"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2003-01-01,2003-01-31,231,231,"total=231","total=231","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-02-28,238,469,"total=238","total=469","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-03-31,151,620,"total=151","total=620","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-04-30,93,713,"total=93","total=713","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-05-31,46,759,"total=46","total=759","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-06-30,38,797,"total=38","total=797","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-07-31,17,814,"total=17","total=814","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-08-31,7,821,"total=7","total=821","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-09-30,8,829,"total=8","total=829","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-10-31,28,857,"total=28","total=857","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-11-30,48,905,"total=48","total=905","TabnetTotal",""
"Dengue","Brazil","Acre","state",2003-01-01,2003-12-31,53,958,"total=53","total=958","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-01-31,160,160,"total=160","total=160","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-02-28,271,431,"total=271","total=431","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-03-31,344,775,"total=344","total=775","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-04-30,607,1382,"total=607","total=1382","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-05-31,1335,2717,"total=1335","total=2717","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-06-30,1334,4051,"total=1334","total=4051","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-07-31,883,4934,"total=883","total=4934","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-08-31,332,5266,"total=332","total=5266","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-09-30,250,5516,"total=250","total=5516","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-10-31,254,5770,"total=254","total=5770","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-11-30,218,5988,"total=218","total=5988","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2003-01-01,2003-12-31,128,6116,"total=128","total=6116","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-01-31,58,58,"total=58","total=58","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-02-28,88,146,"total=88","total=146","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-03-31,112,258,"total=112","total=258","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-04-30,97,355,"total=97","total=355","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-05-31,194,549,"total=194","total=549","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-06-30,279,828,"total=279","total=828","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-07-31,650,1478,"total=650","total=1478","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-08-31,1129,2607,"total=1129","total=2607","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-09-30,900,3507,"total=900","total=3507","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-10-31,249,3756,"total=249","total=3756","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-11-30,154,3910,"total=154","total=3910","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2003-01-01,2003-12-31,67,3977,"total=67","total=3977","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-01-31,345,345,"total=345","total=345","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-02-28,496,841,"total=496","total=841","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-03-31,817,1658,"total=817","total=1658","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-04-30,689,2347,"total=689","total=2347","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-05-31,776,3123,"total=776","total=3123","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-06-30,399,3522,"total=399","total=3522","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-07-31,215,3737,"total=215","total=3737","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-08-31,80,3817,"total=80","total=3817","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-09-30,43,3860,"total=43","total=3860","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-10-31,42,3902,"total=42","total=3902","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-11-30,49,3951,"total=49","total=3951","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2003-01-01,2003-12-31,104,4055,"total=104","total=4055","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-01-31,3293,3293,"total=3293","total=3293","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-02-28,6710,10003,"total=6710","total=10003","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-03-31,12489,22492,"total=12489","total=22492","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-04-30,10091,32583,"total=10091","total=32583","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-05-31,5478,38061,"total=5478","total=38061","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-06-30,1783,39844,"total=1783","total=39844","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-07-31,892,40736,"total=892","total=40736","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-08-31,438,41174,"total=438","total=41174","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-09-30,355,41529,"total=355","total=41529","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-10-31,379,41908,"total=379","total=41908","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-11-30,326,42234,"total=326","total=42234","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2003-01-01,2003-12-31,413,42647,"total=413","total=42647","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-01-31,2224,2224,"total=2224","total=2224","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-02-28,4767,6991,"total=4767","total=6991","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-03-31,5636,12627,"total=5636","total=12627","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-04-30,6051,18678,"total=6051","total=18678","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-05-31,6571,25249,"total=6571","total=25249","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-06-30,4075,29324,"total=4075","total=29324","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-07-31,1648,30972,"total=1648","total=30972","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-08-31,746,31718,"total=746","total=31718","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-09-30,443,32161,"total=443","total=32161","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-10-31,466,32627,"total=466","total=32627","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-11-30,502,33129,"total=502","total=33129","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2003-01-01,2003-12-31,350,33479,"total=350","total=33479","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-01-31,199,199,"total=199","total=199","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-02-28,216,415,"total=216","total=415","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-03-31,170,585,"total=170","total=585","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-04-30,133,718,"total=133","total=718","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-05-31,87,805,"total=87","total=805","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-06-30,39,844,"total=39","total=844","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-07-31,41,885,"total=41","total=885","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-08-31,22,907,"total=22","total=907","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-09-30,6,913,"total=6","total=913","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-10-31,13,926,"total=13","total=926","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-11-30,12,938,"total=12","total=938","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2003-01-01,2003-12-31,47,985,"total=47","total=985","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-01-31,2872,2872,"total=2872","total=2872","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-02-28,10208,13080,"total=10208","total=13080","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-03-31,10010,23090,"total=10010","total=23090","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-04-30,3223,26313,"total=3223","total=26313","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-05-31,1518,27831,"total=1518","total=27831","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-06-30,744,28575,"total=744","total=28575","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-07-31,232,28807,"total=232","total=28807","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-08-31,76,28883,"total=76","total=28883","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-09-30,74,28957,"total=74","total=28957","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-10-31,91,29048,"total=91","total=29048","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-11-30,119,29167,"total=119","total=29167","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2003-01-01,2003-12-31,250,29417,"total=250","total=29417","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-01-31,1166,1166,"total=1166","total=1166","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-02-28,1855,3021,"total=1855","total=3021","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-03-31,1655,4676,"total=1655","total=4676","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-04-30,1355,6031,"total=1355","total=6031","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-05-31,820,6851,"total=820","total=6851","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-06-30,347,7198,"total=347","total=7198","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-07-31,203,7401,"total=203","total=7401","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-08-31,152,7553,"total=152","total=7553","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-09-30,132,7685,"total=132","total=7685","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-10-31,206,7891,"total=206","total=7891","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-11-30,259,8150,"total=259","total=8150","TabnetTotal",""
"Dengue","Brazil","Goias","state",2003-01-01,2003-12-31,339,8489,"total=339","total=8489","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2003-01-01,2003-01-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2003-01-01,2003-02-28,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2003-01-01,2003-03-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2003-01-01,2003-04-30,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2003-01-01,2003-05-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2003-01-01,2003-06-30,0,0,"total=0","total=0","TabnetTotal",""
