"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Goias",2016-01-03,2016-01-30,217,217,50,133.5
"Goias",2016-01-03,2016-02-20,989,989,822,905.5
"Goias",2016-01-03,2016-03-12,3021,3021,2854,2937.5
"Goias",2016-01-03,2016-03-26,4618,4618,4451,4534.5
"Goias",2016-01-03,2016-04-16,6925,6925,6758,6841.5
"Goias",2016-01-03,2016-05-14,8837,8837,8670,8753.5
"Goias",2016-01-03,2016-06-25,9922,9755,9755,9755
"Goias",2016-01-03,2016-08-06,9755,9755,9755,9755
"Goias",2016-01-03,2016-08-20,10169,10169,10169,10169
"Goias",2016-01-03,2016-09-03,10195,10195,10195,10195
"Goias",2016-01-03,2016-10-01,10227,10227,10227,10227
"Goias",2016-01-03,2016-10-15,10244,10244,10244,10244
"Goias",2016-01-03,2016-10-29,10280,10280,10280,10280
"Goias",2016-01-03,2016-11-12,10318,10318,10318,10318
"Goias",2016-01-03,2016-11-19,10326,10326,10326,10326
"Goias",2016-01-03,2016-11-26,10346,10346,10346,10346
"Goias",2016-01-03,2016-12-03,10379,10379,10379,10379
"Goias",2016-01-03,2016-12-10,10400,10400,10400,10400
"Goias",2016-01-03,2016-12-17,10427,10427,10427,10427
"Goias",2016-01-03,2016-12-24,10454,10454,10454,10454
"Goias",2016-01-03,2016-12-31,10477,10477,10477,10477
"Goias",2016-01-03,2017-01-21,10792,10792,10696,10744
"Goias",2016-01-03,2017-02-04,11051,11051,10955,11003
"Goias",2016-01-03,2017-02-11,11051,11051,10955,11003
"Goias",2016-01-03,2017-02-18,11340,11340,11244,11292
"Goias",2016-01-03,2017-02-25,11340,11340,11244,11292
"Goias",2016-01-03,2017-03-04,11340,11340,11244,11292
"Goias",2016-01-03,2017-03-11,11736,11736,11640,11688
"Goias",2016-01-03,2017-03-18,11887,11887,11791,11839
"Goias",2016-01-03,2017-03-25,12010,12010,11914,11962
"Goias",2016-01-03,2017-04-01,12104,12104,12008,12056
"Goias",2016-01-03,2017-04-08,12225,12225,12129,12177
"Goias",2016-01-03,2017-04-15,12225,12225,12129,12177
"Goias",2016-01-03,2017-04-22,12488,12488,12392,12440
"Goias",2016-01-03,2017-04-29,12679,12679,12583,12631
"Goias",2016-01-03,2017-05-13,13034,13034,12938,12986
"Goias",2016-01-03,2017-05-27,13199,13199,13103,13151
"Goias",2016-01-03,2017-06-10,13584,13584,13488,13536
"Goias",2016-01-03,2017-06-24,13883,13883,13787,13835
"Goias",2016-01-03,2017-07-15,14036,14036,13940,13988
"Goias",2016-01-03,2017-07-29,14138,14138,14042,14090
"Goias",2016-01-03,2017-08-12,14174,14174,14078,14126
"Goias",2016-01-03,2017-08-26,14199,14199,14103,14151
"Goias",2016-01-03,2017-09-09,14216,14205,14120,14162.5
"Goias",2016-01-03,2017-09-23,14224,14205,14128,14166.5
"Goias",2016-01-03,2017-10-14,14272,14205,14176,14190.5
"Goias",2016-01-03,2017-10-21,14289,14205,14193,14199
"Goias",2016-01-03,2017-10-28,14211,14205,14193,14199
"Goias",2016-01-03,2017-11-11,14219,14205,14201,14203
"Goias",2016-01-03,2017-11-18,14223,14205,14205,14205
"Goias",2016-01-03,2017-11-25,14205,14205,14205,14205
"Goias",2016-01-03,2017-12-02,14260,14260,14260,14260
"Goias",2016-01-03,2017-12-09,14265,14265,14265,14265
"Goias",2016-01-03,2017-12-16,14267,14267,14267,14267
"Goias",2016-01-03,2017-12-23,14321,14321,14321,14321
"Goias",2016-01-03,2017-12-30,14344,14344,14344,14344
"Goias",2016-01-03,2018-01-20,14372,14372,14372,14372
"Goias",2016-01-03,2018-02-03,14382,14382,14382,14382
"Goias",2016-01-03,2018-02-10,14382,14382,14382,14382
"Goias",2016-01-03,2018-02-17,14425,14425,14425,14425
"Goias",2016-01-03,2018-02-24,14425,14425,14425,14425
"Goias",2016-01-03,2018-03-03,14425,14425,14425,14425
"Goias",2016-01-03,2018-03-10,14575,14575,14575,14575
"Goias",2016-01-03,2018-03-17,14609,14609,14609,14609
"Goias",2016-01-03,2018-03-24,14609,14609,14609,14609
"Goias",2016-01-03,2018-03-31,14669,14669,14669,14669
"Goias",2016-01-03,2018-04-07,14721,14721,14721,14721
"Goias",2016-01-03,2018-04-14,14721,14721,14721,14721
"Goias",2016-01-03,2018-04-21,14784,14784,14784,14784
"Goias",2016-01-03,2018-04-28,14826,14826,14826,14826
"Goias",2016-01-03,2018-05-12,14851,14851,14851,14851
"Goias",2016-01-03,2018-05-26,14869,14869,14869,14869
"Goias",2016-01-03,2018-06-09,14947,14947,14947,14947
"Goias",2016-01-03,2018-06-23,15032,15032,15032,15032
"Goias",2016-01-03,2018-07-14,15133,15133,15133,15133
