report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,unit
,Brazil-Rondonia,state,chikungunya_reported,NA,NA,NA,829,cases
,Brazil-Acre,state,chikungunya_reported,NA,NA,NA,372,cases
,Brazil-Amazonas,state,chikungunya_reported,NA,NA,NA,878,cases
,Brazil-Roraima,state,chikungunya_reported,NA,NA,NA,240,cases
,Brazil-Para,state,chikungunya_reported,NA,NA,NA,4343,cases
,Brazil-Amapa,state,chikungunya_reported,NA,NA,NA,967,cases
,Brazil-Tocantins,state,chikungunya_reported,NA,NA,NA,1390,cases
,Brazil-Maranhao,state,chikungunya_reported,NA,NA,NA,13853,cases
,Brazil-Piaui,state,chikungunya_reported,NA,NA,NA,2779,cases
,Brazil-Ceara,state,chikungunya_reported,NA,NA,NA,48324,cases
,Brazil-Rio_Grande_do_Norte,state,chikungunya_reported,NA,NA,NA,24927,cases
,Brazil-Paraiba,state,chikungunya_reported,NA,NA,NA,20289,cases
,Brazil-Pernambuco,state,chikungunya_reported,NA,NA,NA,50139,cases
,Brazil-Alagoas,state,chikungunya_reported,NA,NA,NA,18451,cases
,Brazil-Sergipe,state,chikungunya_reported,NA,NA,NA,9268,cases
,Brazil-Bahia,state,chikungunya_reported,NA,NA,NA,51684,cases
,Brazil-Minas_Gerais,state,chikungunya_reported,NA,NA,NA,1452,cases
,Brazil-Espirito_Santo,state,chikungunya_reported,NA,NA,NA,470,cases
,Brazil-Rio_de_Janeiro,state,chikungunya_reported,NA,NA,NA,18516,cases
,Brazil-Sao_Paulo,state,chikungunya_reported,NA,NA,NA,4807,cases
,Brazil-Parana,state,chikungunya_reported,NA,NA,NA,1058,cases
,Brazil-Santa_Catarina,state,chikungunya_reported,NA,NA,NA,578,cases
,Brazil-Rio_Grande_do_Sul,state,chikungunya_reported,NA,NA,NA,342,cases
,Brazil-Mato_Grosso_do_Sul,state,chikungunya_reported,NA,NA,NA,284,cases
,Brazil-Mato_Grosso,state,chikungunya_reported,NA,NA,NA,568,cases
,Brazil-Goias,state,chikungunya_reported,NA,NA,NA,486,cases
,Brazil-Distrito_Federal,state,chikungunya_reported,NA,NA,NA,588,cases
