"year","location","biweekEndDate","meanIncidence","varIncidence","biweek","population"
2003,"Acre",2003-03-26,61.288,60.5696256256256,5,"600595"
2003,"Acre",2003-04-09,51.201,49.5601591591592,6,"600595"
2003,"Acre",2003-04-23,43.448,42.4397357357357,7,"600595"
2003,"Acre",2003-05-07,30.868,31.1997757757758,8,"600595"
2003,"Acre",2003-05-21,20.062,19.7599159159159,9,"600595"
2003,"Acre",2003-06-04,17.391,17.7999189189189,10,"600595"
2003,"Acre",2003-06-18,18.867,18.0793903903904,11,"600595"
2003,"Acre",2003-07-02,15.779,14.9611201201201,12,"600595"
2003,"Acre",2003-07-16,9.504,9.63561961961962,13,"600595"
2003,"Acre",2003-07-30,5.36,4.9993993993994,14,"600595"
2003,"Acre",2003-08-13,3.694,3.94230630630631,15,"600595"
2003,"Acre",2003-08-27,2.82,2.74034034034034,16,"600595"
2003,"Acre",2003-09-10,2.472,2.30351951951952,17,"600595"
2003,"Acre",2003-09-24,3.775,3.88626126126126,18,"600595"
2003,"Acre",2003-10-08,7.374,6.72885285285285,19,"600595"
2003,"Acre",2003-10-22,12.353,12.0364274274274,20,"600595"
2003,"Acre",2003-11-05,17.784,16.2656096096096,21,"600595"
2003,"Acre",2003-11-19,22.226,23.1300540540541,22,"600595"
2003,"Acre",2003-12-03,23.539,20.8253043043043,23,"600595"
2003,"Acre",2003-12-17,23.235,24.0137887887888,24,"600595"
2003,"Acre",2003-12-31,24.693,24.7575085085085,25,"600595"
2003,"Acre",2004-01-14,29.4,28.4344344344344,26,"600595"
2004,"Acre",2004-01-28,43.251,40.2442432432432,1,"630328"
2004,"Acre",2004-02-11,63.721,64.7398988988989,2,"630328"
2004,"Acre",2004-02-25,66.217,67.6435545545546,3,"630328"
2004,"Acre",2004-03-10,41.314,40.61602002002,4,"630328"
2004,"Acre",2004-03-24,16.621,16.613972972973,5,"630328"
2004,"Acre",2004-04-07,8.192,7.15629229229229,6,"630328"
2004,"Acre",2004-04-21,10.784,10.4337777777778,7,"630328"
2004,"Acre",2004-05-05,19.484,19.5032472472472,8,"630328"
2004,"Acre",2004-05-19,27.706,27.390954954955,9,"630328"
2004,"Acre",2004-06-02,28.503,28.7367277277277,10,"630328"
2004,"Acre",2004-06-16,23.926,22.8233473473473,11,"630328"
2004,"Acre",2004-06-30,22.43,21.6587587587588,12,"630328"
2004,"Acre",2004-07-14,22.437,23.2212522522523,13,"630328"
2004,"Acre",2004-07-28,18.555,18.9158908908909,14,"630328"
2004,"Acre",2004-08-11,10.584,11.5164604604605,15,"630328"
2004,"Acre",2004-08-25,16.825,15.9543293293293,16,"630328"
2004,"Acre",2004-09-08,44.742,47.4168528528529,17,"630328"
2004,"Acre",2004-09-22,52.266,52.6158598598599,18,"630328"
2004,"Acre",2004-10-06,11.243,11.095046046046,19,"630328"
2004,"Acre",2004-10-20,82.484,80.227971971972,20,"630328"
2004,"Acre",2004-11-03,461.428,450.563379379379,21,"630328"
2004,"Acre",2004-11-17,928.747,993.73872972973,22,"630328"
2004,"Acre",2004-12-01,986.177,991.310981981982,23,"630328"
2004,"Acre",2004-12-15,719.228,732.42444044044,24,"630328"
2004,"Acre",2004-12-29,605.305,572.164139139139,25,"630328"
2004,"Acre",2005-01-12,690.567,678.596107107107,26,"630328"
2005,"Acre",2005-01-26,666.661,664.654733733734,1,"669736"
2005,"Acre",2005-02-09,431.814,440.107511511512,2,"669736"
2005,"Acre",2005-02-23,199.736,211.790094094094,3,"669736"
2005,"Acre",2005-03-09,112.725,115.570945945946,4,"669736"
2005,"Acre",2005-03-23,83.516,88.3681121121121,5,"669736"
2005,"Acre",2005-04-06,51.456,52.1722362362362,6,"669736"
2005,"Acre",2005-04-20,23.987,24.7035345345345,7,"669736"
2005,"Acre",2005-05-04,10.677,10.345016016016,8,"669736"
2005,"Acre",2005-05-18,7.848,7.62852452452452,9,"669736"
2005,"Acre",2005-06-01,7.14,7.15955955955956,10,"669736"
2005,"Acre",2005-06-15,7.345,7.30528028028028,11,"669736"
2005,"Acre",2005-06-29,6.776,7.06889289289289,12,"669736"
2005,"Acre",2005-07-13,5.283,5.26817917917918,13,"669736"
2005,"Acre",2005-07-27,3.995,4.10107607607608,14,"669736"
2005,"Acre",2005-08-10,3.579,3.75151051051051,15,"669736"
2005,"Acre",2005-08-24,2.341,2.34306206206206,16,"669736"
2005,"Acre",2005-09-07,0,0,17,"669736"
2005,"Acre",2005-09-21,0,0,18,"669736"
2005,"Acre",2005-10-05,3.434,3.57321721721722,19,"669736"
2005,"Acre",2005-10-19,5.946,5.7188028028028,20,"669736"
2005,"Acre",2005-11-02,0,0,21,"669736"
2005,"Acre",2005-11-16,0,0,22,"669736"
2005,"Acre",2005-11-30,34.728,35.0830990990991,23,"669736"
2005,"Acre",2005-12-14,110.232,108.11429029029,24,"669736"
2005,"Acre",2005-12-28,126.628,131.665281281281,25,"669736"
2005,"Acre",2006-01-11,72.532,72.3593353353353,26,"669736"
2006,"Acre",2006-01-25,23.444,23.131995995996,1,"686652"
2006,"Acre",2006-02-08,15.203,15.5633543543544,2,"686652"
2006,"Acre",2006-02-22,20.395,19.9228978978979,3,"686652"
2006,"Acre",2006-03-08,17.113,16.2624934934935,4,"686652"
2006,"Acre",2006-03-22,11.65,12.6621621621622,5,"686652"
2006,"Acre",2006-04-05,9.834,9.46590990990991,6,"686652"
2006,"Acre",2006-04-19,9.52,9.86546546546547,7,"686652"
2006,"Acre",2006-05-03,7.144,7.28855255255255,8,"686652"
2006,"Acre",2006-05-17,3.679,3.69965865865866,9,"686652"
2006,"Acre",2006-05-31,3.005,2.94792292292292,10,"686652"
2006,"Acre",2006-06-14,4.533,4.35526626626627,11,"686652"
2006,"Acre",2006-06-28,4.876,5.02965365365365,12,"686652"
2006,"Acre",2006-07-12,3.406,3.22639039039039,13,"686652"
2006,"Acre",2006-07-26,1.783,1.92383483483483,14,"686652"
2006,"Acre",2006-08-09,0.856,0.86613013013013,15,"686652"
2006,"Acre",2006-08-23,0.743,0.799750750750751,16,"686652"
2006,"Acre",2006-09-06,1.696,1.54112512512513,17,"686652"
2006,"Acre",2006-09-20,2.619,2.68452352352352,18,"686652"
2006,"Acre",2006-10-04,1.873,1.80667767767768,19,"686652"
2006,"Acre",2006-10-18,1.661,1.64372272272272,20,"686652"
2006,"Acre",2006-11-01,5.499,5.22922822822823,21,"686652"
2006,"Acre",2006-11-15,12.14,12.5169169169169,22,"686652"
2006,"Acre",2006-11-29,16.114,14.6296336336336,23,"686652"
2006,"Acre",2006-12-13,16.721,17.2524114114114,24,"686652"
2006,"Acre",2006-12-27,17.712,18.911967967968,25,"686652"
2006,"Acre",2007-01-10,20.961,20.2557347347347,26,"686652"
2007,"Acre",2007-01-24,29.362,32.8958518518519,1,"655385"
2007,"Acre",2007-02-07,43.884,45.6762202202202,2,"655385"
2007,"Acre",2007-02-21,54.488,58.182038038038,3,"655385"
2007,"Acre",2007-03-07,51.12,49.5291291291291,4,"655385"
2007,"Acre",2007-03-21,43.329,45.6263853853854,5,"655385"
2007,"Acre",2007-04-04,42.286,43.749953953954,6,"655385"
2007,"Acre",2007-04-18,42.549,41.6972962962963,7,"655385"
2007,"Acre",2007-05-02,32.714,34.4967007007007,8,"655385"
2007,"Acre",2007-05-16,16.663,17.9934244244244,9,"655385"
2007,"Acre",2007-05-30,7.122,7.11623223223223,10,"655385"
2007,"Acre",2007-06-13,4.991,5.33825725725726,11,"655385"
2007,"Acre",2007-06-27,3.817,4.03354454454454,12,"655385"
2007,"Acre",2007-07-11,2.236,2.31461861861862,13,"655385"
2007,"Acre",2007-07-25,1.06,1.12152152152152,14,"655385"
2007,"Acre",2007-08-08,0.99,1.01091091091091,15,"655385"
2007,"Acre",2007-08-22,1.39,1.38128128128128,16,"655385"
2007,"Acre",2007-09-05,1.625,1.71208708708709,17,"655385"
2007,"Acre",2007-09-19,1.304,1.24282682682683,18,"655385"
2007,"Acre",2007-10-03,0,0,19,"655385"
2007,"Acre",2007-10-17,0.54,0.556956956956957,20,"655385"
2007,"Acre",2007-10-31,9.729,9.45901801801802,21,"655385"
2007,"Acre",2007-11-14,24.653,25.0456366366366,22,"655385"
2007,"Acre",2007-11-28,31.185,32.0428178178178,23,"655385"
2007,"Acre",2007-12-12,28.129,30.5148738738739,24,"655385"
2007,"Acre",2007-12-26,25.717,26.5734844844845,25,"655385"
2007,"Acre",2008-01-09,27.678,29.2275435435435,26,"655385"
2008,"Acre",2008-01-23,37.284,36.9262702702703,1,"680073"
2008,"Acre",2008-02-06,56.642,53.9417777777778,2,"680073"
2008,"Acre",2008-02-20,74.412,71.76402002002,3,"680073"
2008,"Acre",2008-03-05,78.592,76.2798158158158,4,"680073"
2008,"Acre",2008-03-19,78.938,83.5837397397397,5,"680073"
2008,"Acre",2008-04-02,86.087,88.4238548548549,6,"680073"
2008,"Acre",2008-04-16,97.627,102.832703703704,7,"680073"
2008,"Acre",2008-04-30,97.259,97.5835025025025,8,"680073"
2008,"Acre",2008-05-14,86.733,84.304015015015,9,"680073"
2008,"Acre",2008-05-28,70.742,71.1525885885886,10,"680073"
2008,"Acre",2008-06-11,53.585,52.2990740740741,11,"680073"
2008,"Acre",2008-06-25,41.016,40.302046046046,12,"680073"
2008,"Acre",2008-07-09,35.023,34.2146856856857,13,"680073"
2008,"Acre",2008-07-23,29.974,29.7450690690691,14,"680073"
2008,"Acre",2008-08-06,20.49,19.8337337337337,15,"680073"
2008,"Acre",2008-08-20,16.197,16.4226136136136,16,"680073"
2008,"Acre",2008-09-03,26.425,26.9993743743744,17,"680073"
2008,"Acre",2008-09-17,42.181,42.3385775775776,18,"680073"
2008,"Acre",2008-10-01,40.398,38.9485445445445,19,"680073"
2008,"Acre",2008-10-15,34.131,35.7435825825826,20,"680073"
2008,"Acre",2008-10-29,69.209,73.3446636636637,21,"680073"
2008,"Acre",2008-11-12,143.345,144.456431431431,22,"680073"
2008,"Acre",2008-11-26,181.403,176.775366366366,23,"680073"
2008,"Acre",2008-12-10,173.922,188.536452452452,24,"680073"
2008,"Acre",2008-12-24,285.885,281.138913913914,25,"680073"
2008,"Acre",2009-01-07,615.702,593.738934934935,26,"680073"
2009,"Acre",2009-01-21,1236.306,1195.1314954955,1,"691132"
2009,"Acre",2009-02-04,2198.303,2123.58077177177,2,"691132"
2009,"Acre",2009-02-18,3094.519,2992.34198098098,3,"691132"
2009,"Acre",2009-03-04,3166.037,3191.44908008008,4,"691132"
2009,"Acre",2009-03-18,2582.089,2540.47955855856,5,"691132"
2009,"Acre",2009-04-01,1754.402,1712.06245845846,6,"691132"
2009,"Acre",2009-04-15,874.32,789.208808808809,7,"691132"
2009,"Acre",2009-04-29,409.001,432.763762762763,8,"691132"
2009,"Acre",2009-05-13,373.953,367.392183183183,9,"691132"
2009,"Acre",2009-05-27,352.504,341.551535535536,10,"691132"
2009,"Acre",2009-06-10,229.56,211.77017017017,11,"691132"
2009,"Acre",2009-06-24,115.996,123.431415415415,12,"691132"
2009,"Acre",2009-07-08,72.976,72.2777017017017,13,"691132"
2009,"Acre",2009-07-22,63.981,65.0737127127127,14,"691132"
2009,"Acre",2009-08-05,58.925,61.639014014014,15,"691132"
2009,"Acre",2009-08-19,54.587,54.4588898898899,16,"691132"
2009,"Acre",2009-09-02,49.089,46.9960750750751,17,"691132"
2009,"Acre",2009-09-16,43.638,41.5925485485485,18,"691132"
2009,"Acre",2009-09-30,45.662,46.9086646646647,19,"691132"
2009,"Acre",2009-10-14,61.577,64.5446156156156,20,"691132"
2009,"Acre",2009-10-28,101.23,108.327427427427,21,"691132"
2009,"Acre",2009-11-11,172.812,168.082738738739,22,"691132"
2009,"Acre",2009-11-25,290.454,290.10598998999,23,"691132"
2009,"Acre",2009-12-09,457.587,495.385816816817,24,"691132"
2009,"Acre",2009-12-23,677.697,666.431622622623,25,"691132"
2009,"Acre",2010-01-06,954.899,860.369168168168,26,"691132"
2010,"Acre",2010-01-20,1531.266,1590.56781181181,1,"732793"
2010,"Acre",2010-02-03,2677.377,2711.76463563564,2,"732793"
2010,"Acre",2010-02-17,3863.288,3482.36341941942,3,"732793"
2010,"Acre",2010-03-03,3898.802,3770.96375975976,4,"732793"
2010,"Acre",2010-03-17,3056.321,2869.37133033033,5,"732793"
2010,"Acre",2010-03-31,2259.953,2204.26305405405,6,"732793"
2010,"Acre",2010-04-14,1629.844,1664.26793193193,7,"732793"
2010,"Acre",2010-04-28,1140.31,1242.85275275275,8,"732793"
2010,"Acre",2010-05-12,789.912,856.907163163163,9,"732793"
2010,"Acre",2010-05-26,560.318,557.800676676677,10,"732793"
2010,"Acre",2010-06-09,439.4,470.096096096096,11,"732793"
2010,"Acre",2010-06-23,395.608,379.956292292292,12,"732793"
2010,"Acre",2010-07-07,393.777,404.902173173173,13,"732793"
2010,"Acre",2010-07-21,379.18,401.957557557558,14,"732793"
2010,"Acre",2010-08-04,286.078,268.4844004004,15,"732793"
2010,"Acre",2010-08-18,185.114,196.833837837838,16,"732793"
2010,"Acre",2010-09-01,190.677,205.081752752753,17,"732793"
2010,"Acre",2010-09-15,274.698,267.804600600601,18,"732793"
2010,"Acre",2010-09-29,306.573,316.242913913914,19,"732793"
2010,"Acre",2010-10-13,308.252,321.542038038038,20,"732793"
2010,"Acre",2010-10-27,523.111,538.425104104104,21,"732793"
2010,"Acre",2010-11-10,1002.676,967.12615015015,22,"732793"
2010,"Acre",2010-11-24,1491.17,1418.73583583584,23,"732793"
2010,"Acre",2010-12-08,1871.704,1713.64002402402,24,"732793"
2010,"Acre",2010-12-22,2401.303,2365.34453553554,25,"732793"
2010,"Acre",2011-01-05,3294.127,3220.28916016016,26,"732793"
2011,"Acre",2011-01-19,3992.812,3743.48614214214,1,"746386"
2011,"Acre",2011-02-02,3659.749,3543.34734634635,2,"746386"
2011,"Acre",2011-02-16,2620.053,2352.44863963964,3,"746386"
2011,"Acre",2011-03-02,1874.382,1944.920996997,4,"746386"
2011,"Acre",2011-03-16,1490.59,1490.65455455455,5,"746386"
2011,"Acre",2011-03-30,1132.522,1102.39390990991,6,"746386"
2011,"Acre",2011-04-13,774.729,723.262821821822,7,"746386"
2011,"Acre",2011-04-27,475.702,506.153349349349,8,"746386"
2011,"Acre",2011-05-11,256.089,261.236315315315,9,"746386"
2011,"Acre",2011-05-25,122.596,132.847631631632,10,"746386"
2011,"Acre",2011-06-08,73.813,77.2192502502503,11,"746386"
2011,"Acre",2011-06-22,59.959,61.4868058058058,12,"746386"
2011,"Acre",2011-07-06,41.383,42.0583693693694,13,"746386"
2011,"Acre",2011-07-20,24.246,23.8513353353353,14,"746386"
2011,"Acre",2011-08-03,21.705,21.5295045045045,15,"746386"
2011,"Acre",2011-08-17,26.211,25.4679469469469,16,"746386"
2011,"Acre",2011-08-31,22.581,23.2967357357357,17,"746386"
2011,"Acre",2011-09-14,13.719,13.6436826826827,18,"746386"
2011,"Acre",2011-09-28,19.8,21.5835835835836,19,"746386"
2011,"Acre",2011-10-12,39.144,39.8030670670671,20,"746386"
2011,"Acre",2011-10-26,27.262,26.8802362362362,21,"746386"
2011,"Acre",2011-11-09,0,0,22,"746386"
2011,"Acre",2011-11-23,7.354,7.04572972972973,23,"746386"
2011,"Acre",2011-12-07,190.399,194.153952952953,24,"746386"
2011,"Acre",2011-12-21,350.626,355.74586986987,25,"746386"
2011,"Acre",2012-01-04,315.768,315.828004004004,26,"746386"
2012,"Acre",2012-01-18,184.016,186.468212212212,1,"758786"
2012,"Acre",2012-02-01,146.774,131.988912912913,2,"758786"
2012,"Acre",2012-02-15,185.161,181.89096996997,3,"758786"
2012,"Acre",2012-02-29,178.303,174.563754754755,4,"758786"
2012,"Acre",2012-03-14,116.44,122.488888888889,5,"758786"
2012,"Acre",2012-03-28,72.553,72.4376286286286,6,"758786"
2012,"Acre",2012-04-11,58.971,60.853012012012,7,"758786"
2012,"Acre",2012-04-25,54.203,53.223014014014,8,"758786"
2012,"Acre",2012-05-09,46.527,47.702973973974,9,"758786"
2012,"Acre",2012-05-23,37.93,39.8049049049049,10,"758786"
2012,"Acre",2012-06-06,30.026,31.1604844844845,11,"758786"
2012,"Acre",2012-06-20,24.389,26.1318108108108,12,"758786"
2012,"Acre",2012-07-04,21.735,21.8165915915916,13,"758786"
2012,"Acre",2012-07-18,20.922,20.0099259259259,14,"758786"
2012,"Acre",2012-08-01,18.919,18.0104494494494,15,"758786"
2012,"Acre",2012-08-15,16.445,16.3553303303303,16,"758786"
2012,"Acre",2012-08-29,14.901,15.0742732732733,17,"758786"
2012,"Acre",2012-09-12,15.595,15.2482232232232,18,"758786"
2012,"Acre",2012-09-26,19.458,18.3365725725726,19,"758786"
2012,"Acre",2012-10-10,28.194,28.0664304304304,20,"758786"
2012,"Acre",2012-10-24,48.793,50.5987497497498,21,"758786"
2012,"Acre",2012-11-07,85.057,81.1188698698699,22,"758786"
2012,"Acre",2012-11-21,130.534,132.146990990991,23,"758786"
2012,"Acre",2012-12-05,181,181.003003003003,24,"758786"
2012,"Acre",2012-12-19,227.019,226.164803803804,25,"758786"
2012,"Acre",2013-01-02,252.76,254.991391391391,26,"758786"
2013,"Acre",2013-01-16,263.816,263.181325325325,1,"776463"
2013,"Acre",2013-01-30,262.711,260.918397397397,2,"776463"
2013,"Acre",2013-02-13,251.138,244.897853853854,3,"776463"
2013,"Acre",2013-02-27,228.396,237.382566566567,4,"776463"
2013,"Acre",2013-03-13,194.752,195.025521521522,5,"776463"
2013,"Acre",2013-03-27,150.362,148.503459459459,6,"776463"
2013,"Acre",2013-04-10,96.815,96.7375125125125,7,"776463"
2013,"Acre",2013-04-24,77.589,73.8739529529529,8,"776463"
2013,"Acre",2013-05-08,59.866,54.2923363363363,9,"776463"
2013,"Acre",2013-05-22,62.841,61.274993993994,10,"776463"
2013,"Acre",2013-06-05,41.646,39.9746586586587,11,"776463"
2013,"Acre",2013-06-19,44.251,41.3613603603604,12,"776463"
2013,"Acre",2013-07-03,25.319,27.1644034034034,13,"776463"
2013,"Acre",2013-07-17,4.904,4.87165565565566,14,"776463"
2013,"Acre",2013-07-31,8.526,8.45978378378378,15,"776463"
2013,"Acre",2013-08-14,14.768,13.4776536536537,16,"776463"
2013,"Acre",2013-08-28,4.111,3.91058958958959,17,"776463"
2013,"Acre",2013-09-11,5.498,5.84584184184184,18,"776463"
2013,"Acre",2013-09-25,15.462,15.9344904904905,19,"776463"
2013,"Acre",2013-10-09,9.442,9.78642242242242,20,"776463"
2013,"Acre",2013-10-23,5.221,4.86102002002002,21,"776463"
2013,"Acre",2013-11-06,32.976,33.3127367367367,22,"776463"
2013,"Acre",2013-11-20,47.467,45.8647757757758,23,"776463"
2013,"Acre",2013-12-04,48.661,50.8529319319319,24,"776463"
2013,"Acre",2013-12-18,30.882,31.2973733733734,25,"776463"
2013,"Acre",2014-01-01,43.812,41.9806366366366,26,"776463"
2014,"Acre",2014-01-15,68.861,68.2198988988989,1,"790101"
2014,"Acre",2014-01-29,64.627,67.6074784784785,2,"790101"
2014,"Acre",2014-02-12,63.393,62.6612122122122,3,"790101"
2014,"Acre",2014-02-26,85.938,84.6908468468469,4,"790101"
2014,"Acre",2014-03-12,74.514,72.6024064064064,5,"790101"
2014,"Acre",2014-03-26,136.285,133.589364364364,6,"790101"
2014,"Acre",2014-04-09,143.655,141.907882882883,7,"790101"
2014,"Acre",2014-04-23,151.377,146.022893893894,8,"790101"
2014,"Acre",2014-05-07,190.127,202.743614614615,9,"790101"
2014,"Acre",2014-05-21,217.739,234.943822822823,10,"790101"
2014,"Acre",2014-06-04,182.797,194.153944944945,11,"790101"
2014,"Acre",2014-06-18,221.489,225.215094094094,12,"790101"
2014,"Acre",2014-07-02,236.153,238.642233233233,13,"790101"
2014,"Acre",2014-07-16,206.897,194.276667667668,14,"790101"
2014,"Acre",2014-07-30,316.561,307.673952952953,15,"790101"
2014,"Acre",2014-08-13,505.84,518.304704704705,16,"790101"
2014,"Acre",2014-08-27,1132.829,1091.25301201201,17,"790101"
2014,"Acre",2014-09-10,2655.085,2586.7244994995,18,"790101"
2014,"Acre",2014-09-24,3669.36,3360.46286286286,19,"790101"
2014,"Acre",2014-10-08,3860.783,4070.32823923924,20,"790101"
2014,"Acre",2014-10-22,3609.34,3617.13353353353,21,"790101"
2014,"Acre",2014-11-05,2756.167,2533.23634734735,22,"790101"
2014,"Acre",2014-11-19,2611.534,2592.06290690691,23,"790101"
2014,"Acre",2014-12-03,2420.415,2441.25202702703,24,"790101"
2014,"Acre",2014-12-17,1609.729,1715.13068968969,25,"790101"
2014,"Acre",2014-12-31,1340.979,1306.95151051051,26,"790101"
2015,"Acre",2015-01-14,668.86,669.185585585586,1,"803513"
2015,"Acre",2015-01-28,1041.787,1105.60924024024,2,"803513"
2015,"Acre",2015-02-11,803.444,783.037901901902,3,"803513"
2015,"Acre",2015-02-25,580.222,609.279995995996,4,"803513"
2015,"Acre",2015-03-11,457.677,498.645316316316,5,"803513"
2015,"Acre",2015-03-25,335.52,331.066666666667,6,"803513"
2015,"Acre",2015-04-08,208.167,201.394505505506,7,"803513"
2015,"Acre",2015-04-22,113.909,119.8805995996,8,"803513"
2015,"Acre",2015-05-06,116.813,117.361392392392,9,"803513"
2015,"Acre",2015-05-20,88.07,95.2323323323323,10,"803513"
2015,"Acre",2015-06-03,74.811,83.3526316316316,11,"803513"
2015,"Acre",2015-06-17,76.655,72.7327077077077,12,"803513"
2015,"Acre",2015-07-01,55.461,54.7652442442442,13,"803513"
