"year","location","biweekEndDate","meanIncidence","varIncidence","biweek","population"
2018,"Alagoas",2018-07-11,13.301,13.0274264264264,14,NA
2015,"Amapa",2015-04-08,51.513,50.4322632632633,7,"766679"
2015,"Amapa",2015-04-22,40.915,39.8936686686687,8,"766679"
2015,"Amapa",2015-05-06,7.049,7.55014914914915,9,"766679"
2015,"Amapa",2015-05-20,11.321,12.2161751751752,10,"766679"
2015,"Amapa",2015-06-03,6.74,6.7031031031031,11,"766679"
2015,"Amapa",2015-06-17,29.242,30.9864224224224,12,"766679"
2015,"Amapa",2015-07-01,4.475,4.25362862862863,13,"766679"
2015,"Amapa",2015-07-15,0,0,14,"766679"
2015,"Amapa",2015-07-29,0,0,15,"766679"
2015,"Amapa",2015-08-12,0.462,0.485041041041041,16,"766679"
2015,"Amapa",2015-08-26,2.589,2.51058958958959,17,"766679"
2015,"Amapa",2015-09-09,3.312,3.27392992992993,18,"766679"
2015,"Amapa",2015-09-23,2.907,2.78313413413413,19,"766679"
2015,"Amapa",2015-10-07,1.669,1.73317217217217,20,"766679"
2015,"Amapa",2015-10-21,0.582,0.575851851851852,21,"766679"
2015,"Amapa",2015-11-04,0,0,22,"766679"
2015,"Amapa",2015-11-18,0,0,23,"766679"
2015,"Amapa",2015-12-02,0,0,24,"766679"
2015,"Amapa",2015-12-16,0,0,25,"766679"
2015,"Amapa",2015-12-30,0.056,0.0549189189189189,26,"766679"
2016,"Amapa",2016-01-13,0,0,1,"782295"
2016,"Amapa",2016-01-27,3.118,3.08916516516517,2,"782295"
2016,"Amapa",2016-02-10,11.895,12.2201951951952,3,"782295"
2016,"Amapa",2016-02-24,18.38,18.1917917917918,4,"782295"
2016,"Amapa",2016-03-09,21.901,20.9761751751752,5,"782295"
2016,"Amapa",2016-03-23,22.733,22.6623733733734,6,"782295"
2016,"Amapa",2016-04-06,16.64,17.5439439439439,7,"782295"
2016,"Amapa",2016-04-20,35.457,31.9781291291291,8,"782295"
2016,"Amapa",2016-05-04,74.863,73.9041351351351,9,"782295"
2016,"Amapa",2016-05-18,100.317,95.9684794794795,10,"782295"
2016,"Amapa",2016-06-01,108.923,92.4234944944945,11,"782295"
2016,"Amapa",2016-06-15,102.248,100.805301301301,12,"782295"
2016,"Amapa",2016-06-29,79.3,74.2382382382382,13,"782295"
2016,"Amapa",2016-07-13,61.592,60.0315675675676,14,"782295"
2016,"Amapa",2016-07-27,82.169,79.7702092092092,15,"782295"
2016,"Amapa",2016-08-10,145.784,136.62596996997,16,"782295"
2016,"Amapa",2016-08-24,148.539,139.780259259259,17,"782295"
2016,"Amapa",2016-09-07,65.172,60.7431591591592,18,"782295"
2016,"Amapa",2016-09-21,70.579,71.5453043043043,19,"782295"
2016,"Amapa",2016-10-05,76.811,75.688967967968,20,"782295"
2016,"Amapa",2016-10-19,73.863,69.8220530530531,21,"782295"
2016,"Amapa",2016-11-02,53.556,52.8016656656657,22,"782295"
2016,"Amapa",2016-11-16,62.737,60.4662972972973,23,"782295"
2016,"Amapa",2016-11-30,31.159,30.9426616616617,24,"782295"
2016,"Amapa",2016-12-14,17.842,18.6376736736737,25,"782295"
2016,"Amapa",2016-12-28,6.157,6.05640740740741,26,"782295"
2017,"Amapa",2017-01-11,5.154,5.44172572572573,1,"797722"
2017,"Amapa",2017-01-25,5.237,5.74857957957958,2,"797722"
2017,"Amapa",2017-02-08,2.357,2.35590690690691,3,"797722"
2017,"Amapa",2017-02-22,5.041,5.20252152152152,4,"797722"
2017,"Amapa",2017-03-08,10.263,9.48731831831832,5,"797722"
2017,"Amapa",2017-03-22,17.104,15.8970810810811,6,"797722"
2017,"Amapa",2017-04-05,13.622,13.0882042042042,7,"797722"
2017,"Amapa",2017-04-19,17.822,18.1624784784785,8,"797722"
2017,"Amapa",2017-05-03,26.048,25.5132092092092,9,"797722"
2017,"Amapa",2017-05-17,20.178,20.0383543543544,10,"797722"
2017,"Amapa",2017-05-31,25.536,24.7434474474474,11,"797722"
2017,"Amapa",2017-06-14,28.422,27.4373533533534,12,"797722"
2017,"Amapa",2017-06-28,19.299,19.4650640640641,13,"797722"
2017,"Amapa",2017-07-12,16.94,15.8462462462462,14,"797722"
2017,"Amapa",2017-07-26,23.394,22.222986986987,15,"797722"
2017,"Amapa",2017-08-09,22.107,21.493044044044,16,"797722"
2017,"Amapa",2017-08-23,6.326,6.18590990990991,17,"797722"
2017,"Amapa",2017-09-06,3.6,3.4994994994995,18,"797722"
2017,"Amapa",2017-09-20,7.274,7.5724964964965,19,"797722"
2017,"Amapa",2017-10-04,2.88,3.12072072072072,20,"797722"
2017,"Amapa",2017-10-18,2.558,2.51515115115115,21,"797722"
2017,"Amapa",2017-11-01,5.097,5.13672772772773,22,"797722"
2017,"Amapa",2017-11-15,21.906,21.1603243243243,23,"797722"
2017,"Amapa",2017-11-29,4.031,3.83987887887888,24,"797722"
2017,"Amapa",2017-12-13,13.826,12.4341581581582,25,"797722"
2017,"Amapa",2017-12-27,14.675,14.1054804804805,26,"797722"
2018,"Amapa",2018-01-10,0,0,1,NA
2018,"Amapa",2018-01-24,4.013,4.00483583583584,2,NA
2018,"Amapa",2018-02-07,12.908,12.9304664664665,3,NA
2018,"Amapa",2018-02-21,7.297,7.08387487487487,4,NA
2018,"Amapa",2018-03-07,3.504,3.68767167167167,5,NA
2018,"Amapa",2018-03-21,11.699,12.1145135135135,6,NA
2018,"Amapa",2018-04-04,7.284,7.14649049049049,7,NA
2018,"Amapa",2018-04-18,54.528,57.5888048048048,8,NA
2018,"Amapa",2018-05-02,3.663,3.83927027027027,9,NA
2018,"Amapa",2018-05-16,36.206,37.432996996997,10,NA
2018,"Amapa",2018-05-30,12.364,12.1556596596597,11,NA
2018,"Amapa",2018-06-13,1.261,1.20208108108108,12,NA
2018,"Amapa",2018-06-27,3.403,3.3078988988989,13,NA
2018,"Amapa",2018-07-11,19.606,20.5753393393393,14,NA
2015,"Amazonas",2015-04-08,0.004,0.00398798798798799,7,"3938336"
2015,"Amazonas",2015-04-22,0.001,0.001,8,"3938336"
2015,"Amazonas",2015-05-06,0,0,9,"3938336"
2015,"Amazonas",2015-05-20,0,0,10,"3938336"
2015,"Amazonas",2015-06-03,0.287,0.27890990990991,11,"3938336"
2015,"Amazonas",2015-06-17,1.229,1.19975875875876,12,"3938336"
2015,"Amazonas",2015-07-01,2.354,2.4171011011011,13,"3938336"
2015,"Amazonas",2015-07-15,2.892,3.13146746746747,14,"3938336"
2015,"Amazonas",2015-07-29,3.375,3.38175675675676,15,"3938336"
2015,"Amazonas",2015-08-12,3.381,3.44328228228228,16,"3938336"
2015,"Amazonas",2015-08-26,3.191,3.33985885885886,17,"3938336"
2015,"Amazonas",2015-09-09,2.768,2.66283883883884,18,"3938336"
2015,"Amazonas",2015-09-23,2.021,1.92648548548549,19,"3938336"
2015,"Amazonas",2015-10-07,1.405,1.37434934934935,20,"3938336"
2015,"Amazonas",2015-10-21,0.935,0.891666666666667,21,"3938336"
2015,"Amazonas",2015-11-04,0.595,0.629604604604605,22,"3938336"
2015,"Amazonas",2015-11-18,0.449,0.427826826826827,23,"3938336"
2015,"Amazonas",2015-12-02,0.511,0.532411411411411,24,"3938336"
2015,"Amazonas",2015-12-16,0.888,0.872328328328328,25,"3938336"
2015,"Amazonas",2015-12-30,1.775,1.75012512512513,26,"3938336"
2016,"Amazonas",2016-01-13,8.5,7.54354354354354,1,"4001667"
2016,"Amazonas",2016-01-27,13.999,14.4974964964965,2,"4001667"
2016,"Amazonas",2016-02-10,13.311,13.5978768768769,3,"4001667"
2016,"Amazonas",2016-02-24,15.941,16.6221411411411,4,"4001667"
2016,"Amazonas",2016-03-09,24.843,26.663014014014,5,"4001667"
2016,"Amazonas",2016-03-23,35.181,34.773012012012,6,"4001667"
2016,"Amazonas",2016-04-06,55.835,56.2920670670671,7,"4001667"
2016,"Amazonas",2016-04-20,83.886,81.966970970971,8,"4001667"
2016,"Amazonas",2016-05-04,104.42,95.1767767767768,9,"4001667"
2016,"Amazonas",2016-05-18,92.862,84.1230790790791,10,"4001667"
2016,"Amazonas",2016-06-01,62.297,57.201992992993,11,"4001667"
2016,"Amazonas",2016-06-15,41.995,40.6155905905906,12,"4001667"
2016,"Amazonas",2016-06-29,33.034,33.2460900900901,13,"4001667"
2016,"Amazonas",2016-07-13,31.155,30.1831581581582,14,"4001667"
2016,"Amazonas",2016-07-27,27.252,24.1786746746747,15,"4001667"
2016,"Amazonas",2016-08-10,20.324,19.7848088088088,16,"4001667"
2016,"Amazonas",2016-08-24,13.709,13.0753943943944,17,"4001667"
2016,"Amazonas",2016-09-07,13.829,13.3531121121121,18,"4001667"
2016,"Amazonas",2016-09-21,18.325,17.1825575575576,19,"4001667"
2016,"Amazonas",2016-10-05,16.959,15.8932122122122,20,"4001667"
2016,"Amazonas",2016-10-19,15.682,15.7606366366366,21,"4001667"
2016,"Amazonas",2016-11-02,21.888,20.9183743743744,22,"4001667"
2016,"Amazonas",2016-11-16,26.224,26.4422662662663,23,"4001667"
2016,"Amazonas",2016-11-30,32.407,31.2866376376376,24,"4001667"
2016,"Amazonas",2016-12-14,35.768,34.3905665665666,25,"4001667"
2016,"Amazonas",2016-12-28,19.994,19.3032672672673,26,"4001667"
2017,"Amazonas",2017-01-11,10.022,9.93745345345345,1,"4063614"
2017,"Amazonas",2017-01-25,13.896,14.3715555555556,2,"4063614"
2017,"Amazonas",2017-02-08,22.842,21.002038038038,3,"4063614"
2017,"Amazonas",2017-02-22,20.357,22.0716226226226,4,"4063614"
2017,"Amazonas",2017-03-08,24.682,24.145021021021,5,"4063614"
2017,"Amazonas",2017-03-22,30.728,31.1511671671672,6,"4063614"
2017,"Amazonas",2017-04-05,29.887,30.746977977978,7,"4063614"
2017,"Amazonas",2017-04-19,19.137,18.80904004004,8,"4063614"
2017,"Amazonas",2017-05-03,10.657,10.2315825825826,9,"4063614"
2017,"Amazonas",2017-05-17,10.511,10.3442232232232,10,"4063614"
2017,"Amazonas",2017-05-31,6.828,7.15356956956957,11,"4063614"
2017,"Amazonas",2017-06-14,2.784,2.86420820820821,12,"4063614"
2017,"Amazonas",2017-06-28,3.02,2.97257257257257,13,"4063614"
2017,"Amazonas",2017-07-12,3.023,2.93540640640641,14,"4063614"
2017,"Amazonas",2017-07-26,6.559,5.95046946946947,15,"4063614"
2017,"Amazonas",2017-08-09,5.379,5.28264164164164,16,"4063614"
2017,"Amazonas",2017-08-23,3.912,3.80606206206206,17,"4063614"
2017,"Amazonas",2017-09-06,3.378,3.3824984984985,18,"4063614"
2017,"Amazonas",2017-09-20,2.727,2.65512612612613,19,"4063614"
2017,"Amazonas",2017-10-04,0,0,20,"4063614"
2017,"Amazonas",2017-10-18,1.59,1.50540540540541,21,"4063614"
2017,"Amazonas",2017-11-01,8.776,9.05487887887888,22,"4063614"
2017,"Amazonas",2017-11-15,2.608,2.47481081081081,23,"4063614"
2017,"Amazonas",2017-11-29,0.776,0.794618618618619,24,"4063614"
2017,"Amazonas",2017-12-13,2.41,2.2981981981982,25,"4063614"
2017,"Amazonas",2017-12-27,0.783,0.79870970970971,26,"4063614"
2018,"Amazonas",2018-01-10,0.024,0.0234474474474474,1,NA
2018,"Amazonas",2018-01-24,2.718,2.68516116116116,2,NA
2018,"Amazonas",2018-02-07,3.691,4.03355255255255,3,NA
2018,"Amazonas",2018-02-21,1.018,1.05272872872873,4,NA
2018,"Amazonas",2018-03-07,5.601,5.52332232232232,5,NA
2018,"Amazonas",2018-03-21,4.125,4.03941441441441,6,NA
2018,"Amazonas",2018-04-04,4.911,4.95803703703704,7,NA
2018,"Amazonas",2018-04-18,5.14,5.24964964964965,8,NA
2018,"Amazonas",2018-05-02,3.517,3.39710810810811,9,NA
2018,"Amazonas",2018-05-16,2.245,2.20518018018018,10,NA
2018,"Amazonas",2018-05-30,2.173,2.17124224224224,11,NA
2018,"Amazonas",2018-06-13,0.746,0.740224224224224,12,NA
2018,"Amazonas",2018-06-27,1.715,1.78956456456456,13,NA
2018,"Amazonas",2018-07-11,1.423,1.43750850850851,14,NA
2015,"Bahia",2015-04-08,1246.359,1172.82093993994,7,"15203934"
2015,"Bahia",2015-04-22,1284.766,1212.57181581582,8,"15203934"
2015,"Bahia",2015-05-06,1407.068,1404.89627227227,9,"15203934"
2015,"Bahia",2015-05-20,1362.256,1246.48895295295,10,"15203934"
2015,"Bahia",2015-06-03,1190.744,1140.2387027027,11,"15203934"
2015,"Bahia",2015-06-17,1104.581,1083.58502402402,12,"15203934"
2015,"Bahia",2015-07-01,1333.89,1291.68158158158,13,"15203934"
2015,"Bahia",2015-07-15,1341.107,1339.19674774775,14,"15203934"
2015,"Bahia",2015-07-29,1176.458,1189.60784384384,15,"15203934"
2015,"Bahia",2015-08-12,1056.285,1060.59036536537,16,"15203934"
2015,"Bahia",2015-08-26,993.606,997.46623023023,17,"15203934"
2015,"Bahia",2015-09-09,999.085,983.309084084084,18,"15203934"
2015,"Bahia",2015-09-23,1063.771,1103.18374274274,19,"15203934"
2015,"Bahia",2015-10-07,1145.66,1102.17657657658,20,"15203934"
2015,"Bahia",2015-10-21,1171.568,1121.37875475475,21,"15203934"
2015,"Bahia",2015-11-04,1131.26,1126.3007007007,22,"15203934"
2015,"Bahia",2015-11-18,1025.778,1110.22894494494,23,"15203934"
2015,"Bahia",2015-12-02,854.591,840.506225225225,24,"15203934"
2015,"Bahia",2015-12-16,616.746,624.157641641642,25,"15203934"
2015,"Bahia",2015-12-30,253.496,266.964948948949,26,"15203934"
2016,"Bahia",2016-01-13,437.725,436.269644644645,1,"15276566"
2016,"Bahia",2016-01-27,2351.112,2362.78424024024,2,"15276566"
2016,"Bahia",2016-02-10,5790.678,5270.11843443443,3,"15276566"
2016,"Bahia",2016-02-24,9037.322,8278.55086686687,4,"15276566"
2016,"Bahia",2016-03-09,10151.208,9265.54428028028,5,"15276566"
2016,"Bahia",2016-03-23,7662.004,7100.04803203203,6,"15276566"
2016,"Bahia",2016-04-06,5169.81,4713.71161161161,7,"15276566"
2016,"Bahia",2016-04-20,3357.919,3060.36880780781,8,"15276566"
2016,"Bahia",2016-05-04,1937.579,1886.50826726727,9,"15276566"
2016,"Bahia",2016-05-18,1341.384,1364.48102502503,10,"15276566"
2016,"Bahia",2016-06-01,1270.02,1311.01661661662,11,"15276566"
2016,"Bahia",2016-06-15,1097.486,1070.22002402402,12,"15276566"
2016,"Bahia",2016-06-29,768.969,752.012051051051,13,"15276566"
2016,"Bahia",2016-07-13,404.362,406.131087087087,14,"15276566"
2016,"Bahia",2016-07-27,218.227,203.801272272272,15,"15276566"
2016,"Bahia",2016-08-10,231.163,242.402833833834,16,"15276566"
2016,"Bahia",2016-08-24,245.443,236.953704704705,17,"15276566"
2016,"Bahia",2016-09-07,141.836,147.418522522523,18,"15276566"
2016,"Bahia",2016-09-21,165.076,160.442666666667,19,"15276566"
2016,"Bahia",2016-10-05,187.922,178.746662662663,20,"15276566"
2016,"Bahia",2016-10-19,245.397,251.687078078078,21,"15276566"
2016,"Bahia",2016-11-02,246.259,254.456375375375,22,"15276566"
2016,"Bahia",2016-11-16,283.495,296.63460960961,23,"15276566"
2016,"Bahia",2016-11-30,266.009,243.718637637638,24,"15276566"
2016,"Bahia",2016-12-14,222.794,221.290854854855,25,"15276566"
2016,"Bahia",2016-12-28,143.55,151.899399399399,26,"15276566"
2017,"Bahia",2017-01-11,532.614,521.508512512513,1,"15344447"
2017,"Bahia",2017-01-25,1011.638,985.870826826827,2,"15344447"
2017,"Bahia",2017-02-08,927.891,836.827946946947,3,"15344447"
2017,"Bahia",2017-02-22,689.301,647.862261261261,4,"15344447"
2017,"Bahia",2017-03-08,620.282,652.350826826827,5,"15344447"
2017,"Bahia",2017-03-22,811.533,817.492403403403,6,"15344447"
2017,"Bahia",2017-04-05,500.907,490.596947947948,7,"15344447"
2017,"Bahia",2017-04-19,369.676,372.803827827828,8,"15344447"
2017,"Bahia",2017-05-03,313.183,293.863374374374,9,"15344447"
