"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2015-01-04,2015-03-07,NA,411,NA,"alarm=4;death=2;probable=402;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2015-01-04,2015-03-07,NA,3730,NA,"alarm=2;death=0;probable=3728;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2015-01-04,2015-03-07,NA,1198,NA,"alarm=0;death=0;probable=1198;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2015-01-04,2015-03-07,NA,151,NA,"alarm=1;death=0;probable=150;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2015-01-04,2015-03-07,NA,1280,NA,"alarm=13;death=0;probable=1265;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2015-01-04,2015-03-07,NA,1219,NA,"alarm=8;death=0;probable=1211;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2015-01-04,2015-03-07,NA,1256,NA,"alarm=4;death=0;probable=1251;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2015-01-04,2015-03-07,NA,1596,NA,"alarm=11;death=1;probable=1580;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2015-01-04,2015-03-07,NA,875,NA,"alarm=6;death=0;probable=869;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2015-01-04,2015-03-07,NA,5572,NA,"alarm=69;death=8;probable=5479;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2015-01-04,2015-03-07,NA,5191,NA,"alarm=13;death=1;probable=5176;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2015-01-04,2015-03-07,NA,1291,NA,"alarm=10;death=1;probable=1278;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2015-01-04,2015-03-07,NA,9187,NA,"alarm=10;death=1;probable=9173;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2015-01-04,2015-03-07,NA,2062,NA,"alarm=14;death=0;probable=2048;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2015-01-04,2015-03-07,NA,841,NA,"alarm=0;death=0;probable=840;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2015-01-04,2015-03-07,NA,5212,NA,"alarm=5;death=1;probable=5204;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2015-01-04,2015-03-07,NA,18487,NA,"alarm=124;death=11;probable=18331;severe=21","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2015-01-04,2015-03-07,NA,1750,NA,"alarm=43;death=5;probable=1691;severe=11","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2015-01-04,2015-03-07,NA,8264,NA,"alarm=60;death=8;probable=8179;severe=17","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2015-01-04,2015-03-07,NA,216362,NA,"alarm=3606;death=175;probable=212360;severe=221","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2015-01-04,2015-03-07,NA,7082,NA,"alarm=114;death=6;probable=6942;severe=20","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2015-01-04,2015-03-07,NA,1043,NA,"alarm=40;death=0;probable=1003;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2015-01-04,2015-03-07,NA,81,NA,"alarm=0;death=0;probable=81;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2015-01-04,2015-03-07,NA,5069,NA,"alarm=37;death=4;probable=5025;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2015-01-04,2015-03-07,NA,2172,NA,"alarm=4;death=2;probable=2164;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2015-01-04,2015-03-07,NA,41040,NA,"alarm=1024;death=19;probable=39930;severe=67","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2015-01-04,2015-03-07,NA,1192,NA,"alarm=4;death=4;probable=1180;severe=4","EpiBulletinPrevYear",""
