"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2016-01-03,2016-09-17,NA,6968,NA,"alarm=14;death=3;probable=6945;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2016-01-03,2016-09-17,NA,1950,NA,"alarm=0;death=0;probable=1950;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2016-01-03,2016-09-17,NA,6844,NA,"alarm=8;death=1;probable=6833;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2016-01-03,2016-09-17,NA,175,NA,"alarm=2;death=0;probable=173;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2016-01-03,2016-09-17,NA,9691,NA,"alarm=35;death=0;probable=9654;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2016-01-03,2016-09-17,NA,1613,NA,"alarm=16;death=1;probable=1594;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2016-01-03,2016-09-17,NA,7259,NA,"alarm=15;death=0;probable=7244;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2016-01-03,2016-09-17,NA,23208,NA,"alarm=32;death=10;probable=23156;severe=10","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2016-01-03,2016-09-17,NA,4926,NA,"alarm=7;death=1;probable=4913;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2016-01-03,2016-09-17,NA,45367,NA,"alarm=174;death=29;probable=45120;severe=44","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-09-17,NA,55842,NA,"alarm=45;death=23;probable=55761;severe=13","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2016-01-03,2016-09-17,NA,35105,NA,"alarm=51;death=8;probable=35040;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2016-01-03,2016-09-17,NA,57981,NA,"alarm=61;death=24;probable=57889;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2016-01-03,2016-09-17,NA,17347,NA,"alarm=14;death=7;probable=17318;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2016-01-03,2016-09-17,NA,3092,NA,"alarm=1;death=1;probable=3089;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2016-01-03,2016-09-17,NA,63314,NA,"alarm=14;death=7;probable=63288;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2016-01-03,2016-09-17,NA,521455,NA,"alarm=1888;death=259;probable=519038;severe=270","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2016-01-03,2016-09-17,NA,40048,NA,"alarm=367;death=19;probable=39617;severe=45","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-09-17,NA,83414,NA,"alarm=384;death=15;probable=82991;severe=24","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2016-01-03,2016-09-17,NA,196467,NA,"alarm=1138;death=111;probable=195102;severe=116","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2016-01-03,2016-09-17,NA,61659,NA,"alarm=525;death=63;probable=60953;severe=118","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2016-01-03,2016-09-17,NA,5012,NA,"alarm=61;death=2;probable=4947;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-09-17,NA,3089,NA,"alarm=34;death=1;probable=3047;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-09-17,NA,45186,NA,"alarm=281;death=17;probable=44872;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2016-01-03,2016-09-17,NA,18460,NA,"alarm=15;death=5;probable=18433;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2016-01-03,2016-09-17,NA,123000,NA,"alarm=3003;death=52;probable=119810;severe=135","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2016-01-03,2016-09-17,NA,17856,NA,"alarm=451;death=22;probable=17344;severe=39","EpiBulletinPrevYear",""
