"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-10-19,NA,8033,NA,"alarm=NA;death=5;probable=7993;severe=35","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-10-19,NA,2379,NA,"alarm=NA;death=0;probable=2376;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-10-19,NA,17061,NA,"alarm=NA;death=10;probable=16957;severe=94","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-10-19,NA,789,NA,"alarm=NA;death=0;probable=788;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-10-19,NA,8628,NA,"alarm=NA;death=10;probable=8578;severe=40","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-10-19,NA,1666,NA,"alarm=NA;death=2;probable=1656;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-10-19,NA,7995,NA,"alarm=NA;death=5;probable=7965;severe=25","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-10-19,NA,3468,NA,"alarm=NA;death=16;probable=3413;severe=39","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-10-19,NA,4781,NA,"alarm=NA;death=1;probable=4764;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-10-19,NA,28975,NA,"alarm=NA;death=64;probable=28729;severe=182","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-10-19,NA,17536,NA,"alarm=NA;death=16;probable=17403;severe=117","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-10-19,NA,12813,NA,"alarm=NA;death=14;probable=12695;severe=104","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-10-19,NA,7379,NA,"alarm=NA;death=35;probable=7276;severe=68","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-10-19,NA,9505,NA,"alarm=NA;death=2;probable=9479;severe=24","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-10-19,NA,642,NA,"alarm=NA;death=2;probable=635;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-10-19,NA,59777,NA,"alarm=NA;death=16;probable=59621;severe=140","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-10-19,NA,413999,NA,"alarm=NA;death=104;probable=413489;severe=406","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-10-19,NA,67674,NA,"alarm=NA;death=29;probable=66274;severe=1371","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-10-19,NA,212393,NA,"alarm=NA;death=57;probable=211101;severe=1235","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-10-19,NA,219673,NA,"alarm=NA;death=76;probable=219153;severe=444","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-10-19,NA,65513,NA,"alarm=NA;death=26;probable=65256;severe=231","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-10-19,NA,351,NA,"alarm=NA;death=0;probable=350;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-10-19,NA,444,NA,"alarm=NA;death=1;probable=441;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-10-19,NA,79134,NA,"alarm=NA;death=36;probable=78333;severe=765","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-10-19,NA,33638,NA,"alarm=NA;death=26;probable=33516;severe=96","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-10-19,NA,134793,NA,"alarm=NA;death=83;probable=133518;severe=1192","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-10-19,NA,11620,NA,"alarm=NA;death=6;probable=11598;severe=16","EpiBulletinPrevYear",""
