"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-06-15,NA,8507,NA,"death=4;probable=8475;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-06-15,NA,2314,NA,"death=0;probable=2312;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-06-15,NA,15362,NA,"death=9;probable=15264;severe=89","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-06-15,NA,399,NA,"death=0;probable=399;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-06-15,NA,8228,NA,"death=10;probable=8185;severe=33","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-06-15,NA,1499,NA,"death=1;probable=1492;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-06-15,NA,7424,NA,"death=3;probable=7402;severe=19","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-06-15,NA,2804,NA,"death=11;probable=2764;severe=29","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-06-15,NA,3519,NA,"death=1;probable=3505;severe=13","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-06-15,NA,18038,NA,"death=33;probable=17924;severe=81","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-06-15,NA,11154,NA,"death=11;probable=11077;severe=66","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-06-15,NA,8268,NA,"death=10;probable=8196;severe=62","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-06-15,NA,5821,NA,"death=14;probable=5770;severe=37","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-06-15,NA,5811,NA,"death=0;probable=5797;severe=14","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-06-15,NA,418,NA,"death=1;probable=415;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-06-15,NA,56560,NA,"death=12;probable=56447;severe=101","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-06-15,NA,412347,NA,"death=96;probable=411886;severe=365","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-06-15,NA,61786,NA,"death=22;probable=60508;severe=1256","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-06-15,NA,207908,NA,"death=53;probable=206656;severe=1199","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-06-15,NA,215495,NA,"death=68;probable=215018;severe=409","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-06-15,NA,65968,NA,"death=26;probable=65715;severe=227","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-06-15,NA,347,NA,"death=0;probable=346;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-06-15,NA,425,NA,"death=0;probable=424;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-06-15,NA,78004,NA,"death=34;probable=77222;severe=748","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-06-15,NA,32132,NA,"death=24;probable=32014;severe=94","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-06-15,NA,129339,NA,"death=64;probable=128182;severe=1093","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-06-15,NA,10122,NA,"death=6;probable=10101;severe=15","EpiBulletinPrevYear",""
