"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2015-01-04,2015-09-19,NA,5068,NA,"alarm=2;death=0;probable=5066;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2015-01-04,2015-09-19,NA,3056,NA,"alarm=31;death=2;probable=3007;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2015-01-04,2015-09-19,NA,3496,NA,"alarm=7;death=2;probable=3485;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2015-01-04,2015-09-19,NA,6785,NA,"alarm=32;death=5;probable=6736;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Rondonia","state",2015-01-04,2015-09-19,NA,1381,NA,"alarm=10;death=3;probable=1363;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2015-01-04,2015-09-19,NA,993,NA,"alarm=6;death=0;probable=987;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2015-01-04,2015-09-19,NA,6485,NA,"alarm=17;death=5;probable=6455;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2015-01-04,2015-09-19,NA,17790,NA,"alarm=92;death=3;probable=17683;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2015-01-04,2015-09-19,NA,46242,NA,"alarm=34;death=12;probable=46168;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2015-01-04,2015-09-19,NA,62103,NA,"alarm=655;death=63;probable=61269;severe=116","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2015-01-04,2015-09-19,NA,6989,NA,"alarm=38;death=9;probable=6918;severe=24","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2015-01-04,2015-09-19,NA,19192,NA,"alarm=75;death=4;probable=19104;severe=9","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2015-01-04,2015-09-19,NA,77433,NA,"alarm=72;death=17;probable=77324;severe=20","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2015-01-04,2015-09-19,NA,7432,NA,"alarm=41;death=2;probable=7370;severe=19","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2015-01-04,2015-09-19,NA,21566,NA,"alarm=44;death=4;probable=21513;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2015-01-04,2015-09-19,NA,4698,NA,"alarm=2;death=2;probable=4689;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2015-01-04,2015-09-19,NA,20888,NA,"alarm=438;death=10;probable=20398;severe=42","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2015-01-04,2015-09-19,NA,175055,NA,"alarm=968;death=65;probable=173903;severe=119","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2015-01-04,2015-09-19,NA,60896,NA,"alarm=292;death=22;probable=60540;severe=42","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2015-01-04,2015-09-19,NA,727805,NA,"alarm=13003;death=452;probable=713731;severe=619","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2015-01-04,2015-09-19,NA,43497,NA,"alarm=344;death=25;probable=43034;severe=94","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2015-01-04,2015-09-19,NA,1623,NA,"alarm=9;death=2;probable=1610;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2015-01-04,2015-09-19,NA,4438,NA,"alarm=109;death=0;probable=4328;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2015-01-04,2015-09-19,NA,9336,NA,"alarm=73;death=21;probable=9216;severe=26","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2015-01-04,2015-09-19,NA,158553,NA,"alarm=3051;death=85;probable=155157;severe=260","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2015-01-04,2015-09-19,NA,15265,NA,"alarm=39;death=6;probable=15207;severe=13","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2015-01-04,2015-09-19,NA,20514,NA,"alarm=175;death=12;probable=20317;severe=10","EpiBulletinPrevYear",""
