"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-05-18,NA,8267,NA,"death=4;probable=8235;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-05-18,NA,2227,NA,"death=0;probable=2225;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-05-18,NA,14250,NA,"death=9;probable=14153;severe=88","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-05-18,NA,304,NA,"death=0;probable=304;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-05-18,NA,7880,NA,"death=10;probable=7837;severe=33","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-05-18,NA,1437,NA,"death=1;probable=1430;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-05-18,NA,6846,NA,"death=3;probable=6824;severe=19","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-05-18,NA,2407,NA,"death=10;probable=2370;severe=27","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-05-18,NA,2799,NA,"death=1;probable=2786;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-05-18,NA,13709,NA,"death=24;probable=13624;severe=61","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-05-18,NA,8963,NA,"death=6;probable=8903;severe=54","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-05-18,NA,6240,NA,"death=7;probable=6189;severe=44","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-05-18,NA,4454,NA,"death=9;probable=4419;severe=26","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-05-18,NA,3760,NA,"death=0;probable=3748;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-05-18,NA,282,NA,"death=0;probable=281;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-05-18,NA,52976,NA,"death=12;probable=52868;severe=96","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-05-18,NA,398497,NA,"death=91;probable=398053;severe=353","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-05-18,NA,56856,NA,"death=22;probable=55618;severe=1216","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-05-18,NA,200117,NA,"death=50;probable=198913;severe=1154","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-05-18,NA,205404,NA,"death=66;probable=204941;severe=397","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-05-18,NA,63471,NA,"death=26;probable=63224;severe=221","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-05-18,NA,330,NA,"death=0;probable=329;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-05-18,NA,410,NA,"death=0;probable=409;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-05-18,NA,76624,NA,"death=33;probable=75850;severe=741","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-05-18,NA,30834,NA,"death=23;probable=30720;severe=91","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-05-18,NA,121320,NA,"death=61;probable=120187;severe=1072","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-05-18,NA,8218,NA,"death=4;probable=8202;severe=12","EpiBulletinPrevYear",""
