"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-12-14,NA,8682,NA,"death=5;probable=8641;severe=36","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-12-14,NA,2534,NA,"death=0;probable=2531;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-12-14,NA,17789,NA,"death=10;probable=17685;severe=94","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-12-14,NA,921,NA,"death=0;probable=919;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-12-14,NA,9171,NA,"death=10;probable=9118;severe=43","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-12-14,NA,1718,NA,"death=3;probable=1706;severe=9","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-12-14,NA,8520,NA,"death=5;probable=8489;severe=26","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-12-14,NA,3638,NA,"death=17;probable=3580;severe=41","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-12-14,NA,4989,NA,"death=2;probable=4970;severe=17","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-12-14,NA,30339,NA,"death=70;probable=30078;severe=191","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-12-14,NA,18932,NA,"death=18;probable=18789;severe=125","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-12-14,NA,13521,NA,"death=15;probable=13389;severe=117","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-12-14,NA,8031,NA,"death=37;probable=7917;severe=77","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-12-14,NA,11125,NA,"death=2;probable=11096;severe=27","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-12-14,NA,791,NA,"death=2;probable=784;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-12-14,NA,61119,NA,"death=18;probable=60958;severe=143","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-12-14,NA,416219,NA,"death=105;probable=415704;severe=410","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-12-14,NA,69183,NA,"death=29;probable=67741;severe=1413","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-12-14,NA,214075,NA,"death=58;probable=212769;severe=1248","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-12-14,NA,221215,NA,"death=76;probable=220686;severe=453","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-12-14,NA,66134,NA,"death=26;probable=65876;severe=232","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-12-14,NA,358,NA,"death=0;probable=357;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-12-14,NA,448,NA,"death=1;probable=445;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-12-14,NA,79679,NA,"death=36;probable=78871;severe=772","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-12-14,NA,35126,NA,"death=27;probable=35002;severe=97","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-12-14,NA,139613,NA,"death=92;probable=138294;severe=1227","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-12-14,NA,11919,NA,"death=6;probable=11897;severe=16","EpiBulletinPrevYear",""
