"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-06-22,NA,8544,NA,"death=4;probable=8512;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-06-22,NA,2349,NA,"death=0;probable=2347;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-06-22,NA,15543,NA,"death=9;probable=15445;severe=89","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-06-22,NA,430,NA,"death=0;probable=430;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-06-22,NA,8265,NA,"death=10;probable=8222;severe=33","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-06-22,NA,1509,NA,"death=1;probable=1502;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-06-22,NA,7522,NA,"death=3;probable=7500;severe=19","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-06-22,NA,2869,NA,"death=11;probable=2827;severe=31","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-06-22,NA,3681,NA,"death=1;probable=3667;severe=13","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-06-22,NA,19269,NA,"death=34;probable=19144;severe=91","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-06-22,NA,11712,NA,"death=11;probable=11631;severe=70","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-06-22,NA,8649,NA,"death=10;probable=8574;severe=65","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-06-22,NA,6052,NA,"death=14;probable=6000;severe=38","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-06-22,NA,6157,NA,"death=0;probable=6143;severe=14","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-06-22,NA,447,NA,"death=1;probable=444;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-06-22,NA,57053,NA,"death=12;probable=56938;severe=103","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-06-22,NA,413711,NA,"death=96;probable=413249;severe=366","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-06-22,NA,62735,NA,"death=23;probable=61443;severe=1269","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-06-22,NA,208842,NA,"death=53;probable=207586;severe=1203","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-06-22,NA,216688,NA,"death=70;probable=216203;severe=415","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-06-22,NA,66189,NA,"death=26;probable=65935;severe=228","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-06-22,NA,350,NA,"death=0;probable=349;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-06-22,NA,426,NA,"death=0;probable=425;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-06-22,NA,78207,NA,"death=34;probable=77422;severe=751","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-06-22,NA,32352,NA,"death=25;probable=32231;severe=96","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-06-22,NA,130597,NA,"death=65;probable=129433;severe=1099","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-06-22,NA,10376,NA,"death=6;probable=10355;severe=15","EpiBulletinPrevYear",""
