"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2015-01-04,2015-05-09,NA,964,NA,"alarm=6;death=2;probable=952;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2015-01-04,2015-05-09,NA,4641,NA,"alarm=2;death=0;probable=4639;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2015-01-04,2015-05-09,NA,2385,NA,"alarm=3;death=0;probable=2382;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2015-01-04,2015-05-09,NA,348,NA,"alarm=1;death=0;probable=347;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2015-01-04,2015-05-09,NA,3806,NA,"alarm=21;death=2;probable=3775;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2015-01-04,2015-05-09,NA,2336,NA,"alarm=15;death=1;probable=2306;severe=14","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2015-01-04,2015-05-09,NA,4174,NA,"alarm=11;death=1;probable=4158;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2015-01-04,2015-05-09,NA,5496,NA,"alarm=29;death=4;probable=5445;severe=18","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2015-01-04,2015-05-09,NA,5324,NA,"alarm=30;death=0;probable=5286;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2015-01-04,2015-05-09,NA,26890,NA,"alarm=333;death=21;probable=26471;severe=65","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2015-01-04,2015-05-09,NA,17908,NA,"alarm=38;death=2;probable=17865;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2015-01-04,2015-05-09,NA,9122,NA,"alarm=46;death=1;probable=9068;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2015-01-04,2015-05-09,NA,52641,NA,"alarm=40;death=8;probable=52583;severe=10","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2015-01-04,2015-05-09,NA,7276,NA,"alarm=46;death=0;probable=7230;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2015-01-04,2015-05-09,NA,2675,NA,"alarm=0;death=0;probable=2673;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2015-01-04,2015-05-09,NA,26828,NA,"alarm=10;death=4;probable=26803;severe=11","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2015-01-04,2015-05-09,NA,124353,NA,"alarm=764;death=35;probable=123468;severe=86","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2015-01-04,2015-05-09,NA,6815,NA,"alarm=177;death=6;probable=6609;severe=23","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2015-01-04,2015-05-09,NA,36755,NA,"alarm=198;death=14;probable=36512;severe=31","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2015-01-04,2015-05-09,NA,659017,NA,"alarm=12241;death=351;probable=645855;severe=570","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2015-01-04,2015-05-09,NA,36572,NA,"alarm=301;death=20;probable=36163;severe=88","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2015-01-04,2015-05-09,NA,3883,NA,"alarm=100;death=0;probable=3783;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2015-01-04,2015-05-09,NA,1424,NA,"alarm=9;death=2;probable=1411;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2015-01-04,2015-05-09,NA,16522,NA,"alarm=130;death=5;probable=16379;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2015-01-04,2015-05-09,NA,8042,NA,"alarm=20;death=2;probable=8013;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2015-01-04,2015-05-09,NA,110949,NA,"alarm=2174;death=37;probable=108552;severe=186","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2015-01-04,2015-05-09,NA,5825,NA,"alarm=55;death=6;probable=5751;severe=13","EpiBulletinPrevYear",""
