"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-04-13,NA,7582,NA,"deathsevere=4;probable=7552;severe=26","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-04-13,NA,2057,NA,"deathsevere=0;probable=2055;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-04-13,NA,12141,NA,"deathsevere=8;probable=12053;severe=80","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-04-13,NA,182,NA,"deathsevere=0;probable=182;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-04-13,NA,6637,NA,"deathsevere=9;probable=6597;severe=31","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-04-13,NA,1153,NA,"deathsevere=1;probable=1146;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-04-13,NA,5508,NA,"deathsevere=2;probable=5489;severe=17","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-04-13,NA,1707,NA,"deathsevere=9;probable=1678;severe=20","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-04-13,NA,1931,NA,"deathsevere=0;probable=1924;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-04-13,NA,7720,NA,"deathsevere=18;probable=7664;severe=38","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-04-13,NA,5747,NA,"deathsevere=5;probable=5701;severe=41","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-04-13,NA,3660,NA,"deathsevere=6;probable=3625;severe=29","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-04-13,NA,2325,NA,"deathsevere=4;probable=2305;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-04-13,NA,1833,NA,"deathsevere=0;probable=1825;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-04-13,NA,157,NA,"deathsevere=0;probable=156;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-04-13,NA,42517,NA,"deathsevere=9;probable=42428;severe=80","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-04-13,NA,318251,NA,"deathsevere=81;probable=317868;severe=302","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-04-13,NA,42594,NA,"deathsevere=21;probable=41524;severe=1049","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-04-13,NA,159872,NA,"deathsevere=40;probable=158882;severe=950","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-04-13,NA,154110,NA,"deathsevere=52;probable=153731;severe=327","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-04-13,NA,50212,NA,"deathsevere=24;probable=49991;severe=197","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-04-13,NA,262,NA,"deathsevere=0;probable=261;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-04-13,NA,327,NA,"deathsevere=0;probable=326;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-04-13,NA,70084,NA,"deathsevere=31;probable=69349;severe=704","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-04-13,NA,26994,NA,"deathsevere=20;probable=26891;severe=83","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-04-13,NA,98483,NA,"deathsevere=55;probable=97431;severe=997","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-04-13,NA,4583,NA,"deathsevere=3;probable=4573;severe=7","EpiBulletinPrevYear",""
