"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2013-12-29,2014-06-14,NA,1144,NA,"alarm=9;death=1;probable=1133;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2013-12-29,2014-06-14,NA,1553,NA,"alarm=3;death=0;probable=1550;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2013-12-29,2014-06-14,NA,4962,NA,"alarm=8;death=6;probable=4943;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2013-12-29,2014-06-14,NA,446,NA,"alarm=1;death=0;probable=445;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2013-12-29,2014-06-14,NA,3175,NA,"alarm=16;death=1;probable=3157;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2013-12-29,2014-06-14,NA,1009,NA,"alarm=4;death=1;probable=1002;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2013-12-29,2014-06-14,NA,2795,NA,"alarm=45;death=0;probable=2748;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2013-12-29,2014-06-14,NA,1620,NA,"alarm=31;death=10;probable=1565;severe=14","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2013-12-29,2014-06-14,NA,4973,NA,"alarm=12;death=3;probable=4949;severe=9","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2013-12-29,2014-06-14,NA,12680,NA,"alarm=126;death=30;probable=12489;severe=35","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2013-12-29,2014-06-14,NA,7044,NA,"alarm=78;death=13;probable=6938;severe=15","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2013-12-29,2014-06-14,NA,3605,NA,"alarm=36;death=6;probable=3555;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2013-12-29,2014-06-14,NA,6535,NA,"alarm=16;death=19;probable=6489;severe=11","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2013-12-29,2014-06-14,NA,6388,NA,"alarm=104;death=1;probable=6278;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2013-12-29,2014-06-14,NA,1331,NA,"alarm=7;death=2;probable=1316;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2013-12-29,2014-06-14,NA,10047,NA,"alarm=79;death=8;probable=9940;severe=20","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2013-12-29,2014-06-14,NA,53026,NA,"alarm=614;death=39;probable=52332;severe=41","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2013-12-29,2014-06-14,NA,13720,NA,"alarm=232;death=11;probable=13453;severe=24","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2013-12-29,2014-06-14,NA,5480,NA,"alarm=69;death=6;probable=5399;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2013-12-29,2014-06-14,NA,209203,NA,"alarm=4766;death=78;probable=204188;severe=171","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2013-12-29,2014-06-14,NA,20915,NA,"alarm=205;death=12;probable=20661;severe=37","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2013-12-29,2014-06-14,NA,82,NA,"alarm=1;death=0;probable=81;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2013-12-29,2014-06-14,NA,134,NA,"alarm=1;death=0;probable=133;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2013-12-29,2014-06-14,NA,2538,NA,"alarm=55;death=3;probable=2477;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2013-12-29,2014-06-14,NA,5357,NA,"alarm=16;death=4;probable=5333;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2013-12-29,2014-06-14,NA,72719,NA,"alarm=521;death=53;probable=72060;severe=85","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2013-12-29,2014-06-14,NA,11471,NA,"alarm=131;death=14;probable=11294;severe=32","EpiBulletinPrevYear",""
