"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-09-21,NA,7963,NA,"death=5;probable=7924;severe=34","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-09-21,NA,2366,NA,"death=0;probable=2363;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-09-21,NA,16877,NA,"death=10;probable=16773;severe=94","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-09-21,NA,726,NA,"death=0;probable=726;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-09-21,NA,8539,NA,"death=9;probable=8492;severe=38","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-09-21,NA,1639,NA,"death=2;probable=1629;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-09-21,NA,7914,NA,"death=5;probable=7884;severe=25","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-09-21,NA,3408,NA,"death=16;probable=3353;severe=39","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-09-21,NA,4696,NA,"death=1;probable=4679;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-09-21,NA,28392,NA,"death=62;probable=28156;severe=174","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-09-21,NA,16994,NA,"death=16;probable=16862;severe=116","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-09-21,NA,12446,NA,"death=14;probable=12329;severe=103","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-09-21,NA,7072,NA,"death=35;probable=6971;severe=66","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-09-21,NA,8943,NA,"death=2;probable=8918;severe=23","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-09-21,NA,604,NA,"death=2;probable=597;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-09-21,NA,59329,NA,"death=16;probable=59178;severe=135","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-09-21,NA,413524,NA,"death=104;probable=413016;severe=404","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-09-21,NA,67200,NA,"death=29;probable=65813;severe=1358","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-09-21,NA,212018,NA,"death=56;probable=210728;severe=1234","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-09-21,NA,219377,NA,"death=76;probable=218859;severe=442","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-09-21,NA,65452,NA,"death=26;probable=65195;severe=231","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-09-21,NA,349,NA,"death=0;probable=348;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-09-21,NA,441,NA,"death=0;probable=440;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-09-21,NA,79039,NA,"death=36;probable=78240;severe=763","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-09-21,NA,33369,NA,"death=26;probable=33247;severe=96","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-09-21,NA,133870,NA,"death=82;probable=132605;severe=1183","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-09-21,NA,11550,NA,"death=6;probable=11528;severe=16","EpiBulletinPrevYear",""
