"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-08-10,NA,7880,NA,"death=5;probable=7843;severe=32","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-08-10,NA,2340,NA,"death=0;probable=2337;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-08-10,NA,16550,NA,"death=10;probable=16446;severe=94","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-08-10,NA,610,NA,"death=0;probable=610;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-08-10,NA,8415,NA,"death=9;probable=8370;severe=36","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-08-10,NA,1592,NA,"death=1;probable=1584;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-08-10,NA,7791,NA,"death=3;probable=7766;severe=22","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-08-10,NA,3200,NA,"death=13;probable=3153;severe=34","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-08-10,NA,4470,NA,"death=1;probable=4454;severe=15","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-08-10,NA,26240,NA,"death=51;probable=26037;severe=152","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-08-10,NA,15545,NA,"death=15;probable=15426;severe=104","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-08-10,NA,11367,NA,"death=13;probable=11262;severe=92","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-08-10,NA,6562,NA,"death=34;probable=6470;severe=58","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-08-10,NA,7962,NA,"death=1;probable=7941;severe=20","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-08-10,NA,555,NA,"death=2;probable=549;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-08-10,NA,58458,NA,"death=14;probable=58318;severe=126","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-08-10,NA,412809,NA,"death=102;probable=412312;severe=395","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-08-10,NA,66047,NA,"death=27;probable=64685;severe=1335","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-08-10,NA,211364,NA,"death=56;probable=210082;severe=1226","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-08-10,NA,218804,NA,"death=75;probable=218293;severe=436","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-08-10,NA,65348,NA,"death=26;probable=65091;severe=231","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-08-10,NA,348,NA,"death=0;probable=347;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-08-10,NA,436,NA,"death=0;probable=435;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-08-10,NA,78875,NA,"death=36;probable=78080;severe=759","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-08-10,NA,32987,NA,"death=26;probable=32865;severe=96","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-08-10,NA,132377,NA,"death=77;probable=131128;severe=1172","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-08-10,NA,11368,NA,"death=6;probable=11346;severe=16","EpiBulletinPrevYear",""
