"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-05-25,NA,8346,NA,"death=4;probable=8314;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-05-25,NA,2249,NA,"death=0;probable=2247;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-05-25,NA,14574,NA,"death=9;probable=14477;severe=88","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-05-25,NA,327,NA,"death=0;probable=327;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-05-25,NA,8009,NA,"death=10;probable=7966;severe=33","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-05-25,NA,1455,NA,"death=1;probable=1448;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-05-25,NA,7047,NA,"death=3;probable=7025;severe=19","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-05-25,NA,2548,NA,"death=11;probable=2508;severe=29","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-05-25,NA,2990,NA,"death=1;probable=2977;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-05-25,NA,14930,NA,"death=26;probable=14839;severe=65","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-05-25,NA,9623,NA,"death=8;probable=9558;severe=57","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-05-25,NA,6801,NA,"death=8;probable=6743;severe=50","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-05-25,NA,4860,NA,"death=11;probable=4821;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-05-25,NA,4384,NA,"death=0;probable=4372;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-05-25,NA,327,NA,"death=0;probable=326;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-05-25,NA,54175,NA,"death=12;probable=54066;severe=97","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-05-25,NA,404479,NA,"death=94;probable=404026;severe=359","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-05-25,NA,58532,NA,"death=22;probable=57281;severe=1229","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-05-25,NA,203225,NA,"death=52;probable=201994;severe=1179","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-05-25,NA,209541,NA,"death=68;probable=209071;severe=402","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-05-25,NA,64427,NA,"death=26;probable=64177;severe=224","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-05-25,NA,332,NA,"death=0;probable=331;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-05-25,NA,416,NA,"death=0;probable=415;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-05-25,NA,77199,NA,"death=33;probable=76423;severe=743","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-05-25,NA,31314,NA,"death=23;probable=31199;severe=92","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-05-25,NA,124082,NA,"death=61;probable=122938;severe=1083","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-05-25,NA,8851,NA,"death=4;probable=8835;severe=12","EpiBulletinPrevYear",""
