"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-09-14,NA,7932,NA,"death=5;probable=7893;severe=34","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-09-14,NA,2355,NA,"death=0;probable=2352;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-09-14,NA,16813,NA,"death=10;probable=16709;severe=94","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-09-14,NA,702,NA,"death=0;probable=702;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-09-14,NA,8516,NA,"death=9;probable=8469;severe=38","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-09-14,NA,1631,NA,"death=2;probable=1621;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-09-14,NA,7888,NA,"death=5;probable=7858;severe=25","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-09-14,NA,3373,NA,"death=16;probable=3319;severe=38","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-09-14,NA,4653,NA,"death=1;probable=4636;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-09-14,NA,28118,NA,"death=61;probable=27884;severe=173","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-09-14,NA,16755,NA,"death=16;probable=16624;severe=115","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-09-14,NA,12309,NA,"death=14;probable=12192;severe=103","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-09-14,NA,6977,NA,"death=35;probable=6876;severe=66","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-09-14,NA,8742,NA,"death=2;probable=8717;severe=23","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-09-14,NA,595,NA,"death=2;probable=588;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-09-14,NA,59154,NA,"death=16;probable=59004;severe=134","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-09-14,NA,413380,NA,"death=103;probable=412874;severe=403","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-09-14,NA,66977,NA,"death=28;probable=65597;severe=1352","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-09-14,NA,211893,NA,"death=56;probable=210604;severe=1233","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-09-14,NA,219246,NA,"death=76;probable=218728;severe=442","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-09-14,NA,65432,NA,"death=26;probable=65175;severe=231","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-09-14,NA,349,NA,"death=0;probable=348;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-09-14,NA,441,NA,"death=0;probable=440;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-09-14,NA,79010,NA,"death=36;probable=78211;severe=763","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-09-14,NA,33291,NA,"death=26;probable=33169;severe=96","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-09-14,NA,133595,NA,"death=82;probable=132332;severe=1181","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-09-14,NA,11506,NA,"death=6;probable=11484;severe=16","EpiBulletinPrevYear",""
