"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-05-04,NA,8038,NA,"deathsevere=4;probable=8006;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-05-04,NA,2158,NA,"deathsevere=0;probable=2156;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-05-04,NA,13582,NA,"deathsevere=8;probable=13488;severe=86","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-05-04,NA,234,NA,"deathsevere=0;probable=234;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-05-04,NA,7490,NA,"deathsevere=10;probable=7447;severe=33","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-05-04,NA,1352,NA,"deathsevere=1;probable=1345;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-05-04,NA,6380,NA,"deathsevere=2;probable=6360;severe=18","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-05-04,NA,2165,NA,"deathsevere=10;probable=2129;severe=26","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-05-04,NA,2433,NA,"deathsevere=1;probable=2420;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-05-04,NA,11334,NA,"deathsevere=22;probable=11258;severe=54","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-05-04,NA,7594,NA,"deathsevere=6;probable=7535;severe=53","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-05-04,NA,5130,NA,"deathsevere=7;probable=5085;severe=38","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-05-04,NA,3592,NA,"deathsevere=8;probable=3563;severe=21","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-05-04,NA,2677,NA,"deathsevere=0;probable=2665;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-05-04,NA,214,NA,"deathsevere=0;probable=213;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-05-04,NA,49737,NA,"deathsevere=11;probable=49636;severe=90","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-05-04,NA,381779,NA,"deathsevere=91;probable=381340;severe=348","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-05-04,NA,51838,NA,"deathsevere=22;probable=50619;severe=1197","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-05-04,NA,190243,NA,"deathsevere=50;probable=189056;severe=1137","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-05-04,NA,190771,NA,"deathsevere=63;probable=190320;severe=388","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-05-04,NA,59973,NA,"deathsevere=26;probable=59726;severe=221","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-05-04,NA,310,NA,"deathsevere=0;probable=309;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-05-04,NA,389,NA,"deathsevere=0;probable=388;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-05-04,NA,74698,NA,"deathsevere=33;probable=73928;severe=737","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-05-04,NA,29579,NA,"deathsevere=23;probable=29465;severe=91","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-05-04,NA,113982,NA,"deathsevere=61;probable=112859;severe=1062","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-05-04,NA,6771,NA,"deathsevere=4;probable=6756;severe=11","EpiBulletinPrevYear",""
