"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-07-06,NA,8617,NA,"death=4;probable=8585;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-07-06,NA,2395,NA,"death=0;probable=2392;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-07-06,NA,15886,NA,"death=9;probable=15787;severe=90","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-07-06,NA,489,NA,"death=0;probable=489;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-07-06,NA,8334,NA,"death=10;probable=8289;severe=35","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-07-06,NA,1529,NA,"death=1;probable=1522;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-07-06,NA,7629,NA,"death=3;probable=7607;severe=19","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-07-06,NA,2981,NA,"death=13;probable=2935;severe=33","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-07-06,NA,3946,NA,"death=1;probable=3931;severe=14","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-07-06,NA,21406,NA,"death=41;probable=21246;severe=119","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-07-06,NA,12715,NA,"death=11;probable=12622;severe=82","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-07-06,NA,9431,NA,"death=12;probable=9337;severe=82","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-07-06,NA,6432,NA,"death=20;probable=6366;severe=46","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-07-06,NA,6663,NA,"death=0;probable=6647;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-07-06,NA,491,NA,"death=1;probable=488;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-07-06,NA,57844,NA,"death=14;probable=57720;severe=110","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-07-06,NA,415138,NA,"death=97;probable=414667;severe=374","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-07-06,NA,64128,NA,"death=23;probable=62812;severe=1293","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-07-06,NA,210076,NA,"death=53;probable=208811;severe=1212","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-07-06,NA,217886,NA,"death=70;probable=217396;severe=420","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-07-06,NA,66424,NA,"death=26;probable=66169;severe=229","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-07-06,NA,354,NA,"death=0;probable=353;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-07-06,NA,428,NA,"death=0;probable=427;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-07-06,NA,78511,NA,"death=36;probable=77718;severe=757","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-07-06,NA,32716,NA,"death=25;probable=32595;severe=96","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-07-06,NA,132276,NA,"death=65;probable=131105;severe=1106","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-07-06,NA,10782,NA,"death=6;probable=10760;severe=16","EpiBulletinPrevYear",""
