"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-07-20,NA,7797,NA,"death=4;probable=7765;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-07-20,NA,2319,NA,"death=0;probable=2316;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-07-20,NA,16140,NA,"death=9;probable=16040;severe=91","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-07-20,NA,546,NA,"death=0;probable=546;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-07-20,NA,8326,NA,"death=10;probable=8280;severe=36","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-07-20,NA,1543,NA,"death=1;probable=1536;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-07-20,NA,7678,NA,"death=3;probable=7656;severe=19","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-07-20,NA,3019,NA,"death=13;probable=2973;severe=33","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-07-20,NA,4198,NA,"death=1;probable=4183;severe=14","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-07-20,NA,22790,NA,"death=45;probable=22612;severe=133","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-07-20,NA,13640,NA,"death=13;probable=13537;severe=90","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-07-20,NA,10102,NA,"death=12;probable=10007;severe=83","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-07-20,NA,6001,NA,"death=23;probable=5926;severe=52","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-07-20,NA,7082,NA,"death=0;probable=7065;severe=17","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-07-20,NA,509,NA,"death=1;probable=506;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-07-20,NA,57563,NA,"death=14;probable=57436;severe=113","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-07-20,NA,412050,NA,"death=97;probable=411576;severe=377","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-07-20,NA,64718,NA,"death=23;probable=63390;severe=1305","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-07-20,NA,210563,NA,"death=54;probable=209293;severe=1216","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-07-20,NA,218143,NA,"death=71;probable=217650;severe=422","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-07-20,NA,65259,NA,"death=26;probable=65004;severe=229","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-07-20,NA,344,NA,"death=0;probable=343;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-07-20,NA,431,NA,"death=0;probable=430;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-07-20,NA,78675,NA,"death=36;probable=77881;severe=758","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-07-20,NA,32588,NA,"death=25;probable=32466;severe=97","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-07-20,NA,130820,NA,"death=67;probable=129642;severe=1111","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-07-20,NA,11061,NA,"death=6;probable=11039;severe=16","EpiBulletinPrevYear",""
