"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-08-31,NA,7907,NA,"death=5;probable=7868;severe=34","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-08-31,NA,2348,NA,"death=0;probable=2345;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-08-31,NA,16671,NA,"death=10;probable=16567;severe=94","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-08-31,NA,644,NA,"death=0;probable=644;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-08-31,NA,8467,NA,"death=9;probable=8421;severe=37","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-08-31,NA,1616,NA,"death=1;probable=1607;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-08-31,NA,7841,NA,"death=3;probable=7816;severe=22","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-08-31,NA,3274,NA,"death=13;probable=3223;severe=38","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-08-31,NA,4560,NA,"death=1;probable=4543;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-08-31,NA,27375,NA,"death=51;probable=27156;severe=168","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-08-31,NA,16243,NA,"death=15;probable=16116;severe=112","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-08-31,NA,11913,NA,"death=13;probable=11802;severe=98","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-08-31,NA,6805,NA,"death=34;probable=6707;severe=64","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-08-31,NA,8328,NA,"death=1;probable=8305;severe=22","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-08-31,NA,570,NA,"death=2;probable=564;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-08-31,NA,58798,NA,"death=14;probable=58652;severe=132","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-08-31,NA,413112,NA,"death=102;probable=412608;severe=402","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-08-31,NA,66541,NA,"death=27;probable=65166;severe=1348","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-08-31,NA,211649,NA,"death=56;probable=210362;severe=1231","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-08-31,NA,219039,NA,"death=75;probable=218524;severe=440","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-08-31,NA,65390,NA,"death=26;probable=65133;severe=231","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-08-31,NA,348,NA,"death=0;probable=347;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-08-31,NA,441,NA,"death=0;probable=440;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-08-31,NA,78937,NA,"death=36;probable=78142;severe=759","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-08-31,NA,33126,NA,"death=26;probable=33004;severe=96","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-08-31,NA,132986,NA,"death=77;probable=131734;severe=1175","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-08-31,NA,11438,NA,"death=6;probable=11416;severe=16","EpiBulletinPrevYear",""
