"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2016-01-03,2016-10-01,NA,6989,NA,"alarm=14;death=3;probable=6966;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2016-01-03,2016-10-01,NA,1964,NA,"alarm=0;death=0;probable=1964;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2016-01-03,2016-10-01,NA,6936,NA,"alarm=9;death=1;probable=6924;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2016-01-03,2016-10-01,NA,181,NA,"alarm=3;death=0;probable=178;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2016-01-03,2016-10-01,NA,9792,NA,"alarm=36;death=0;probable=9754;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2016-01-03,2016-10-01,NA,1681,NA,"alarm=16;death=1;probable=1662;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2016-01-03,2016-10-01,NA,7285,NA,"alarm=15;death=0;probable=7270;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2016-01-03,2016-10-01,NA,23231,NA,"alarm=32;death=10;probable=23179;severe=10","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2016-01-03,2016-10-01,NA,4967,NA,"alarm=7;death=1;probable=4954;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2016-01-03,2016-10-01,NA,45951,NA,"alarm=175;death=29;probable=45703;severe=44","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-10-01,NA,55969,NA,"alarm=45;death=23;probable=55888;severe=13","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2016-01-03,2016-10-01,NA,35146,NA,"alarm=51;death=8;probable=35081;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2016-01-03,2016-10-01,NA,58229,NA,"alarm=63;death=24;probable=58135;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2016-01-03,2016-10-01,NA,17520,NA,"alarm=14;death=8;probable=17490;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2016-01-03,2016-10-01,NA,3138,NA,"alarm=1;death=1;probable=3135;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2016-01-03,2016-10-01,NA,63539,NA,"alarm=14;death=7;probable=63513;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2016-01-03,2016-10-01,NA,521750,NA,"alarm=1889;death=260;probable=519330;severe=271","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2016-01-03,2016-10-01,NA,40163,NA,"alarm=369;death=20;probable=39728;severe=46","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-10-01,NA,83582,NA,"alarm=389;death=16;probable=83152;severe=25","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2016-01-03,2016-10-01,NA,196746,NA,"alarm=1148;death=112;probable=195370;severe=116","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2016-01-03,2016-10-01,NA,61733,NA,"alarm=525;death=63;probable=61027;severe=118","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2016-01-03,2016-10-01,NA,5016,NA,"alarm=61;death=2;probable=4951;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-10-01,NA,3094,NA,"alarm=34;death=1;probable=3052;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-10-01,NA,45240,NA,"alarm=283;death=17;probable=44924;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2016-01-03,2016-10-01,NA,18610,NA,"alarm=16;death=5;probable=18582;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2016-01-03,2016-10-01,NA,123833,NA,"alarm=3024;death=52;probable=120622;severe=135","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2016-01-03,2016-10-01,NA,17897,NA,"alarm=452;death=22;probable=17384;severe=39","EpiBulletinPrevYear",""
