"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2013-12-29,2014-11-29,NA,1836,NA,"alarm=9;death=2;probable=1823;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2013-12-29,2014-11-29,NA,25032,NA,"alarm=20;death=2;probable=25009;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2013-12-29,2014-11-29,NA,6344,NA,"alarm=8;death=8;probable=6321;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2013-12-29,2014-11-29,NA,1049,NA,"alarm=2;death=1;probable=1043;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2013-12-29,2014-11-29,NA,4345,NA,"alarm=25;death=4;probable=4312;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2013-12-29,2014-11-29,NA,2121,NA,"alarm=9;death=1;probable=2109;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2013-12-29,2014-11-29,NA,3431,NA,"alarm=31;death=0;probable=3397;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2013-12-29,2014-11-29,NA,2493,NA,"alarm=51;death=13;probable=2411;severe=18","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2013-12-29,2014-11-29,NA,7592,NA,"alarm=25;death=5;probable=7550;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2013-12-29,2014-11-29,NA,22082,NA,"alarm=223;death=50;probable=21748;severe=61","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2013-12-29,2014-11-29,NA,11066,NA,"alarm=130;death=22;probable=10890;severe=24","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2013-12-29,2014-11-29,NA,5589,NA,"alarm=108;death=10;probable=5459;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2013-12-29,2014-11-29,NA,9830,NA,"alarm=46;death=32;probable=9729;severe=23","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2013-12-29,2014-11-29,NA,13133,NA,"alarm=253;death=4;probable=12857;severe=19","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2013-12-29,2014-11-29,NA,2155,NA,"alarm=10;death=4;probable=2132;severe=9","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2013-12-29,2014-11-29,NA,13580,NA,"alarm=110;death=12;probable=13429;severe=29","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2013-12-29,2014-11-29,NA,57996,NA,"alarm=667;death=51;probable=57230;severe=48","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2013-12-29,2014-11-29,NA,18734,NA,"alarm=328;death=17;probable=18357;severe=32","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2013-12-29,2014-11-29,NA,7413,NA,"alarm=89;death=9;probable=7296;severe=19","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2013-12-29,2014-11-29,NA,227212,NA,"alarm=4976;death=91;probable=221946;severe=199","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2013-12-29,2014-11-29,NA,22739,NA,"alarm=292;death=12;probable=22384;severe=51","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2013-12-29,2014-11-29,NA,130,NA,"alarm=1;death=0;probable=129;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2013-12-29,2014-11-29,NA,149,NA,"alarm=1;death=0;probable=148;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2013-12-29,2014-11-29,NA,3242,NA,"alarm=64;death=4;probable=3170;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2013-12-29,2014-11-29,NA,6831,NA,"alarm=20;death=5;probable=6801;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2013-12-29,2014-11-29,NA,90828,NA,"alarm=698;death=91;probable=89907;severe=132","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2013-12-29,2014-11-29,NA,11755,NA,"alarm=134;death=15;probable=11573;severe=33","EpiBulletinPrevYear",""
