"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2013-12-29,2014-03-22,NA,654,NA,"alarm=5;death=1;probable=647;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2013-12-29,2014-03-22,NA,466,NA,"alarm=1;death=0;probable=465;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2013-12-29,2014-03-22,NA,2958,NA,"alarm=4;death=3;probable=2949;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2013-12-29,2014-03-22,NA,183,NA,"alarm=1;death=0;probable=182;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2013-12-29,2014-03-22,NA,1734,NA,"alarm=3;death=1;probable=1729;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2013-12-29,2014-03-22,NA,100,NA,"alarm=0;death=0;probable=100;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2013-12-29,2014-03-22,NA,1584,NA,"alarm=29;death=0;probable=1555;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2013-12-29,2014-03-22,NA,643,NA,"alarm=14;death=6;probable=617;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2013-12-29,2014-03-22,NA,895,NA,"alarm=3;death=0;probable=890;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2013-12-29,2014-03-22,NA,4089,NA,"alarm=22;death=9;probable=4047;severe=11","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2013-12-29,2014-03-22,NA,2217,NA,"alarm=18;death=1;probable=2196;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2013-12-29,2014-03-22,NA,1203,NA,"alarm=12;death=2;probable=1187;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2013-12-29,2014-03-22,NA,1471,NA,"alarm=6;death=11;probable=1448;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2013-12-29,2014-03-22,NA,1925,NA,"alarm=13;death=0;probable=1910;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2013-12-29,2014-03-22,NA,169,NA,"alarm=2;death=0;probable=167;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2013-12-29,2014-03-22,NA,3060,NA,"alarm=30;death=1;probable=3021;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2013-12-29,2014-03-22,NA,21212,NA,"alarm=232;death=13;probable=20951;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2013-12-29,2014-03-22,NA,6832,NA,"alarm=135;death=3;probable=6685;severe=9","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2013-12-29,2014-03-22,NA,3327,NA,"alarm=45;death=4;probable=3274;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2013-12-29,2014-03-22,NA,35797,NA,"alarm=604;death=15;probable=35141;severe=37","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2013-12-29,2014-03-22,NA,7825,NA,"alarm=42;death=1;probable=7779;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2013-12-29,2014-03-22,NA,20,NA,"alarm=0;death=0;probable=20;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2013-12-29,2014-03-22,NA,81,NA,"alarm=0;death=0;probable=81;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2013-12-29,2014-03-22,NA,1430,NA,"alarm=35;death=2;probable=1391;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2013-12-29,2014-03-22,NA,3164,NA,"alarm=5;death=2;probable=3154;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2013-12-29,2014-03-22,NA,30768,NA,"alarm=305;death=20;probable=30411;severe=32","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2013-12-29,2014-03-22,NA,3466,NA,"alarm=39;death=7;probable=3400;severe=20","EpiBulletinPrevYear",""
