"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2016-01-03,2016-08-06,NA,6924,NA,"alarm=14;death=3;probable=6902;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2016-01-03,2016-08-06,NA,1895,NA,"alarm=0;death=0;probable=1895;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2016-01-03,2016-08-06,NA,6606,NA,"alarm=8;death=1;probable=6595;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2016-01-03,2016-08-06,NA,135,NA,"alarm=2;death=0;probable=133;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2016-01-03,2016-08-06,NA,9268,NA,"alarm=35;death=0;probable=9231;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2016-01-03,2016-08-06,NA,1482,NA,"alarm=16;death=1;probable=1463;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2016-01-03,2016-08-06,NA,7162,NA,"alarm=15;death=0;probable=7147;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2016-01-03,2016-08-06,NA,22997,NA,"alarm=30;death=9;probable=22949;severe=9","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2016-01-03,2016-08-06,NA,4765,NA,"alarm=7;death=1;probable=4752;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2016-01-03,2016-08-06,NA,42657,NA,"alarm=158;death=29;probable=42427;severe=43","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-08-06,NA,55167,NA,"alarm=45;death=23;probable=55086;severe=13","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2016-01-03,2016-08-06,NA,34843,NA,"alarm=51;death=8;probable=34778;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2016-01-03,2016-08-06,NA,56884,NA,"alarm=58;death=24;probable=56795;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2016-01-03,2016-08-06,NA,16710,NA,"alarm=14;death=7;probable=16681;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2016-01-03,2016-08-06,NA,2905,NA,"alarm=1;death=1;probable=2902;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2016-01-03,2016-08-06,NA,62459,NA,"alarm=14;death=6;probable=62434;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2016-01-03,2016-08-06,NA,520540,NA,"alarm=1882;death=257;probable=518133;severe=268","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2016-01-03,2016-08-06,NA,39553,NA,"alarm=360;death=19;probable=39130;severe=44","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-08-06,NA,82798,NA,"alarm=370;death=15;probable=82392;severe=21","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2016-01-03,2016-08-06,NA,195708,NA,"alarm=1129;death=109;probable=194355;severe=115","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2016-01-03,2016-08-06,NA,61492,NA,"alarm=525;death=63;probable=60786;severe=118","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2016-01-03,2016-08-06,NA,4991,NA,"alarm=61;death=2;probable=4926;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-08-06,NA,3076,NA,"alarm=34;death=1;probable=3034;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-08-06,NA,45052,NA,"alarm=280;death=17;probable=44739;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2016-01-03,2016-08-06,NA,18134,NA,"alarm=14;death=5;probable=18108;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2016-01-03,2016-08-06,NA,120821,NA,"alarm=2955;death=49;probable=117687;severe=130","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2016-01-03,2016-08-06,NA,17742,NA,"alarm=450;death=22;probable=17231;severe=39","EpiBulletinPrevYear",""
