"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-04-06,NA,7357,NA,"deathsevere=4;probable=7327;severe=26","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-04-06,NA,2018,NA,"deathsevere=0;probable=2016;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-04-06,NA,11413,NA,"deathsevere=8;probable=11327;severe=78","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-04-06,NA,174,NA,"deathsevere=0;probable=174;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-04-06,NA,6198,NA,"deathsevere=8;probable=6161;severe=29","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-04-06,NA,1050,NA,"deathsevere=1;probable=1043;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-04-06,NA,5192,NA,"deathsevere=1;probable=5175;severe=16","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-04-06,NA,1528,NA,"deathsevere=9;probable=1501;severe=18","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-04-06,NA,1697,NA,"deathsevere=0;probable=1690;severe=7","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-04-06,NA,6526,NA,"deathsevere=14;probable=6484;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-04-06,NA,5044,NA,"deathsevere=5;probable=5001;severe=38","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-04-06,NA,3212,NA,"deathsevere=6;probable=3178;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-04-06,NA,1922,NA,"deathsevere=4;probable=1903;severe=15","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-04-06,NA,1564,NA,"deathsevere=0;probable=1556;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-04-06,NA,141,NA,"deathsevere=0;probable=140;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-04-06,NA,39221,NA,"deathsevere=9;probable=39140;severe=72","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-04-06,NA,280537,NA,"deathsevere=76;probable=280179;severe=282","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-04-06,NA,39268,NA,"deathsevere=20;probable=38249;severe=999","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-04-06,NA,142148,NA,"deathsevere=33;probable=141251;severe=864","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-04-06,NA,135385,NA,"deathsevere=48;probable=135046;severe=291","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-04-06,NA,45494,NA,"deathsevere=22;probable=45296;severe=176","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-04-06,NA,241,NA,"deathsevere=0;probable=241;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-04-06,NA,307,NA,"deathsevere=0;probable=307;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-04-06,NA,67870,NA,"deathsevere=30;probable=67150;severe=690","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-04-06,NA,25853,NA,"deathsevere=19;probable=25755;severe=79","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-04-06,NA,91715,NA,"deathsevere=48;probable=90704;severe=963","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-04-06,NA,3731,NA,"deathsevere=3;probable=3722;severe=6","EpiBulletinPrevYear",""
