"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2012-12-30,2013-12-28,NA,8773,NA,"death=5;probable=8732;severe=36","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2012-12-30,2013-12-28,NA,2571,NA,"death=0;probable=2568;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2012-12-30,2013-12-28,NA,17938,NA,"death=11;probable=17832;severe=95","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2012-12-30,2013-12-28,NA,948,NA,"death=0;probable=945;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2012-12-30,2013-12-28,NA,9218,NA,"death=9;probable=9166;severe=43","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2012-12-30,2013-12-28,NA,1720,NA,"death=3;probable=1708;severe=9","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2012-12-30,2013-12-28,NA,8629,NA,"death=6;probable=8596;severe=27","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2012-12-30,2013-12-28,NA,3646,NA,"death=17;probable=3588;severe=41","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2012-12-30,2013-12-28,NA,5006,NA,"death=2;probable=4987;severe=17","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2012-12-30,2013-12-28,NA,30480,NA,"death=70;probable=30219;severe=191","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2012-12-30,2013-12-28,NA,19049,NA,"death=18;probable=18905;severe=126","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2012-12-30,2013-12-28,NA,13598,NA,"death=15;probable=13466;severe=117","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2012-12-30,2013-12-28,NA,8100,NA,"death=37;probable=7985;severe=78","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2012-12-30,2013-12-28,NA,11326,NA,"death=2;probable=11296;severe=28","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2012-12-30,2013-12-28,NA,808,NA,"death=2;probable=801;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2012-12-30,2013-12-28,NA,61272,NA,"death=18;probable=61110;severe=144","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2012-12-30,2013-12-28,NA,416768,NA,"death=105;probable=416252;severe=411","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2012-12-30,2013-12-28,NA,69441,NA,"death=29;probable=67995;severe=1417","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2012-12-30,2013-12-28,NA,214365,NA,"death=58;probable=213058;severe=1249","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2012-12-30,2013-12-28,NA,221450,NA,"death=76;probable=220921;severe=453","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2012-12-30,2013-12-28,NA,66360,NA,"death=27;probable=66100;severe=233","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2012-12-30,2013-12-28,NA,359,NA,"death=0;probable=358;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2012-12-30,2013-12-28,NA,448,NA,"death=1;probable=445;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2012-12-30,2013-12-28,NA,79768,NA,"death=36;probable=78958;severe=774","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2012-12-30,2013-12-28,NA,35314,NA,"death=27;probable=35190;severe=97","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2012-12-30,2013-12-28,NA,140691,NA,"death=94;probable=139357;severe=1240","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2012-12-30,2013-12-28,NA,11973,NA,"death=6;probable=11951;severe=16","EpiBulletinPrevYear",""
