"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2017-01-01,2017-07-15,NA,1998,NA,"alarm=1;death=0;probable=1994;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2017-01-01,2017-07-15,NA,1068,NA,"alarm=0;death=0;probable=1068;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2017-01-01,2017-07-15,NA,2870,NA,"alarm=11;death=1;probable=2856;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2017-01-01,2017-07-15,NA,225,NA,"alarm=1;death=0;probable=224;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2017-01-01,2017-07-15,NA,6641,NA,"alarm=7;death=0;probable=6633;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2017-01-01,2017-07-15,NA,792,NA,"alarm=8;death=1;probable=782;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2017-01-01,2017-07-15,NA,4526,NA,"alarm=90;death=2;probable=4432;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2017-01-01,2017-07-15,NA,6357,NA,"alarm=30;death=4;probable=6313;severe=10","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2017-01-01,2017-07-15,NA,4512,NA,"alarm=8;death=0;probable=4502;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2017-01-01,2017-07-15,NA,38203,NA,"alarm=86;death=20;probable=38071;severe=26","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-07-15,NA,4910,NA,"alarm=6;death=1;probable=4898;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2017-01-01,2017-07-15,NA,2122,NA,"alarm=8;death=0;probable=2113;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2017-01-01,2017-07-15,NA,5714,NA,"alarm=27;death=4;probable=5671;severe=12","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2017-01-01,2017-07-15,NA,2090,NA,"alarm=7;death=4;probable=2076;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2017-01-01,2017-07-15,NA,403,NA,"alarm=1;death=0;probable=402;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2017-01-01,2017-07-15,NA,7933,NA,"alarm=12;death=0;probable=7920;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2017-01-01,2017-07-15,NA,23457,NA,"alarm=104;death=13;probable=23322;severe=18","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2017-01-01,2017-07-15,NA,5567,NA,"alarm=76;death=5;probable=5477;severe=9","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-07-15,NA,8498,NA,"alarm=68;death=3;probable=8424;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2017-01-01,2017-07-15,NA,5552,NA,"alarm=42;death=5;probable=5495;severe=10","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2017-01-01,2017-07-15,NA,1403,NA,"alarm=5;death=0;probable=1398;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2017-01-01,2017-07-15,NA,134,NA,"alarm=0;death=0;probable=134;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-07-15,NA,118,NA,"alarm=0;death=0;probable=117;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-07-15,NA,1303,NA,"alarm=25;death=3;probable=1273;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2017-01-01,2017-07-15,NA,7517,NA,"alarm=15;death=4;probable=7495;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2017-01-01,2017-07-15,NA,56261,NA,"alarm=1619;death=44;probable=54506;severe=92","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2017-01-01,2017-07-15,NA,3581,NA,"alarm=76;death=10;probable=3480;severe=15","EpiBulletinPrevYear",""
