"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2017-01-01,2017-03-04,NA,1211,NA,"alarm=0;death=0;probable=1208;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2017-01-01,2017-03-04,NA,553,NA,"alarm=0;death=0;probable=553;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2017-01-01,2017-03-04,NA,1217,NA,"alarm=5;death=0;probable=1211;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2017-01-01,2017-03-04,NA,24,NA,"alarm=0;death=0;probable=24;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2017-01-01,2017-03-04,NA,4050,NA,"alarm=3;death=0;probable=4047;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2017-01-01,2017-03-04,NA,379,NA,"alarm=2;death=1;probable=375;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2017-01-01,2017-03-04,NA,1511,NA,"alarm=5;death=0;probable=1506;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2017-01-01,2017-03-04,NA,2668,NA,"alarm=10;death=2;probable=2653;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2017-01-01,2017-03-04,NA,435,NA,"alarm=1;death=0;probable=433;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2017-01-01,2017-03-04,NA,7149,NA,"alarm=24;death=3;probable=7119;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-03-04,NA,1280,NA,"alarm=4;death=0;probable=1276;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2017-01-01,2017-03-04,NA,511,NA,"alarm=1;death=0;probable=509;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2017-01-01,2017-03-04,NA,1065,NA,"alarm=8;death=1;probable=1055;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2017-01-01,2017-03-04,NA,338,NA,"alarm=1;death=1;probable=335;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2017-01-01,2017-03-04,NA,125,NA,"alarm=1;death=0;probable=124;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2017-01-01,2017-03-04,NA,3770,NA,"alarm=10;death=0;probable=3760;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2017-01-01,2017-03-04,NA,10211,NA,"alarm=39;death=6;probable=10157;severe=9","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2017-01-01,2017-03-04,NA,2216,NA,"alarm=39;death=3;probable=2169;severe=5","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-03-04,NA,3349,NA,"alarm=22;death=1;probable=3324;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2017-01-01,2017-03-04,NA,2310,NA,"alarm=26;death=4;probable=2274;severe=6","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2017-01-01,2017-03-04,NA,753,NA,"alarm=1;death=0;probable=752;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2017-01-01,2017-03-04,NA,58,NA,"alarm=0;death=0;probable=58;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-03-04,NA,74,NA,"alarm=0;death=0;probable=74;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-03-04,NA,569,NA,"alarm=4;death=1;probable=563;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2017-01-01,2017-03-04,NA,2945,NA,"alarm=3;death=2;probable=2938;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2017-01-01,2017-03-04,NA,13990,NA,"alarm=545;death=8;probable=13412;severe=25","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2017-01-01,2017-03-04,NA,540,NA,"alarm=9;death=0;probable=531;severe=0","EpiBulletinPrevYear",""
