"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2017-01-01,2017-08-26,NA,1856,NA,"alarm=1;death=0;probable=1852;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Acre","state",2017-01-01,2017-08-26,NA,1126,NA,"alarm=0;death=0;probable=1126;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Amazonas","state",2017-01-01,2017-08-26,NA,3177,NA,"alarm=11;death=3;probable=3159;severe=4","EpiBulletinPrevYear",""
"Dengue","Brazil","Roraima","state",2017-01-01,2017-08-26,NA,251,NA,"alarm=1;death=0;probable=250;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Para","state",2017-01-01,2017-08-26,NA,7085,NA,"alarm=7;death=0;probable=7077;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Amapa","state",2017-01-01,2017-08-26,NA,823,NA,"alarm=9;death=1;probable=812;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Tocantins","state",2017-01-01,2017-08-26,NA,4608,NA,"alarm=96;death=2;probable=4508;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Maranhao","state",2017-01-01,2017-08-26,NA,6678,NA,"alarm=33;death=4;probable=6630;severe=11","EpiBulletinPrevYear",""
"Dengue","Brazil","Piaui","state",2017-01-01,2017-08-26,NA,4859,NA,"alarm=7;death=0;probable=4850;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Ceara","state",2017-01-01,2017-08-26,NA,38051,NA,"alarm=90;death=25;probable=37906;severe=30","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-08-26,NA,5686,NA,"alarm=8;death=8;probable=5662;severe=8","EpiBulletinPrevYear",""
"Dengue","Brazil","Paraiba","state",2017-01-01,2017-08-26,NA,2719,NA,"alarm=11;death=1;probable=2706;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Pernambuco","state",2017-01-01,2017-08-26,NA,6195,NA,"alarm=33;death=7;probable=6142;severe=13","EpiBulletinPrevYear",""
"Dengue","Brazil","Alagoas","state",2017-01-01,2017-08-26,NA,2379,NA,"alarm=9;death=4;probable=2363;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Sergipe","state",2017-01-01,2017-08-26,NA,439,NA,"alarm=1;death=0;probable=438;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Bahia","state",2017-01-01,2017-08-26,NA,8471,NA,"alarm=12;death=1;probable=8455;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Minas_Gerais","state",2017-01-01,2017-08-26,NA,23295,NA,"alarm=107;death=17;probable=23151;severe=20","EpiBulletinPrevYear",""
"Dengue","Brazil","Espirito_Santo","state",2017-01-01,2017-08-26,NA,5899,NA,"alarm=82;death=8;probable=5795;severe=14","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-08-26,NA,9003,NA,"alarm=71;death=3;probable=8926;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Sao_Paulo","state",2017-01-01,2017-08-26,NA,5799,NA,"alarm=48;death=5;probable=5735;severe=11","EpiBulletinPrevYear",""
"Dengue","Brazil","Parana","state",2017-01-01,2017-08-26,NA,1426,NA,"alarm=7;death=0;probable=1419;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Santa_Catarina","state",2017-01-01,2017-08-26,NA,128,NA,"alarm=0;death=0;probable=128;severe=0","EpiBulletinPrevYear",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-08-26,NA,122,NA,"alarm=0;death=0;probable=121;severe=1","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-08-26,NA,1409,NA,"alarm=25;death=3;probable=1379;severe=2","EpiBulletinPrevYear",""
"Dengue","Brazil","Mato_Grosso","state",2017-01-01,2017-08-26,NA,7919,NA,"alarm=15;death=4;probable=7897;severe=3","EpiBulletinPrevYear",""
"Dengue","Brazil","Goias","state",2017-01-01,2017-08-26,NA,57972,NA,"alarm=1685;death=50;probable=56139;severe=98","EpiBulletinPrevYear",""
"Dengue","Brazil","Distrito_Federal","state",2017-01-01,2017-08-26,NA,3548,NA,"alarm=77;death=10;probable=3446;severe=15","EpiBulletinPrevYear",""
