"year","location","biweekEndDate","meanIncidence","varIncidence","biweek","population"
2015,"Antioquia",2015-12-30,63.418,62.8481241241241,26,6456299
2016,"Antioquia",2016-01-13,81.666,84.4949389389389,1,6534857
2016,"Antioquia",2016-01-27,122.697,113.62881981982,2,6534857
2016,"Antioquia",2016-02-10,132.685,131.787562562563,3,6534857
2016,"Antioquia",2016-02-24,79.545,87.2532282282282,4,6534857
2016,"Antioquia",2016-03-09,50.063,50.1391701701702,5,6534857
2016,"Antioquia",2016-03-23,48.88,47.4970970970971,6,6534857
2016,"Antioquia",2016-04-06,47.526,51.1404644644645,7,6534857
2016,"Antioquia",2016-04-20,43.727,43.1215925925926,8,6534857
2016,"Antioquia",2016-05-04,39.573,36.9155865865866,9,6534857
2016,"Antioquia",2016-05-18,35.236,35.3676716716717,10,6534857
2016,"Antioquia",2016-06-01,37.214,35.5837877877878,11,6534857
2016,"Antioquia",2016-06-15,44.011,43.5724514514514,12,6534857
2016,"Antioquia",2016-06-29,36.863,34.8851161161161,13,6534857
2016,"Antioquia",2016-07-13,21.475,20.0053803803804,14,6534857
2016,"Antioquia",2016-07-27,8.796,8.27065465465465,15,6534857
2016,"Antioquia",2016-08-10,11.093,11.2435945945946,16,6534857
2016,"Antioquia",2016-08-24,21.221,21.1112702702703,17,6534857
2016,"Antioquia",2016-09-07,21.583,21.6387497497497,18,6534857
2016,"Antioquia",2016-09-21,13.96,14.2546546546547,19,6534857
2016,"Antioquia",2016-10-05,7.701,7.26886786786787,20,6534857
2016,"Antioquia",2016-10-19,6.074,5.9724964964965,21,6534857
2016,"Antioquia",2016-11-02,5.513,4.98681781781782,22,6534857
2016,"Antioquia",2016-11-16,7.913,7.84527627627628,23,6534857
2016,"Antioquia",2016-11-30,6.788,6.81587187187187,24,6534857
2016,"Antioquia",2016-12-14,3.929,4.04800700700701,25,6534857
2016,"Antioquia",2016-12-28,1.832,1.88365965965966,26,6534857
2017,"Antioquia",2017-01-11,2.192,2.28742342342342,1,6613118
2017,"Antioquia",2017-01-25,3.461,3.69217117117117,2,6613118
2017,"Antioquia",2017-02-08,3.047,2.94773873873874,3,6613118
2017,"Antioquia",2017-02-22,2.677,2.49516616616617,4,6613118
2017,"Antioquia",2017-03-08,4.011,3.76664564564565,5,6613118
2017,"Antioquia",2017-03-22,4.853,5.05844944944945,6,6613118
2017,"Antioquia",2017-04-05,2.522,2.35186786786787,7,6613118
2017,"Antioquia",2017-04-19,1.258,1.19663263263263,8,6613118
2017,"Antioquia",2017-05-03,2.825,2.95132632632633,9,6613118
2017,"Antioquia",2017-05-17,3.895,3.88385885885886,10,6613118
2017,"Antioquia",2017-05-31,2.714,2.78699099099099,11,6613118
2017,"Antioquia",2017-06-14,3.082,3.10237837837838,12,6613118
2017,"Antioquia",2017-06-28,4.769,4.79643543543544,13,6613118
2017,"Antioquia",2017-07-12,4.173,4.41548648648649,14,6613118
2017,"Antioquia",2017-07-26,2.006,1.89585985985986,15,6613118
2017,"Antioquia",2017-08-09,1.062,1.09925525525526,16,6613118
2017,"Antioquia",2017-08-23,2.634,2.63868268268268,17,6613118
2017,"Antioquia",2017-09-06,3.52,3.60920920920921,18,6613118
2017,"Antioquia",2017-09-20,3.741,3.7796986986987,19,6613118
2017,"Antioquia",2017-10-04,3.632,3.27384984984985,20,6613118
2017,"Antioquia",2017-10-18,2.781,2.87591491491491,21,6613118
2017,"Antioquia",2017-11-01,2.677,2.69536636636637,22,6613118
2017,"Antioquia",2017-11-15,3.202,3.2044004004004,23,6613118
2017,"Antioquia",2017-11-29,4.006,4.12208608608609,24,6613118
2017,"Antioquia",2017-12-13,3.866,3.97602002002002,25,6613118
2017,"Antioquia",2017-12-27,3.54,3.43383383383383,26,6613118
2014,"Arauca",2014-12-03,20.118,20.6106866866867,24,259447
2014,"Arauca",2014-12-17,67.717,64.4453563563564,25,259447
2014,"Arauca",2014-12-31,215.106,197.324088088088,26,259447
2015,"Arauca",2015-01-14,237.106,229.211975975976,1,262315
2015,"Arauca",2015-01-28,259.236,230.018322322322,2,262315
2015,"Arauca",2015-02-11,382.732,350.899075075075,3,262315
2015,"Arauca",2015-02-25,493.66,475.886286286286,4,262315
2015,"Arauca",2015-03-11,540.517,479.71943043043,5,262315
2015,"Arauca",2015-03-25,393.916,359.594538538539,6,262315
2015,"Arauca",2015-04-08,204.999,200.469468468468,7,262315
2015,"Arauca",2015-04-22,304.304,259.909493493493,8,262315
2015,"Arauca",2015-05-06,403.055,375.121096096096,9,262315
2015,"Arauca",2015-05-20,405.3,395.177177177177,10,262315
2015,"Arauca",2015-06-03,441.422,399.615531531532,11,262315
2015,"Arauca",2015-06-17,434.53,381.356456456456,12,262315
2015,"Arauca",2015-07-01,295.099,274.537736736737,13,262315
2015,"Arauca",2015-07-15,177.382,169.988064064064,14,262315
2015,"Arauca",2015-07-29,123.362,113.276232232232,15,262315
2015,"Arauca",2015-08-12,101.465,98.3451201201201,16,262315
2015,"Arauca",2015-08-26,126.13,117.492592592593,17,262315
2015,"Arauca",2015-09-09,75.918,80.3756516516517,18,262315
2015,"Arauca",2015-09-23,20.435,20.9447197197197,19,262315
2015,"Arauca",2015-10-07,8.89,9.26116116116116,20,262315
2015,"Arauca",2015-10-21,11.087,11.6630940940941,21,262315
2015,"Arauca",2015-11-04,12.444,12.6415055055055,22,262315
2015,"Arauca",2015-11-18,31.675,30.5259009009009,23,262315
2015,"Arauca",2015-12-02,26.402,25.4578538538539,24,262315
2015,"Arauca",2015-12-16,1.274,1.24016416416416,25,262315
2015,"Arauca",2015-12-30,0,0,26,262315
2016,"Arauca",2016-01-13,6.751,6.78178078078078,1,265190
2016,"Arauca",2016-01-27,17.122,17.6247407407407,2,265190
2016,"Arauca",2016-02-10,18.653,19.0176086086086,3,265190
2016,"Arauca",2016-02-24,17.571,17.3923513513514,4,265190
2016,"Arauca",2016-03-09,17.806,17.0874514514515,5,265190
2016,"Arauca",2016-03-23,18.921,18.1529119119119,6,265190
2016,"Arauca",2016-04-06,21.506,21.7016656656657,7,265190
2016,"Arauca",2016-04-20,20.693,21.5883393393393,8,265190
2016,"Arauca",2016-05-04,19.905,20.9649399399399,9,265190
2016,"Arauca",2016-05-18,23.393,24.2568078078078,10,265190
2016,"Arauca",2016-06-01,20.903,21.2828738738739,11,265190
2016,"Arauca",2016-06-15,13.671,13.8926516516517,12,265190
2016,"Arauca",2016-06-29,9.263,9.23506606606607,13,265190
2016,"Arauca",2016-07-13,5.621,5.82918818818819,14,265190
2016,"Arauca",2016-07-27,2.656,2.78645045045045,15,265190
2016,"Arauca",2016-08-10,0.808,0.795931931931932,16,265190
2016,"Arauca",2016-08-24,1.065,1.10988488488488,17,265190
2016,"Arauca",2016-09-07,4.286,4.18238638638639,18,265190
2016,"Arauca",2016-09-21,5.293,5.07822922922923,19,265190
2016,"Arauca",2016-10-05,0.947,0.887078078078078,20,265190
2016,"Arauca",2016-10-19,0.455,0.422397397397397,21,265190
2016,"Arauca",2016-11-02,1.223,1.16443543543544,22,265190
2016,"Arauca",2016-11-16,0.912,0.925181181181181,23,265190
2016,"Arauca",2016-11-30,1.422,1.45336936936937,24,265190
2016,"Arauca",2016-12-14,1.494,1.66562962962963,25,265190
2016,"Arauca",2016-12-28,0.218,0.216692692692693,26,265190
2017,"Arauca",2017-01-11,0,0,1,267992
2017,"Arauca",2017-01-25,0,0,2,267992
2017,"Arauca",2017-02-08,0,0,3,267992
2017,"Arauca",2017-02-22,0,0,4,267992
2017,"Arauca",2017-03-08,0.926,0.913437437437437,5,267992
2017,"Arauca",2017-03-22,1.814,1.81521921921922,6,267992
2017,"Arauca",2017-04-05,0.346,0.366650650650651,7,267992
2017,"Arauca",2017-04-19,0.335,0.333108108108108,8,267992
2017,"Arauca",2017-05-03,1.31,1.31921921921922,9,267992
2017,"Arauca",2017-05-17,0.799,0.819418418418418,10,267992
2017,"Arauca",2017-05-31,1.252,1.28978578578579,11,267992
2017,"Arauca",2017-06-14,0.345,0.364339339339339,12,267992
2017,"Arauca",2017-06-28,0,0,13,267992
2017,"Arauca",2017-07-12,0.444,0.423287287287287,14,267992
2017,"Arauca",2017-07-26,0.706,0.714278278278278,15,267992
2017,"Arauca",2017-08-09,0.704,0.657041041041041,16,267992
2017,"Arauca",2017-08-23,0.143,0.140691691691692,17,267992
2017,"Arauca",2017-09-06,0,0,18,267992
2017,"Arauca",2017-09-20,0.179,0.167126126126126,19,267992
2017,"Arauca",2017-10-04,0.689,0.692971971971972,20,267992
2017,"Arauca",2017-10-18,0.669,0.672111111111111,21,267992
2017,"Arauca",2017-11-01,0.658,0.687723723723724,22,267992
2017,"Arauca",2017-11-15,0.669,0.656095095095095,23,267992
2017,"Arauca",2017-11-29,0.173,0.171242242242242,24,267992
2017,"Arauca",2017-12-13,0,0,25,267992
2017,"Arauca",2017-12-27,0,0,26,267992
2014,"Atlantico",2014-12-03,197.889,161.494173173173,24,2432003
2014,"Atlantico",2014-12-17,406.843,367.309660660661,25,2432003
2014,"Atlantico",2014-12-31,796.368,627.89447047047,26,2432003
2015,"Atlantico",2015-01-14,1273.944,874.853717717718,1,2460863
2015,"Atlantico",2015-01-28,370.096,318.507291291291,2,2460863
2015,"Atlantico",2015-02-11,58.938,55.6317877877878,3,2460863
2015,"Atlantico",2015-02-25,76.147,74.7881791791792,4,2460863
2015,"Atlantico",2015-03-11,71.982,70.279955955956,5,2460863
2015,"Atlantico",2015-03-25,51.807,50.5583093093093,6,2460863
2015,"Atlantico",2015-04-08,20.427,19.9886596596597,7,2460863
2015,"Atlantico",2015-04-22,38.8,40.014014014014,8,2460863
2015,"Atlantico",2015-05-06,67.667,67.7698808808809,9,2460863
2015,"Atlantico",2015-05-20,54.092,57.2027387387387,10,2460863
2015,"Atlantico",2015-06-03,8.723,9.15742842842843,11,2460863
2015,"Atlantico",2015-06-17,11.281,10.7047437437437,12,2460863
2015,"Atlantico",2015-07-01,24.981,24.6072462462462,13,2460863
2015,"Atlantico",2015-07-15,25.521,26.7983573573574,14,2460863
2015,"Atlantico",2015-07-29,30.075,28.2716466466466,15,2460863
2015,"Atlantico",2015-08-12,12.926,13.6922162162162,16,2460863
2015,"Atlantico",2015-08-26,26.946,26.2353193193193,17,2460863
2015,"Atlantico",2015-09-09,19.226,18.9298538538539,18,2460863
2015,"Atlantico",2015-09-23,4.734,4.23748148148148,19,2460863
2015,"Atlantico",2015-10-07,23.245,22.1711461461461,20,2460863
2015,"Atlantico",2015-10-21,7.8,7.86586586586587,21,2460863
2015,"Atlantico",2015-11-04,16.973,15.764035035035,22,2460863
2015,"Atlantico",2015-11-18,25.818,25.5264024024024,23,2460863
2015,"Atlantico",2015-12-02,56.879,57.8962552552553,24,2460863
2015,"Atlantico",2015-12-16,189.854,173.530214214214,25,2460863
2015,"Atlantico",2015-12-30,51.674,50.1718958958959,26,2460863
2016,"Atlantico",2016-01-13,10.164,10.0831871871872,1,2489514
2016,"Atlantico",2016-01-27,21.412,19.9682242242242,2,2489514
2016,"Atlantico",2016-02-10,37.771,38.9154744744745,3,2489514
2016,"Atlantico",2016-02-24,14.399,14.6884874874875,4,2489514
2016,"Atlantico",2016-03-09,8.549,8.75235135135135,5,2489514
2016,"Atlantico",2016-03-23,1.551,1.601,6,2489514
2016,"Atlantico",2016-04-06,0,0,7,2489514
2016,"Atlantico",2016-04-20,0.198,0.209005005005005,8,2489514
2016,"Atlantico",2016-05-04,1.796,1.76014414414414,9,2489514
2016,"Atlantico",2016-05-18,1.872,1.90552152152152,10,2489514
2016,"Atlantico",2016-06-01,3.126,3.14727127127127,11,2489514
2016,"Atlantico",2016-06-15,8.019,8.34298198198198,12,2489514
2016,"Atlantico",2016-06-29,6.617,6.12643743743744,13,2489514
2016,"Atlantico",2016-07-13,2.998,3.02502102102102,14,2489514
2016,"Atlantico",2016-07-27,1.545,1.47945445445445,15,2489514
2016,"Atlantico",2016-08-10,0.069,0.0743133133133133,16,2489514
2016,"Atlantico",2016-08-24,0,0,17,2489514
2016,"Atlantico",2016-09-07,0,0,18,2489514
2016,"Atlantico",2016-09-21,0,0,19,2489514
2016,"Atlantico",2016-10-05,0.686,0.6961001001001,20,2489514
2016,"Atlantico",2016-10-19,0.635,0.660435435435435,21,2489514
2016,"Atlantico",2016-11-02,0.055,0.054029029029029,22,2489514
2016,"Atlantico",2016-11-16,0.466,0.463307307307307,23,2489514
2016,"Atlantico",2016-11-30,0.389,0.400079079079079,24,2489514
2016,"Atlantico",2016-12-14,0.902,0.845241241241241,25,2489514
2016,"Atlantico",2016-12-28,2.114,2.37537937937938,26,2489514
2017,"Atlantico",2017-01-11,2.178,2.24656256256256,1,2517897
2017,"Atlantico",2017-01-25,0.301,0.292691691691692,2,2517897
2017,"Atlantico",2017-02-08,0,0,3,2517897
2017,"Atlantico",2017-02-22,0,0,4,2517897
2017,"Atlantico",2017-03-08,0,0,5,2517897
2017,"Atlantico",2017-03-22,0,0,6,2517897
2017,"Atlantico",2017-04-05,0.718,0.727203203203203,7,2517897
2017,"Atlantico",2017-04-19,1.314,1.33073473473473,8,2517897
2017,"Atlantico",2017-05-03,1.217,1.17308408408408,9,2517897
2017,"Atlantico",2017-05-17,0.567,0.566077077077077,10,2517897
2017,"Atlantico",2017-05-31,0,0,11,2517897
2017,"Atlantico",2017-06-14,0,0,12,2517897
2017,"Atlantico",2017-06-28,0.01,0.00990990990990991,13,2517897
2017,"Atlantico",2017-07-12,0,0,14,2517897
2017,"Atlantico",2017-07-26,0,0,15,2517897
2017,"Atlantico",2017-08-09,0.507,0.492443443443443,16,2517897
2017,"Atlantico",2017-08-23,5.18,5.64724724724725,17,2517897
2017,"Atlantico",2017-09-06,4.723,4.65892992992993,18,2517897
2017,"Atlantico",2017-09-20,0.387,0.391622622622623,19,2517897
2017,"Atlantico",2017-10-04,0.128,0.137753753753754,20,2517897
2017,"Atlantico",2017-10-18,0.41,0.416316316316316,21,2517897
2017,"Atlantico",2017-11-01,0.025,0.0243993993993994,22,2517897
2017,"Atlantico",2017-11-15,0,0,23,2517897
2017,"Atlantico",2017-11-29,0,0,24,2517897
2017,"Atlantico",2017-12-13,0.736,0.723027027027027,25,2517897
2017,"Atlantico",2017-12-27,0.61,0.636536536536537,26,2517897
2014,"Bogota",2014-12-03,0.948,0.928224224224224,24,7776845
2014,"Bogota",2014-12-17,3.678,3.47579179179179,25,7776845
2014,"Bogota",2014-12-31,20.76,14.4128128128128,26,7776845
2015,"Bogota",2015-01-14,3.241,2.94186086086086,1,7878783
2015,"Bogota",2015-01-28,0.082,0.0833593593593594,2,7878783
2015,"Bogota",2015-02-11,0.008,0.00794394394394394,3,7878783
2015,"Bogota",2015-02-25,0,0,4,7878783
2015,"Bogota",2015-03-11,0,0,5,7878783
2015,"Bogota",2015-03-25,0,0,6,7878783
2015,"Bogota",2015-04-08,0,0,7,7878783
2015,"Bogota",2015-04-22,0,0,8,7878783
2015,"Bogota",2015-05-06,0,0,9,7878783
2015,"Bogota",2015-05-20,0,0,10,7878783
2015,"Bogota",2015-06-03,0,0,11,7878783
2015,"Bogota",2015-06-17,0,0,12,7878783
2015,"Bogota",2015-07-01,0,0,13,7878783
2015,"Bogota",2015-07-15,0,0,14,7878783
2015,"Bogota",2015-07-29,0,0,15,7878783
2015,"Bogota",2015-08-12,0,0,16,7878783
2015,"Bogota",2015-08-26,0,0,17,7878783
2015,"Bogota",2015-09-09,0,0,18,7878783
2015,"Bogota",2015-09-23,0,0,19,7878783
2015,"Bogota",2015-10-07,0,0,20,7878783
2015,"Bogota",2015-10-21,0,0,21,7878783
2015,"Bogota",2015-11-04,0,0,22,7878783
2015,"Bogota",2015-11-18,0,0,23,7878783
2015,"Bogota",2015-12-02,0,0,24,7878783
2015,"Bogota",2015-12-16,0.771,0.767326326326326,25,7878783
2015,"Bogota",2015-12-30,0.82,0.85045045045045,26,7878783
2016,"Bogota",2016-01-13,10.774,8.9758998998999,1,7980001
2016,"Bogota",2016-01-27,7.134,5.78182582582583,2,7980001
2016,"Bogota",2016-02-10,1.461,1.55603503503503,3,7980001
2016,"Bogota",2016-02-24,2.121,2.08644544544545,4,7980001
2016,"Bogota",2016-03-09,2.595,2.53751251251251,5,7980001
2016,"Bogota",2016-03-23,1.964,1.97067467467467,6,7980001
2016,"Bogota",2016-04-06,1.615,1.47825325325325,7,7980001
2016,"Bogota",2016-04-20,1.238,1.26261861861862,8,7980001
2016,"Bogota",2016-05-04,0.806,0.767131131131131,9,7980001
2016,"Bogota",2016-05-18,0.442,0.421057057057057,10,7980001
2016,"Bogota",2016-06-01,0.092,0.0936296296296296,11,7980001
2016,"Bogota",2016-06-15,0,0,12,7980001
2016,"Bogota",2016-06-29,0,0,13,7980001
2016,"Bogota",2016-07-13,0,0,14,7980001
2016,"Bogota",2016-07-27,0,0,15,7980001
2016,"Bogota",2016-08-10,0,0,16,7980001
2016,"Bogota",2016-08-24,0,0,17,7980001
2016,"Bogota",2016-09-07,0,0,18,7980001
2016,"Bogota",2016-09-21,0,0,19,7980001
2016,"Bogota",2016-10-05,0,0,20,7980001
2016,"Bogota",2016-10-19,0,0,21,7980001
2016,"Bogota",2016-11-02,0,0,22,7980001
2016,"Bogota",2016-11-16,0,0,23,7980001
2016,"Bogota",2016-11-30,0,0,24,7980001
2016,"Bogota",2016-12-14,0,0,25,7980001
2016,"Bogota",2016-12-28,0.041,0.0413603603603604,26,7980001
2017,"Bogota",2017-01-11,0.091,0.0988178178178178,1,8080734
2017,"Bogota",2017-01-25,0.096,0.0988828828828829,2,8080734
2017,"Bogota",2017-02-08,0.038,0.0365925925925926,3,8080734
2017,"Bogota",2017-02-22,0,0,4,8080734
2017,"Bogota",2017-03-08,0,0,5,8080734
2017,"Bogota",2017-03-22,0,0,6,8080734
2017,"Bogota",2017-04-05,0,0,7,8080734
2017,"Bogota",2017-04-19,0,0,8,8080734
2017,"Bogota",2017-05-03,0,0,9,8080734
2017,"Bogota",2017-05-17,0,0,10,8080734
2017,"Bogota",2017-05-31,0,0,11,8080734
2017,"Bogota",2017-06-14,0,0,12,8080734
2017,"Bogota",2017-06-28,0,0,13,8080734
2017,"Bogota",2017-07-12,0,0,14,8080734
2017,"Bogota",2017-07-26,0,0,15,8080734
2017,"Bogota",2017-08-09,0,0,16,8080734
2017,"Bogota",2017-08-23,0,0,17,8080734
2017,"Bogota",2017-09-06,0,0,18,8080734
2017,"Bogota",2017-09-20,0,0,19,8080734
2017,"Bogota",2017-10-04,0,0,20,8080734
2017,"Bogota",2017-10-18,0.011,0.0108898898898899,21,8080734
2017,"Bogota",2017-11-01,0.173,0.175246246246246,22,8080734
2014,"Bolivar",2014-12-03,3577.06,2938.84724724725,24,2073004
2014,"Bolivar",2014-12-17,3548.515,2963.7214964965,25,2073004
2014,"Bolivar",2014-12-31,3025.155,2406.54151651652,26,2073004
2015,"Bolivar",2015-01-14,2104.035,1840.76253753754,1,2097161
2015,"Bolivar",2015-01-28,1248.305,1119.45543043043,2,2097161
2015,"Bolivar",2015-02-11,684.881,671.402241241241,3,2097161
2015,"Bolivar",2015-02-25,340.92,338.842442442442,4,2097161
2015,"Bolivar",2015-03-11,148.098,142.979375375375,5,2097161
2015,"Bolivar",2015-03-25,84.344,84.8104744744745,6,2097161
2015,"Bolivar",2015-04-08,62.92,62.6402402402402,7,2097161
2015,"Bolivar",2015-04-22,70.984,70.7965405405405,8,2097161
2015,"Bolivar",2015-05-06,112.691,114.740259259259,9,2097161
2015,"Bolivar",2015-05-20,150.437,163.133164164164,10,2097161
2015,"Bolivar",2015-06-03,171.471,175.782941941942,11,2097161
2015,"Bolivar",2015-06-17,169.158,148.745781781782,12,2097161
2015,"Bolivar",2015-07-01,133.725,125.56493993994,13,2097161
2015,"Bolivar",2015-07-15,90.515,98.5323073073073,14,2097161
2015,"Bolivar",2015-07-29,68.845,67.0900650650651,15,2097161
2015,"Bolivar",2015-08-12,56.353,58.3947857857858,16,2097161
2015,"Bolivar",2015-08-26,53.102,51.9155115115115,17,2097161
2015,"Bolivar",2015-09-09,63.31,61.8517517517517,18,2097161
2015,"Bolivar",2015-09-23,99.257,102.183134134134,19,2097161
2015,"Bolivar",2015-10-07,166.966,162.189033033033,20,2097161
2015,"Bolivar",2015-10-21,219.945,222.576551551552,21,2097161
2015,"Bolivar",2015-11-04,202.677,204.290961961962,22,2097161
2015,"Bolivar",2015-11-18,159.398,164.722318318318,23,2097161
2015,"Bolivar",2015-12-02,140.916,135.098042042042,24,2097161
2015,"Bolivar",2015-12-16,123.544,120.910974974975,25,2097161
2015,"Bolivar",2015-12-30,96.756,95.3798438438438,26,2097161
2016,"Bolivar",2016-01-13,85.593,79.9212722722723,1,2121956
