"biweekEndDate","meanSlope","varSlope","biweek","year","location"
2015-05-06,1.79304491763673,0.145561441048791,9,2015,"Atlantico"
2015-05-20,0.812347413911282,0.0250006577955804,10,2015,"Atlantico"
2015-06-03,0.164921981544869,0.00405689954555203,11,2015,"Atlantico"
2015-06-17,1.48168382343219,0.675946068794259,12,2015,"Atlantico"
2015-07-01,2.43881861084478,1.03609386547755,13,2015,"Atlantico"
2015-07-15,1.06803019299107,0.10872066329824,14,2015,"Atlantico"
2015-07-29,1.23099527724776,0.127312077773376,15,2015,"Atlantico"
2015-08-12,0.443644979013295,0.0229058930979368,16,2015,"Atlantico"
2015-08-26,2.29763312137646,0.878256227307733,17,2015,"Atlantico"
2015-09-09,0.739291693280966,0.0486313206765761,18,2015,"Atlantico"
2015-09-23,0.259284556839787,0.0180207292564869,19,2015,"Atlantico"
2015-10-07,6.27048337030731,19.2081156623704,20,2015,"Atlantico"
2015-10-21,0.349592021670735,0.0213098840345295,21,2015,"Atlantico"
2015-11-04,2.55403032715124,2.22547467101752,22,2015,"Atlantico"
2015-11-18,1.61565039742379,0.299132680292753,23,2015,"Atlantico"
2015-12-02,2.29405526846188,0.328175979384647,24,2015,"Atlantico"
2015-12-16,3.40001585652528,0.284685683293535,25,2015,"Atlantico"
2015-12-30,0.273587486590094,0.00184979973267776,26,2015,"Atlantico"
2016-01-13,0.200081301120334,0.00452043188873486,1,2016,"Atlantico"
2016-01-27,2.36942292989518,1.28820095286558,2,2016,"Atlantico"
2016-02-10,1.85296254074473,0.304608301728151,3,2016,"Atlantico"
2016-02-24,0.392147030338191,0.0161687413636508,4,2016,"Atlantico"
2016-03-09,0.641950388715359,0.0921405876999841,5,2016,"Atlantico"
2016-03-23,0.208440314604556,0.0407103272511416,6,2016,"Atlantico"
2016-04-06,0,0,7,2016,"Atlantico"
2016-04-20,NA,NA,8,2016,"Atlantico"
2016-05-04,1.69886363636364,1.74054473304473,9,2016,"Atlantico"
2016-05-18,1.14280861025465,1.19196141486171,10,2016,"Atlantico"
2016-06-01,1.78184738955823,2.04571418121218,11,2016,"Atlantico"
2016-06-15,3.29785122382286,5.84270633077821,12,2016,"Atlantico"
2016-06-29,0.966338483405047,0.405295034175489,13,2016,"Atlantico"
2016-07-13,0.543916685583352,0.230356185550314,14,2016,"Atlantico"
2016-07-27,0.678463013194026,0.585202524594556,15,2016,"Atlantico"
2016-08-10,0.0457622601279318,0.0415023737061846,16,2016,"Atlantico"
2016-08-24,0,0,17,2016,"Atlantico"
2016-09-07,NA,NA,18,2016,"Atlantico"
2016-09-21,NA,NA,19,2016,"Atlantico"
2016-10-05,NA,NA,20,2016,"Atlantico"
2016-10-19,0.564309764309764,0.593162449960696,21,2016,"Atlantico"
2016-11-02,0.0292207792207792,0.02680156069527,22,2016,"Atlantico"
2016-11-16,0.62962962962963,0.803633822501747,23,2016,"Atlantico"
2016-11-30,0.361331569664903,0.375742902443094,24,2016,"Atlantico"
2016-12-14,0.748427672955975,0.642084796539888,25,2016,"Atlantico"
2016-12-28,1.66176792556103,2.02023592266106,26,2016,"Atlantico"
2017-01-11,1.18569167589516,1.27604339594608,1,2017,"Atlantico"
2017-01-25,0.175,0.126864346149061,2,2017,"Atlantico"
2017-02-08,0,0,3,2017,"Atlantico"
2017-02-22,NA,NA,4,2017,"Atlantico"
2017-03-08,NA,NA,5,2017,"Atlantico"
2017-03-22,NA,NA,6,2017,"Atlantico"
2017-04-05,NA,NA,7,2017,"Atlantico"
2017-04-19,1.08884540117417,1.18157685600877,8,2017,"Atlantico"
2017-05-03,0.829578117756143,0.84997814117324,9,2017,"Atlantico"
2017-05-17,0.397548326261198,0.357027345591702,10,2017,"Atlantico"
2017-05-31,0,0,11,2017,"Atlantico"
2017-06-14,NA,NA,12,2017,"Atlantico"
2017-06-28,NA,NA,13,2017,"Atlantico"
2017-07-12,0,0,14,2017,"Atlantico"
2017-07-26,NA,NA,15,2017,"Atlantico"
2017-08-09,NA,NA,16,2017,"Atlantico"
2017-08-23,4.41271820448878,6.33666839844832,17,2017,"Atlantico"
2017-09-06,1.21985182098134,1.32722794804864,18,2017,"Atlantico"
2017-09-20,0.107128478092151,0.0486030294206466,19,2017,"Atlantico"
2017-10-04,0.10546875,0.0979715664184953,20,2017,"Atlantico"
2017-10-18,0.455459770114943,0.485196984840913,21,2017,"Atlantico"
2017-11-01,0.040785498489426,0.0369678659708871,22,2017,"Atlantico"
2017-11-15,0,0,23,2017,"Atlantico"
2017-11-29,NA,NA,24,2017,"Atlantico"
2017-12-13,NA,NA,25,2017,"Atlantico"
2017-12-27,0.490121096239643,0.475982467214803,26,2017,"Atlantico"
2014-12-17,2.8099890530925,3.38567079666359,25,2014,"Bogota"
2014-12-31,7.6422487581509,31.7792428987557,26,2014,"Bogota"
2015-01-14,0.164841806597296,0.0100566578765688,1,2015,"Bogota"
2015-01-28,0.0334904013961606,0.0179609476032356,2,2015,"Bogota"
2015-02-11,0.0128205128205128,0.0128205128205128,3,2015,"Bogota"
2015-02-25,0,0,4,2015,"Bogota"
2015-03-11,NA,NA,5,2015,"Bogota"
2015-03-25,NA,NA,6,2015,"Bogota"
2015-04-08,NA,NA,7,2015,"Bogota"
2015-04-22,NA,NA,8,2015,"Bogota"
2015-05-06,NA,NA,9,2015,"Bogota"
2015-05-20,NA,NA,10,2015,"Bogota"
2015-06-03,NA,NA,11,2015,"Bogota"
2015-06-17,NA,NA,12,2015,"Bogota"
2015-07-01,NA,NA,13,2015,"Bogota"
2015-07-15,NA,NA,14,2015,"Bogota"
2015-07-29,NA,NA,15,2015,"Bogota"
2015-08-12,NA,NA,16,2015,"Bogota"
2015-08-26,NA,NA,17,2015,"Bogota"
2015-09-09,NA,NA,18,2015,"Bogota"
2015-09-23,NA,NA,19,2015,"Bogota"
2015-10-07,NA,NA,20,2015,"Bogota"
2015-10-21,NA,NA,21,2015,"Bogota"
2015-11-04,NA,NA,22,2015,"Bogota"
2015-11-18,NA,NA,23,2015,"Bogota"
2015-12-02,NA,NA,24,2015,"Bogota"
2015-12-16,NA,NA,25,2015,"Bogota"
2015-12-30,0.645327102803738,0.653114827260317,26,2015,"Bogota"
2016-01-13,8.32051282051282,14.4492226926998,1,2016,"Bogota"
2016-01-27,0.735021149795337,0.14722962871018,2,2016,"Bogota"
2016-02-10,0.239165037740038,0.0584178426837761,3,2016,"Bogota"
2016-02-24,1.41466364323507,1.53850274776157,4,2016,"Bogota"
2016-03-09,1.44416801948052,1.69077440285753,5,2016,"Bogota"
2016-03-23,0.956161078542288,0.919599139424794,6,2016,"Bogota"
2016-04-06,0.960094246031746,0.941966071830915,7,2016,"Bogota"
2016-04-20,0.779289215686275,0.73911586771723,8,2016,"Bogota"
2016-05-04,0.566405879563774,0.536199282953669,9,2016,"Bogota"
2016-05-18,0.361356932153392,0.315653395817207,10,2016,"Bogota"
2016-06-01,0.103021978021978,0.0997796395523668,11,2016,"Bogota"
2016-06-15,0,0,12,2016,"Bogota"
2016-06-29,NA,NA,13,2016,"Bogota"
2016-07-13,NA,NA,14,2016,"Bogota"
2016-07-27,NA,NA,15,2016,"Bogota"
2016-08-10,NA,NA,16,2016,"Bogota"
2016-08-24,NA,NA,17,2016,"Bogota"
2016-09-07,NA,NA,18,2016,"Bogota"
2016-09-21,NA,NA,19,2016,"Bogota"
2016-10-05,NA,NA,20,2016,"Bogota"
2016-10-19,NA,NA,21,2016,"Bogota"
2016-11-02,NA,NA,22,2016,"Bogota"
2016-11-16,NA,NA,23,2016,"Bogota"
2016-11-30,NA,NA,24,2016,"Bogota"
2016-12-14,NA,NA,25,2016,"Bogota"
2016-12-28,NA,NA,26,2016,"Bogota"
2017-01-11,0.075,0.122435897435897,1,2017,"Bogota"
2017-01-25,0.0952380952380952,0.087205966724039,2,2017,"Bogota"
2017-02-08,0.0555555555555556,0.0530586766541823,3,2017,"Bogota"
2017-02-22,0,0,4,2017,"Bogota"
2017-03-08,NA,NA,5,2017,"Bogota"
2017-03-22,NA,NA,6,2017,"Bogota"
2017-04-05,NA,NA,7,2017,"Bogota"
2017-04-19,NA,NA,8,2017,"Bogota"
2017-05-03,NA,NA,9,2017,"Bogota"
2017-05-17,NA,NA,10,2017,"Bogota"
2017-05-31,NA,NA,11,2017,"Bogota"
2017-06-14,NA,NA,12,2017,"Bogota"
2017-06-28,NA,NA,13,2017,"Bogota"
2017-07-12,NA,NA,14,2017,"Bogota"
2017-07-26,NA,NA,15,2017,"Bogota"
2017-08-09,NA,NA,16,2017,"Bogota"
2017-08-23,NA,NA,17,2017,"Bogota"
2017-09-06,NA,NA,18,2017,"Bogota"
2017-09-20,NA,NA,19,2017,"Bogota"
2017-10-04,NA,NA,20,2017,"Bogota"
2017-10-18,NA,NA,21,2017,"Bogota"
2017-11-01,0.0909090909090909,0.0909090909090909,22,2017,"Bogota"
2014-12-17,0.992304809907657,0.000571226920643309,25,2014,"Bolivar"
2014-12-31,0.852766641085029,0.000453860672021457,26,2014,"Bolivar"
2015-01-14,0.695739926213234,0.000390098057523232,1,2015,"Bolivar"
2015-01-28,0.593564986527027,0.000431698027780749,2,2015,"Bolivar"
2015-02-11,0.549072477313777,0.000682983928061524,3,2015,"Bolivar"
2015-02-25,0.498523109887043,0.0011110455973876,4,2015,"Bolivar"
2015-03-11,0.435598160999787,0.00173546607489605,5,2015,"Bolivar"
2015-03-25,0.573252943489532,0.0061475029877705,6,2015,"Bolivar"
2015-04-08,0.754938201344567,0.0161505311107438,7,2015,"Bolivar"
2015-04-22,1.14685523646929,0.0410499926039996,8,2015,"Bolivar"
2015-05-06,1.61052606720682,0.0628202885794543,9,2015,"Bolivar"
2015-05-20,1.34732267633472,0.0305798650921167,10,2015,"Bolivar"
2015-06-03,1.14842821146839,0.0184170379094529,11,2015,"Bolivar"
2015-06-17,0.992380041794316,0.0110826998998363,12,2015,"Bolivar"
2015-07-01,0.794930532778682,0.00816713310356929,13,2015,"Bolivar"
2015-07-15,0.681808289234229,0.009149297050506,14,2015,"Bolivar"
2015-07-29,0.770271536647054,0.0166037129698871,15,2015,"Bolivar"
2015-08-12,0.830590854576122,0.0232594692659632,16,2015,"Bolivar"
2015-08-26,0.960423324141286,0.0361874758274956,17,2015,"Bolivar"
2015-09-09,1.21521060299186,0.0528992437670694,18,2015,"Bolivar"
2015-09-23,1.5938914011798,0.071761370299809,19,2015,"Bolivar"
2015-10-07,1.70020153370998,0.04867283292925,20,2015,"Bolivar"
2015-10-21,1.32528708755249,0.0193620531384124,21,2015,"Bolivar"
2015-11-04,0.925911600010971,0.00854250499460142,22,2015,"Bolivar"
2015-11-18,0.790401622971738,0.00727636218641836,23,2015,"Bolivar"
2015-12-02,0.889785952175004,0.0105901177305788,24,2015,"Bolivar"
2015-12-16,0.882901076184952,0.011866950140075,25,2015,"Bolivar"
2015-12-30,0.789139943643193,0.0109622379111135,26,2015,"Bolivar"
