"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2017-01-01,2017-09-16,NA,2172,NA,"alarm=1;death=0;probable=2168;severe=3","EpiBulletin",""
"Dengue","Brazil","Acre","state",2017-01-01,2017-09-16,NA,1334,NA,"alarm=0;death=0;probable=1334;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2017-01-01,2017-09-16,NA,3641,NA,"alarm=11;death=3;probable=3623;severe=4","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2017-01-01,2017-09-16,NA,429,NA,"alarm=1;death=0;probable=428;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2017-01-01,2017-09-16,NA,7237,NA,"alarm=7;death=0;probable=7229;severe=1","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2017-01-01,2017-09-16,NA,806,NA,"alarm=8;death=1;probable=796;severe=1","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2017-01-01,2017-09-16,NA,5263,NA,"alarm=97;death=2;probable=5163;severe=1","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2017-01-01,2017-09-16,NA,6530,NA,"alarm=32;death=4;probable=6485;severe=9","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2017-01-01,2017-09-16,NA,4545,NA,"alarm=9;death=0;probable=4534;severe=2","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2017-01-01,2017-09-16,NA,43012,NA,"alarm=87;death=12;probable=42895;severe=18","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-09-16,NA,5607,NA,"alarm=8;death=0;probable=5595;severe=4","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2017-01-01,2017-09-16,NA,2759,NA,"alarm=7;death=1;probable=2748;severe=3","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2017-01-01,2017-09-16,NA,7792,NA,"alarm=28;death=3;probable=7749;severe=12","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2017-01-01,2017-09-16,NA,2556,NA,"alarm=5;death=1;probable=2547;severe=3","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2017-01-01,2017-09-16,NA,508,NA,"alarm=1;death=1;probable=506;severe=0","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2017-01-01,2017-09-16,NA,8724,NA,"alarm=12;death=0;probable=8710;severe=2","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2017-01-01,2017-09-16,NA,25648,NA,"alarm=107;death=12;probable=25511;severe=18","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2017-01-01,2017-09-16,NA,6141,NA,"alarm=82;death=6;probable=6038;severe=15","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-09-16,NA,9074,NA,"alarm=69;death=4;probable=8997;severe=4","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2017-01-01,2017-09-16,NA,7999,NA,"alarm=47;death=5;probable=7934;severe=13","EpiBulletin",""
"Dengue","Brazil","Parana","state",2017-01-01,2017-09-16,NA,2395,NA,"alarm=6;death=0;probable=2389;severe=0","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2017-01-01,2017-09-16,NA,194,NA,"alarm=0;death=0;probable=194;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-09-16,NA,157,NA,"alarm=0;death=0;probable=156;severe=1","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-09-16,NA,1464,NA,"alarm=23;death=3;probable=1437;severe=1","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2017-01-01,2017-09-16,NA,7762,NA,"alarm=14;death=3;probable=7742;severe=3","EpiBulletin",""
"Dengue","Brazil","Goias","state",2017-01-01,2017-09-16,NA,57072,NA,"alarm=1267;death=26;probable=55710;severe=69","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2017-01-01,2017-09-16,NA,3777,NA,"alarm=76;death=7;probable=3682;severe=12","EpiBulletin",""
