"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2016-01-03,2016-04-30,NA,3303,NA,"alarm=0;death=0;probable=3303;severe=0","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2016-01-03,2016-04-30,NA,1026,NA,"alarm=8;death=1;probable=1017;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2016-01-03,2016-04-30,NA,4973,NA,"alarm=2;death=0;probable=4970;severe=1","EpiBulletin",""
"Dengue","Brazil","Para","state",2016-01-03,2016-04-30,NA,6207,NA,"alarm=13;death=0;probable=6192;severe=2","EpiBulletin",""
"Dengue","Brazil","Rondonia","state",2016-01-03,2016-04-30,NA,7633,NA,"alarm=4;death=2;probable=7623;severe=4","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2016-01-03,2016-04-30,NA,133,NA,"alarm=1;death=0;probable=132;severe=0","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2016-01-03,2016-04-30,NA,7664,NA,"alarm=5;death=0;probable=7658;severe=1","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2016-01-03,2016-04-30,NA,8173,NA,"alarm=8;death=0;probable=8164;severe=1","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2016-01-03,2016-04-30,NA,49227,NA,"alarm=8;death=2;probable=49214;severe=3","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2016-01-03,2016-04-30,NA,20345,NA,"alarm=23;death=1;probable=20316;severe=5","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2016-01-03,2016-04-30,NA,15510,NA,"alarm=18;death=6;probable=15483;severe=3","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2016-01-03,2016-04-30,NA,26817,NA,"alarm=14;death=2;probable=26800;severe=1","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2016-01-03,2016-04-30,NA,53871,NA,"alarm=8;death=4;probable=53856;severe=3","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2016-01-03,2016-04-30,NA,2316,NA,"alarm=2;death=0;probable=2313;severe=1","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-04-30,NA,42354,NA,"alarm=34;death=4;probable=42312;severe=4","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2016-01-03,2016-04-30,NA,3566,NA,"alarm=1;death=0;probable=3565;severe=0","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2016-01-03,2016-04-30,NA,33897,NA,"alarm=158;death=1;probable=33726;severe=12","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2016-01-03,2016-04-30,NA,400310,NA,"alarm=927;death=63;probable=399199;severe=121","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-04-30,NA,52433,NA,"alarm=47;death=5;probable=52372;severe=9","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2016-01-03,2016-04-30,NA,189122,NA,"alarm=563;death=43;probable=188464;severe=52","EpiBulletin",""
"Dengue","Brazil","Parana","state",2016-01-03,2016-04-30,NA,74105,NA,"alarm=440;death=44;probable=73558;severe=63","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-04-30,NA,3817,NA,"alarm=10;death=0;probable=3803;severe=4","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2016-01-03,2016-04-30,NA,5083,NA,"alarm=65;death=1;probable=5015;severe=2","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2016-01-03,2016-04-30,NA,12446,NA,"alarm=190;death=6;probable=12236;severe=14","EpiBulletin",""
"Dengue","Brazil","Goias","state",2016-01-03,2016-04-30,NA,67619,NA,"alarm=1321;death=10;probable=66244;severe=44","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2016-01-03,2016-04-30,NA,16849,NA,"alarm=8;death=3;probable=16834;severe=4","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-04-30,NA,26039,NA,"alarm=64;death=14;probable=25947;severe=14","EpiBulletin",""
