"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2017-01-01,2017-08-05,NA,2186,NA,"alarm=1;death=0;probable=2182;severe=3","EpiBulletin",""
"Dengue","Brazil","Acre","state",2017-01-01,2017-08-05,NA,1295,NA,"alarm=0;death=0;probable=1295;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2017-01-01,2017-08-05,NA,3078,NA,"alarm=11;death=1;probable=3063;severe=3","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2017-01-01,2017-08-05,NA,835,NA,"alarm=1;death=0;probable=834;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2017-01-01,2017-08-05,NA,6765,NA,"alarm=7;death=0;probable=6757;severe=1","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2017-01-01,2017-08-05,NA,792,NA,"alarm=7;death=1;probable=783;severe=1","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2017-01-01,2017-08-05,NA,5663,NA,"alarm=89;death=1;probable=5573;severe=0","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2017-01-01,2017-08-05,NA,6099,NA,"alarm=30;death=4;probable=6056;severe=9","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2017-01-01,2017-08-05,NA,4203,NA,"alarm=7;death=0;probable=4194;severe=2","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2017-01-01,2017-08-05,NA,44086,NA,"alarm=82;death=10;probable=43980;severe=14","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-08-05,NA,4736,NA,"alarm=6;death=0;probable=4728;severe=2","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2017-01-01,2017-08-05,NA,2200,NA,"alarm=4;death=1;probable=2193;severe=2","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2017-01-01,2017-08-05,NA,7230,NA,"alarm=23;death=3;probable=7196;severe=8","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2017-01-01,2017-08-05,NA,2313,NA,"alarm=5;death=1;probable=2305;severe=2","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2017-01-01,2017-08-05,NA,475,NA,"alarm=1;death=0;probable=474;severe=0","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2017-01-01,2017-08-05,NA,8292,NA,"alarm=12;death=0;probable=8279;severe=1","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2017-01-01,2017-08-05,NA,25693,NA,"alarm=98;death=12;probable=25566;severe=17","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2017-01-01,2017-08-05,NA,5764,NA,"alarm=73;death=3;probable=5680;severe=8","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-08-05,NA,8640,NA,"alarm=68;death=4;probable=8564;severe=4","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2017-01-01,2017-08-05,NA,7164,NA,"alarm=44;death=4;probable=7107;severe=9","EpiBulletin",""
"Dengue","Brazil","Parana","state",2017-01-01,2017-08-05,NA,2223,NA,"alarm=3;death=0;probable=2220;severe=0","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2017-01-01,2017-08-05,NA,190,NA,"alarm=0;death=0;probable=190;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-08-05,NA,135,NA,"alarm=0;death=0;probable=134;severe=1","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-08-05,NA,1326,NA,"alarm=22;death=3;probable=1300;severe=1","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2017-01-01,2017-08-05,NA,7297,NA,"alarm=9;death=3;probable=7282;severe=3","EpiBulletin",""
"Dengue","Brazil","Goias","state",2017-01-01,2017-08-05,NA,50222,NA,"alarm=1051;death=17;probable=49100;severe=54","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2017-01-01,2017-08-05,NA,3677,NA,"alarm=72;death=4;probable=3592;severe=9","EpiBulletin",""
