"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2015-01-04,2015-08-01,NA,1507,NA,"alarm=10;death=3;probable=1490;severe=4","EpiBulletin",""
"Dengue","Brazil","Acre","state",2015-01-04,2015-08-01,NA,5606,NA,"alarm=2;death=0;probable=5604;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2015-01-04,2015-08-01,NA,3440,NA,"alarm=4;death=0;probable=3436;severe=0","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2015-01-04,2015-08-01,NA,674,NA,"alarm=1;death=0;probable=673;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2015-01-04,2015-08-01,NA,5588,NA,"alarm=23;death=3;probable=5554;severe=8","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2015-01-04,2015-08-01,NA,2619,NA,"alarm=22;death=2;probable=2580;severe=15","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2015-01-04,2015-08-01,NA,7139,NA,"alarm=26;death=0;probable=7110;severe=3","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2015-01-04,2015-08-01,NA,6402,NA,"alarm=34;death=7;probable=6341;severe=20","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2015-01-04,2015-08-01,NA,6866,NA,"alarm=38;death=2;probable=6807;severe=19","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2015-01-04,2015-08-01,NA,59758,NA,"alarm=574;death=30;probable=59074;severe=80","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2015-01-04,2015-08-01,NA,21239,NA,"alarm=40;death=2;probable=21194;severe=3","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2015-01-04,2015-08-01,NA,18077,NA,"alarm=48;death=3;probable=18018;severe=8","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2015-01-04,2015-08-01,NA,68573,NA,"alarm=43;death=10;probable=68510;severe=10","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2015-01-04,2015-08-01,NA,13900,NA,"alarm=50;death=1;probable=13846;severe=3","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2015-01-04,2015-08-01,NA,3311,NA,"alarm=2;death=0;probable=3308;severe=1","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2015-01-04,2015-08-01,NA,42522,NA,"alarm=22;death=8;probable=42476;severe=16","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2015-01-04,2015-08-01,NA,167269,NA,"alarm=777;death=43;probable=166360;severe=89","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2015-01-04,2015-08-01,NA,16763,NA,"alarm=251;death=7;probable=16477;severe=28","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2015-01-04,2015-08-01,NA,49723,NA,"alarm=195;death=14;probable=49480;severe=34","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2015-01-04,2015-08-01,NA,649594,NA,"alarm=11636;death=372;probable=637029;severe=557","EpiBulletin",""
"Dengue","Brazil","Parana","state",2015-01-04,2015-08-01,NA,47104,NA,"alarm=314;death=22;probable=46694;severe=74","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2015-01-04,2015-08-01,NA,4509,NA,"alarm=106;death=0;probable=4402;severe=1","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2015-01-04,2015-08-01,NA,1620,NA,"alarm=9;death=2;probable=1607;severe=2","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2015-01-04,2015-08-01,NA,18759,NA,"alarm=109;death=7;probable=18633;severe=10","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2015-01-04,2015-08-01,NA,13731,NA,"alarm=21;death=3;probable=13700;severe=7","EpiBulletin",""
"Dengue","Brazil","Goias","state",2015-01-04,2015-08-01,NA,122670,NA,"alarm=976;death=59;probable=121501;severe=134","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2015-01-04,2015-08-01,NA,8604,NA,"alarm=70;death=14;probable=8502;severe=18","EpiBulletin",""
