"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2017-01-01,2017-08-19,NA,2189,NA,"alarm=1;death=0;probable=2185;severe=3","EpiBulletin",""
"Dengue","Brazil","Acre","state",2017-01-01,2017-08-19,NA,1284,NA,"alarm=0;death=0;probable=1284;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2017-01-01,2017-08-19,NA,3286,NA,"alarm=11;death=1;probable=3272;severe=2","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2017-01-01,2017-08-19,NA,684,NA,"alarm=1;death=0;probable=683;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2017-01-01,2017-08-19,NA,6895,NA,"alarm=7;death=0;probable=6887;severe=1","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2017-01-01,2017-08-19,NA,771,NA,"alarm=7;death=1;probable=762;severe=1","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2017-01-01,2017-08-19,NA,5451,NA,"alarm=94;death=2;probable=5355;severe=0","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2017-01-01,2017-08-19,NA,6294,NA,"alarm=30;death=4;probable=6251;severe=9","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2017-01-01,2017-08-19,NA,4274,NA,"alarm=7;death=0;probable=4265;severe=2","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2017-01-01,2017-08-19,NA,43743,NA,"alarm=83;death=10;probable=43636;severe=14","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-08-19,NA,5108,NA,"alarm=6;death=0;probable=5100;severe=2","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2017-01-01,2017-08-19,NA,2428,NA,"alarm=5;death=0;probable=2420;severe=3","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2017-01-01,2017-08-19,NA,7468,NA,"alarm=25;death=3;probable=7431;severe=9","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2017-01-01,2017-08-19,NA,2355,NA,"alarm=5;death=1;probable=2347;severe=2","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2017-01-01,2017-08-19,NA,504,NA,"alarm=1;death=0;probable=503;severe=0","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2017-01-01,2017-08-19,NA,8508,NA,"alarm=12;death=0;probable=8494;severe=2","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2017-01-01,2017-08-19,NA,25617,NA,"alarm=103;death=13;probable=25484;severe=17","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2017-01-01,2017-08-19,NA,5965,NA,"alarm=76;death=4;probable=5876;severe=9","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-08-19,NA,8842,NA,"alarm=70;death=4;probable=8764;severe=4","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2017-01-01,2017-08-19,NA,7223,NA,"alarm=44;death=4;probable=7166;severe=9","EpiBulletin",""
"Dengue","Brazil","Parana","state",2017-01-01,2017-08-19,NA,2122,NA,"alarm=5;death=0;probable=2117;severe=0","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2017-01-01,2017-08-19,NA,196,NA,"alarm=0;death=0;probable=196;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-08-19,NA,143,NA,"alarm=0;death=0;probable=142;severe=1","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-08-19,NA,1365,NA,"alarm=23;death=3;probable=1338;severe=1","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2017-01-01,2017-08-19,NA,7444,NA,"alarm=14;death=3;probable=7424;severe=3","EpiBulletin",""
"Dengue","Brazil","Goias","state",2017-01-01,2017-08-19,NA,53118,NA,"alarm=1116;death=22;probable=51918;severe=62","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2017-01-01,2017-08-19,NA,3786,NA,"alarm=75;death=8;probable=3690;severe=13","EpiBulletin",""
