"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2015-01-04,2015-07-04,NA,1679,NA,"alarm=7;death=3;probable=1665;severe=4","EpiBulletin",""
"Dengue","Brazil","Acre","state",2015-01-04,2015-07-04,NA,5865,NA,"alarm=2;death=0;probable=5863;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2015-01-04,2015-07-04,NA,3325,NA,"alarm=4;death=0;probable=3321;severe=0","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2015-01-04,2015-07-04,NA,519,NA,"alarm=1;death=0;probable=518;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2015-01-04,2015-07-04,NA,5251,NA,"alarm=21;death=3;probable=5219;severe=8","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2015-01-04,2015-07-04,NA,2481,NA,"alarm=18;death=1;probable=2448;severe=14","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2015-01-04,2015-07-04,NA,7439,NA,"alarm=27;death=0;probable=7410;severe=2","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2015-01-04,2015-07-04,NA,5867,NA,"alarm=31;death=7;probable=5809;severe=20","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2015-01-04,2015-07-04,NA,6475,NA,"alarm=32;death=2;probable=6426;severe=15","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2015-01-04,2015-07-04,NA,54265,NA,"alarm=474;death=27;probable=53692;severe=72","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2015-01-04,2015-07-04,NA,21118,NA,"alarm=37;death=2;probable=21077;severe=2","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2015-01-04,2015-07-04,NA,15934,NA,"alarm=41;death=2;probable=15883;severe=8","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2015-01-04,2015-07-04,NA,58496,NA,"alarm=31;death=5;probable=58453;severe=7","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2015-01-04,2015-07-04,NA,11014,NA,"alarm=42;death=1;probable=10968;severe=3","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2015-01-04,2015-07-04,NA,3468,NA,"alarm=1;death=0;probable=3466;severe=1","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2015-01-04,2015-07-04,NA,37447,NA,"alarm=15;death=6;probable=37414;severe=12","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2015-01-04,2015-07-04,NA,160436,NA,"alarm=677;death=41;probable=159646;severe=72","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2015-01-04,2015-07-04,NA,14051,NA,"alarm=226;death=7;probable=13793;severe=25","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2015-01-04,2015-07-04,NA,46587,NA,"alarm=173;death=10;probable=46372;severe=32","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2015-01-04,2015-07-04,NA,602313,NA,"alarm=10712;death=326;probable=590771;severe=504","EpiBulletin",""
"Dengue","Brazil","Parana","state",2015-01-04,2015-07-04,NA,48967,NA,"alarm=303;death=22;probable=48583;severe=59","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2015-01-04,2015-07-04,NA,4571,NA,"alarm=105;death=0;probable=4465;severe=1","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2015-01-04,2015-07-04,NA,1637,NA,"alarm=10;death=2;probable=1623;severe=2","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2015-01-04,2015-07-04,NA,18414,NA,"alarm=104;death=7;probable=18293;severe=10","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2015-01-04,2015-07-04,NA,12147,NA,"alarm=17;death=1;probable=12122;severe=7","EpiBulletin",""
"Dengue","Brazil","Goias","state",2015-01-04,2015-07-04,NA,112783,NA,"alarm=718;death=47;probable=111915;severe=103","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2015-01-04,2015-07-04,NA,7782,NA,"alarm=70;death=8;probable=7692;severe=12","EpiBulletin",""
