"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2013-12-29,2014-06-14,NA,2973,NA,"alarm=3;death=1;probable=2969;severe=0","EpiBulletin",""
"Dengue","Brazil","Acre","state",2013-12-29,2014-06-14,NA,4504,NA,"alarm=2;death=0;probable=4502;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2013-12-29,2014-06-14,NA,7585,NA,"alarm=8;death=3;probable=7572;severe=2","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2013-12-29,2014-06-14,NA,609,NA,"alarm=1;death=0;probable=608;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2013-12-29,2014-06-14,NA,5641,NA,"alarm=15;death=0;probable=5626;severe=0","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2013-12-29,2014-06-14,NA,945,NA,"alarm=0;death=1;probable=943;severe=1","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2013-12-29,2014-06-14,NA,7325,NA,"alarm=20;death=0;probable=7304;severe=1","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2013-12-29,2014-06-14,NA,1851,NA,"alarm=20;death=5;probable=1819;severe=7","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2013-12-29,2014-06-14,NA,4243,NA,"alarm=12;death=1;probable=4222;severe=8","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2013-12-29,2014-06-14,NA,18128,NA,"alarm=119;death=11;probable=17988;severe=10","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2013-12-29,2014-06-14,NA,6670,NA,"alarm=56;death=1;probable=6612;severe=1","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2013-12-29,2014-06-14,NA,4106,NA,"alarm=11;death=2;probable=4086;severe=7","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2013-12-29,2014-06-14,NA,8110,NA,"alarm=2;death=7;probable=8094;severe=7","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2013-12-29,2014-06-14,NA,5125,NA,"alarm=37;death=0;probable=5086;severe=2","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2013-12-29,2014-06-14,NA,1899,NA,"alarm=7;death=3;probable=1883;severe=6","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2013-12-29,2014-06-14,NA,13723,NA,"alarm=57;death=8;probable=13644;severe=14","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2013-12-29,2014-06-14,NA,73229,NA,"alarm=425;death=22;probable=72755;severe=27","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2013-12-29,2014-06-14,NA,16461,NA,"alarm=155;death=6;probable=16292;severe=8","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2013-12-29,2014-06-14,NA,8973,NA,"alarm=50;death=7;probable=8909;severe=7","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2013-12-29,2014-06-14,NA,250285,NA,"alarm=2934;death=40;probable=247209;severe=102","EpiBulletin",""
"Dengue","Brazil","Parana","state",2013-12-29,2014-06-14,NA,41504,NA,"alarm=146;death=9;probable=41334;severe=15","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2013-12-29,2014-06-14,NA,390,NA,"alarm=1;death=0;probable=389;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2013-12-29,2014-06-14,NA,398,NA,"alarm=1;death=0;probable=397;severe=0","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2013-12-29,2014-06-14,NA,6296,NA,"alarm=35;death=3;probable=6255;severe=3","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2013-12-29,2014-06-14,NA,7707,NA,"alarm=29;death=4;probable=7672;severe=2","EpiBulletin",""
"Dengue","Brazil","Goias","state",2013-12-29,2014-06-14,NA,83992,NA,"alarm=396;death=36;probable=83508;severe=52","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2013-12-29,2014-06-14,NA,12384,NA,"alarm=23;death=8;probable=12326;severe=27","EpiBulletin",""
