"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2017-01-01,2017-02-18,NA,938,NA,"alarm=0;death=0;probable=937;severe=1","EpiBulletin",""
"Dengue","Brazil","Acre","state",2017-01-01,2017-02-18,NA,967,NA,"alarm=0;death=0;probable=967;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2017-01-01,2017-02-18,NA,1578,NA,"alarm=3;death=0;probable=1575;severe=0","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2017-01-01,2017-02-18,NA,169,NA,"alarm=0;death=0;probable=169;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2017-01-01,2017-02-18,NA,1953,NA,"alarm=1;death=0;probable=1952;severe=0","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2017-01-01,2017-02-18,NA,141,NA,"alarm=1;death=0;probable=140;severe=0","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2017-01-01,2017-02-18,NA,1707,NA,"alarm=0;death=0;probable=1707;severe=0","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2017-01-01,2017-02-18,NA,838,NA,"alarm=5;death=0;probable=833;severe=0","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2017-01-01,2017-02-18,NA,147,NA,"alarm=0;death=0;probable=147;severe=0","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2017-01-01,2017-02-18,NA,4241,NA,"alarm=3;death=0;probable=4238;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-02-18,NA,335,NA,"alarm=2;death=0;probable=333;severe=0","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2017-01-01,2017-02-18,NA,185,NA,"alarm=0;death=0;probable=185;severe=0","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2017-01-01,2017-02-18,NA,959,NA,"alarm=1;death=0;probable=958;severe=0","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2017-01-01,2017-02-18,NA,199,NA,"alarm=0;death=0;probable=199;severe=0","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2017-01-01,2017-02-18,NA,129,NA,"alarm=1;death=0;probable=128;severe=0","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2017-01-01,2017-02-18,NA,2687,NA,"alarm=53;death=0;probable=2634;severe=0","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2017-01-01,2017-02-18,NA,9692,NA,"alarm=13;death=1;probable=9677;severe=1","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2017-01-01,2017-02-18,NA,1775,NA,"alarm=17;death=0;probable=1758;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-02-18,NA,1983,NA,"alarm=4;death=0;probable=1979;severe=0","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2017-01-01,2017-02-18,NA,5261,NA,"alarm=12;death=2;probable=5246;severe=1","EpiBulletin",""
"Dengue","Brazil","Parana","state",2017-01-01,2017-02-18,NA,2927,NA,"alarm=0;death=0;probable=2927;severe=0","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2017-01-01,2017-02-18,NA,166,NA,"alarm=0;death=0;probable=166;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-02-18,NA,153,NA,"alarm=0;death=0;probable=153;severe=0","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-02-18,NA,688,NA,"alarm=0;death=0;probable=688;severe=0","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2017-01-01,2017-02-18,NA,1317,NA,"alarm=2;death=1;probable=1314;severe=0","EpiBulletin",""
"Dengue","Brazil","Goias","state",2017-01-01,2017-02-18,NA,7051,NA,"alarm=175;death=1;probable=6869;severe=6","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2017-01-01,2017-02-18,NA,301,NA,"alarm=3;death=0;probable=298;severe=0","EpiBulletin",""
