"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2016-01-03,2016-07-09,NA,2712,NA,"alarm=0;death=0;probable=2712;severe=0","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2016-01-03,2016-07-09,NA,1406,NA,"alarm=13;death=1;probable=1390;severe=2","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2016-01-03,2016-07-09,NA,7331,NA,"alarm=6;death=0;probable=7323;severe=2","EpiBulletin",""
"Dengue","Brazil","Para","state",2016-01-03,2016-07-09,NA,9485,NA,"alarm=32;death=0;probable=9451;severe=2","EpiBulletin",""
"Dengue","Brazil","Rondonia","state",2016-01-03,2016-07-09,NA,7473,NA,"alarm=7;death=2;probable=7460;severe=4","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2016-01-03,2016-07-09,NA,192,NA,"alarm=1;death=0;probable=191;severe=0","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2016-01-03,2016-07-09,NA,7702,NA,"alarm=9;death=0;probable=7693;severe=0","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2016-01-03,2016-07-09,NA,14490,NA,"alarm=13;death=2;probable=14473;severe=2","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2016-01-03,2016-07-09,NA,59430,NA,"alarm=9;death=2;probable=59417;severe=2","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2016-01-03,2016-07-09,NA,44213,NA,"alarm=95;death=11;probable=44086;severe=21","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2016-01-03,2016-07-09,NA,19625,NA,"alarm=28;death=7;probable=19586;severe=4","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2016-01-03,2016-07-09,NA,34952,NA,"alarm=44;death=4;probable=34899;severe=5","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2016-01-03,2016-07-09,NA,61931,NA,"alarm=29;death=7;probable=61889;severe=6","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2016-01-03,2016-07-09,NA,4418,NA,"alarm=4;death=1;probable=4411;severe=2","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-07-09,NA,52414,NA,"alarm=43;death=5;probable=52362;severe=4","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2016-01-03,2016-07-09,NA,3914,NA,"alarm=1;death=0;probable=3913;severe=0","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2016-01-03,2016-07-09,NA,39383,NA,"alarm=331;death=13;probable=39002;severe=37","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2016-01-03,2016-07-09,NA,526847,NA,"alarm=1580;death=176;probable=524876;severe=215","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-07-09,NA,72096,NA,"alarm=117;death=10;probable=71951;severe=18","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2016-01-03,2016-07-09,NA,202614,NA,"alarm=889;death=75;probable=201571;severe=79","EpiBulletin",""
"Dengue","Brazil","Parana","state",2016-01-03,2016-07-09,NA,68436,NA,"alarm=509;death=62;probable=67749;severe=116","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-07-09,NA,3519,NA,"alarm=35;death=1;probable=3476;severe=7","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2016-01-03,2016-07-09,NA,5305,NA,"alarm=61;death=2;probable=5240;severe=2","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2016-01-03,2016-07-09,NA,16899,NA,"alarm=384;death=13;probable=16476;severe=26","EpiBulletin",""
"Dengue","Brazil","Goias","state",2016-01-03,2016-07-09,NA,90427,NA,"alarm=1878;death=6;probable=88481;severe=62","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2016-01-03,2016-07-09,NA,17926,NA,"alarm=10;death=4;probable=17907;severe=5","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-07-09,NA,31651,NA,"alarm=125;death=15;probable=31495;severe=16","EpiBulletin",""
