"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2016-01-03,2016-03-05,NA,4711,NA,"alarm=1;death=1;probable=4708;severe=1","EpiBulletin",""
"Dengue","Brazil","Acre","state",2016-01-03,2016-03-05,NA,3332,NA,"alarm=0;death=0;probable=3332;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2016-01-03,2016-03-05,NA,2801,NA,"alarm=1;death=0;probable=2800;severe=0","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2016-01-03,2016-03-05,NA,51,NA,"alarm=0;death=0;probable=51;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2016-01-03,2016-03-05,NA,3661,NA,"alarm=7;death=0;probable=3653;severe=1","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2016-01-03,2016-03-05,NA,301,NA,"alarm=2;death=1;probable=298;severe=0","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2016-01-03,2016-03-05,NA,8411,NA,"alarm=1;death=0;probable=8410;severe=0","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2016-01-03,2016-03-05,NA,6032,NA,"alarm=12;death=3;probable=6015;severe=2","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2016-01-03,2016-03-05,NA,462,NA,"alarm=0;death=0;probable=462;severe=0","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2016-01-03,2016-03-05,NA,5733,NA,"alarm=7;death=1;probable=5723;severe=2","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-03-05,NA,15944,NA,"alarm=1;death=0;probable=15943;severe=0","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2016-01-03,2016-03-05,NA,10479,NA,"alarm=3;death=0;probable=10476;severe=0","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2016-01-03,2016-03-05,NA,29567,NA,"alarm=6;death=2;probable=29558;severe=1","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2016-01-03,2016-03-05,NA,3165,NA,"alarm=3;death=0;probable=3161;severe=1","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2016-01-03,2016-03-05,NA,1448,NA,"alarm=0;death=0;probable=1448;severe=0","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2016-01-03,2016-03-05,NA,19368,NA,"alarm=1;death=2;probable=19363;severe=2","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2016-01-03,2016-03-05,NA,162154,NA,"alarm=266;death=11;probable=161844;severe=33","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2016-01-03,2016-03-05,NA,18261,NA,"alarm=41;death=1;probable=18216;severe=3","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-03-05,NA,20822,NA,"alarm=19;death=3;probable=20795;severe=5","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2016-01-03,2016-03-05,NA,79434,NA,"alarm=141;death=14;probable=79263;severe=16","EpiBulletin",""
"Dengue","Brazil","Parana","state",2016-01-03,2016-03-05,NA,33497,NA,"alarm=213;death=9;probable=33253;severe=22","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2016-01-03,2016-03-05,NA,2449,NA,"alarm=5;death=0;probable=2444;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-03-05,NA,1236,NA,"alarm=0;death=0;probable=1235;severe=1","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-03-05,NA,15783,NA,"alarm=17;death=8;probable=15751;severe=7","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2016-01-03,2016-03-05,NA,11753,NA,"alarm=14;death=0;probable=11738;severe=1","EpiBulletin",""
"Dengue","Brazil","Goias","state",2016-01-03,2016-03-05,NA,30540,NA,"alarm=619;death=7;probable=29897;severe=17","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2016-01-03,2016-03-05,NA,5528,NA,"alarm=86;death=4;probable=5429;severe=9","EpiBulletin",""
