"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2013-12-29,2014-12-13,NA,2036,NA,"alarm=9;death=2;probable=2023;severe=2","EpiBulletin",""
"Dengue","Brazil","Acre","state",2013-12-29,2014-12-13,NA,28527,NA,"alarm=17;death=2;probable=28507;severe=1","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2013-12-29,2014-12-13,NA,6412,NA,"alarm=10;death=9;probable=6385;severe=8","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2013-12-29,2014-12-13,NA,1143,NA,"alarm=3;death=1;probable=1137;severe=2","EpiBulletin",""
"Dengue","Brazil","Para","state",2013-12-29,2014-12-13,NA,4764,NA,"alarm=24;death=3;probable=4734;severe=3","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2013-12-29,2014-12-13,NA,1976,NA,"alarm=9;death=1;probable=1964;severe=2","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2013-12-29,2014-12-13,NA,3936,NA,"alarm=51;death=0;probable=3882;severe=3","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2013-12-29,2014-12-13,NA,2511,NA,"alarm=52;death=11;probable=2432;severe=16","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2013-12-29,2014-12-13,NA,7676,NA,"alarm=23;death=5;probable=7637;severe=11","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2013-12-29,2014-12-13,NA,23003,NA,"alarm=206;death=45;probable=22695;severe=57","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2013-12-29,2014-12-13,NA,11281,NA,"alarm=119;death=17;probable=11126;severe=19","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2013-12-29,2014-12-13,NA,5597,NA,"alarm=92;death=8;probable=5486;severe=11","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2013-12-29,2014-12-13,NA,10549,NA,"alarm=35;death=25;probable=10470;severe=19","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2013-12-29,2014-12-13,NA,13467,NA,"alarm=249;death=2;probable=13199;severe=17","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2013-12-29,2014-12-13,NA,2258,NA,"alarm=10;death=4;probable=2235;severe=9","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2013-12-29,2014-12-13,NA,14265,NA,"alarm=104;death=12;probable=14119;severe=30","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2013-12-29,2014-12-13,NA,59758,NA,"alarm=661;death=44;probable=59008;severe=45","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2013-12-29,2014-12-13,NA,19459,NA,"alarm=312;death=13;probable=19106;severe=28","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2013-12-29,2014-12-13,NA,7808,NA,"alarm=85;death=9;probable=7696;severe=18","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2013-12-29,2014-12-13,NA,230068,NA,"alarm=4972;death=86;probable=224820;severe=190","EpiBulletin",""
"Dengue","Brazil","Parana","state",2013-12-29,2014-12-13,NA,24054,NA,"alarm=228;death=12;probable=23774;severe=40","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2013-12-29,2014-12-13,NA,137,NA,"alarm=1;death=0;probable=136;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2013-12-29,2014-12-13,NA,145,NA,"alarm=1;death=0;probable=144;severe=0","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2013-12-29,2014-12-13,NA,3606,NA,"alarm=61;death=4;probable=3537;severe=4","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2013-12-29,2014-12-13,NA,7173,NA,"alarm=20;death=4;probable=7145;severe=4","EpiBulletin",""
"Dengue","Brazil","Goias","state",2013-12-29,2014-12-13,NA,91944,NA,"alarm=636;death=70;probable=91130;severe=108","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2013-12-29,2014-12-13,NA,11841,NA,"alarm=136;death=16;probable=11655;severe=34","EpiBulletin",""
