"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2013-12-29,2014-11-22,NA,1822,NA,"alarm=9;death=2;probable=1809;severe=2","EpiBulletin",""
"Dengue","Brazil","Acre","state",2013-12-29,2014-11-22,NA,24472,NA,"alarm=16;death=0;probable=24456;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2013-12-29,2014-11-22,NA,6232,NA,"alarm=10;death=9;probable=6205;severe=8","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2013-12-29,2014-11-22,NA,1080,NA,"alarm=2;death=0;probable=1076;severe=2","EpiBulletin",""
"Dengue","Brazil","Para","state",2013-12-29,2014-11-22,NA,4600,NA,"alarm=24;death=3;probable=4571;severe=2","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2013-12-29,2014-11-22,NA,1819,NA,"alarm=7;death=1;probable=1809;severe=2","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2013-12-29,2014-11-22,NA,3730,NA,"alarm=48;death=0;probable=3679;severe=3","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2013-12-29,2014-11-22,NA,2449,NA,"alarm=49;death=11;probable=2373;severe=16","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2013-12-29,2014-11-22,NA,7577,NA,"alarm=22;death=5;probable=7539;severe=11","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2013-12-29,2014-11-22,NA,22462,NA,"alarm=203;death=46;probable=22156;severe=57","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2013-12-29,2014-11-22,NA,10699,NA,"alarm=117;death=16;probable=10547;severe=19","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2013-12-29,2014-11-22,NA,5424,NA,"alarm=81;death=8;probable=5325;severe=10","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2013-12-29,2014-11-22,NA,10363,NA,"alarm=33;death=25;probable=10286;severe=19","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2013-12-29,2014-11-22,NA,12972,NA,"alarm=238;death=2;probable=12715;severe=17","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2013-12-29,2014-11-22,NA,2257,NA,"alarm=11;death=4;probable=2233;severe=9","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2013-12-29,2014-11-22,NA,14037,NA,"alarm=106;death=12;probable=13889;severe=30","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2013-12-29,2014-11-22,NA,59057,NA,"alarm=658;death=43;probable=58310;severe=46","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2013-12-29,2014-11-22,NA,19149,NA,"alarm=304;death=13;probable=18804;severe=28","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2013-12-29,2014-11-22,NA,7544,NA,"alarm=81;death=9;probable=7437;severe=17","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2013-12-29,2014-11-22,NA,227571,NA,"alarm=4959;death=86;probable=222339;severe=187","EpiBulletin",""
"Dengue","Brazil","Parana","state",2013-12-29,2014-11-22,NA,24077,NA,"alarm=227;death=12;probable=23798;severe=40","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2013-12-29,2014-11-22,NA,135,NA,"alarm=1;death=0;probable=134;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2013-12-29,2014-11-22,NA,168,NA,"alarm=1;death=0;probable=167;severe=0","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2013-12-29,2014-11-22,NA,3502,NA,"alarm=59;death=3;probable=3437;severe=3","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2013-12-29,2014-11-22,NA,6884,NA,"alarm=26;death=4;probable=6850;severe=4","EpiBulletin",""
"Dengue","Brazil","Goias","state",2013-12-29,2014-11-22,NA,89539,NA,"alarm=619;death=68;probable=88747;severe=105","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2013-12-29,2014-11-22,NA,11807,NA,"alarm=136;death=18;probable=11617;severe=36","EpiBulletin",""
