"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2015-01-04,2015-07-18,NA,1557,NA,"alarm=9;death=3;probable=1541;severe=4","EpiBulletin",""
"Dengue","Brazil","Acre","state",2015-01-04,2015-07-18,NA,5661,NA,"alarm=2;death=0;probable=5659;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2015-01-04,2015-07-18,NA,3718,NA,"alarm=4;death=0;probable=3714;severe=0","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2015-01-04,2015-07-18,NA,643,NA,"alarm=1;death=0;probable=642;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2015-01-04,2015-07-18,NA,5395,NA,"alarm=22;death=3;probable=5362;severe=8","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2015-01-04,2015-07-18,NA,2626,NA,"alarm=21;death=2;probable=2588;severe=15","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2015-01-04,2015-07-18,NA,7352,NA,"alarm=26;death=0;probable=7323;severe=3","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2015-01-04,2015-07-18,NA,6150,NA,"alarm=35;death=6;probable=6086;severe=23","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2015-01-04,2015-07-18,NA,6765,NA,"alarm=35;death=2;probable=6709;severe=19","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2015-01-04,2015-07-18,NA,58229,NA,"alarm=528;death=30;probable=57594;severe=77","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2015-01-04,2015-07-18,NA,21344,NA,"alarm=40;death=2;probable=21299;severe=3","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2015-01-04,2015-07-18,NA,17577,NA,"alarm=48;death=3;probable=17518;severe=8","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2015-01-04,2015-07-18,NA,64791,NA,"alarm=36;death=7;probable=64740;severe=8","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2015-01-04,2015-07-18,NA,12942,NA,"alarm=49;death=1;probable=12889;severe=3","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2015-01-04,2015-07-18,NA,3353,NA,"alarm=2;death=0;probable=3350;severe=1","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2015-01-04,2015-07-18,NA,40263,NA,"alarm=22;death=8;probable=40219;severe=14","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2015-01-04,2015-07-18,NA,166508,NA,"alarm=762;death=45;probable=165618;severe=83","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2015-01-04,2015-07-18,NA,15713,NA,"alarm=243;death=7;probable=15437;severe=26","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2015-01-04,2015-07-18,NA,49316,NA,"alarm=188;death=13;probable=49082;severe=33","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2015-01-04,2015-07-18,NA,631809,NA,"alarm=11398;death=360;probable=619508;severe=543","EpiBulletin",""
"Dengue","Brazil","Parana","state",2015-01-04,2015-07-18,NA,47389,NA,"alarm=311;death=22;probable=46997;severe=59","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2015-01-04,2015-07-18,NA,4523,NA,"alarm=106;death=0;probable=4416;severe=1","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2015-01-04,2015-07-18,NA,1663,NA,"alarm=9;death=2;probable=1650;severe=2","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2015-01-04,2015-07-18,NA,18837,NA,"alarm=109;death=7;probable=18711;severe=10","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2015-01-04,2015-07-18,NA,13309,NA,"alarm=22;death=3;probable=13277;severe=7","EpiBulletin",""
"Dengue","Brazil","Goias","state",2015-01-04,2015-07-18,NA,120547,NA,"alarm=880;death=60;probable=119483;severe=124","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2015-01-04,2015-07-18,NA,8648,NA,"alarm=71;death=14;probable=8545;severe=18","EpiBulletin",""
