"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2013-12-29,2014-07-19,NA,3396,NA,"alarm=7;death=1;probable=3388;severe=0","EpiBulletin",""
"Dengue","Brazil","Acre","state",2013-12-29,2014-07-19,NA,5525,NA,"alarm=3;death=0;probable=5522;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2013-12-29,2014-07-19,NA,8270,NA,"alarm=6;death=3;probable=8259;severe=2","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2013-12-29,2014-07-19,NA,825,NA,"alarm=1;death=0;probable=824;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2013-12-29,2014-07-19,NA,6570,NA,"alarm=17;death=1;probable=6552;severe=0","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2013-12-29,2014-07-19,NA,1091,NA,"alarm=0;death=1;probable=1089;severe=1","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2013-12-29,2014-07-19,NA,8153,NA,"alarm=40;death=0;probable=8110;severe=3","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2013-12-29,2014-07-19,NA,2349,NA,"alarm=27;death=6;probable=2306;severe=10","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2013-12-29,2014-07-19,NA,6146,NA,"alarm=15;death=3;probable=6119;severe=9","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2013-12-29,2014-07-19,NA,25264,NA,"alarm=168;death=24;probable=25049;severe=23","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2013-12-29,2014-07-19,NA,8397,NA,"alarm=65;death=10;probable=8317;severe=5","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2013-12-29,2014-07-19,NA,5142,NA,"alarm=18;death=5;probable=5105;severe=14","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2013-12-29,2014-07-19,NA,11216,NA,"alarm=4;death=14;probable=11184;severe=14","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2013-12-29,2014-07-19,NA,8201,NA,"alarm=58;death=1;probable=8139;severe=3","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2013-12-29,2014-07-19,NA,2500,NA,"alarm=7;death=3;probable=2484;severe=6","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2013-12-29,2014-07-19,NA,16396,NA,"alarm=82;death=10;probable=16288;severe=16","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2013-12-29,2014-07-19,NA,80947,NA,"alarm=514;death=30;probable=80370;severe=33","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2013-12-29,2014-07-19,NA,19429,NA,"alarm=218;death=10;probable=19185;severe=16","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2013-12-29,2014-07-19,NA,10271,NA,"alarm=64;death=8;probable=10191;severe=8","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2013-12-29,2014-07-19,NA,292047,NA,"alarm=3650;death=50;probable=288218;severe=129","EpiBulletin",""
"Dengue","Brazil","Parana","state",2013-12-29,2014-07-19,NA,45871,NA,"alarm=189;death=10;probable=45650;severe=22","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2013-12-29,2014-07-19,NA,439,NA,"alarm=1;death=0;probable=438;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2013-12-29,2014-07-19,NA,423,NA,"alarm=1;death=0;probable=422;severe=0","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2013-12-29,2014-07-19,NA,6981,NA,"alarm=49;death=3;probable=6926;severe=3","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2013-12-29,2014-07-19,NA,8591,NA,"alarm=32;death=4;probable=8552;severe=3","EpiBulletin",""
"Dengue","Brazil","Goias","state",2013-12-29,2014-07-19,NA,95344,NA,"alarm=461;death=49;probable=94755;severe=79","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2013-12-29,2014-07-19,NA,15023,NA,"alarm=131;death=15;probable=14845;severe=32","EpiBulletin",""
