"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2015-01-04,2015-04-18,NA,2208,NA,"alarm=2;death=2;probable=2201;severe=3","EpiBulletin",""
"Dengue","Brazil","Acre","state",2015-01-04,2015-04-18,NA,8416,NA,"alarm=3;death=0;probable=8413;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2015-01-04,2015-04-18,NA,2755,NA,"alarm=4;death=0;probable=2751;severe=0","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2015-01-04,2015-04-18,NA,511,NA,"alarm=1;death=0;probable=510;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2015-01-04,2015-04-18,NA,4835,NA,"alarm=9;death=1;probable=4822;severe=3","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2015-01-04,2015-04-18,NA,1767,NA,"alarm=9;death=0;probable=1748;severe=10","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2015-01-04,2015-04-18,NA,6590,NA,"alarm=4;death=0;probable=6585;severe=1","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2015-01-04,2015-04-18,NA,4109,NA,"alarm=14;death=0;probable=4092;severe=3","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2015-01-04,2015-04-18,NA,2870,NA,"alarm=14;death=0;probable=2856;severe=0","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2015-01-04,2015-04-18,NA,21054,NA,"alarm=116;death=6;probable=20913;severe=19","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2015-01-04,2015-04-18,NA,12405,NA,"alarm=9;death=1;probable=12394;severe=1","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2015-01-04,2015-04-18,NA,5433,NA,"alarm=4;death=1;probable=5427;severe=1","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2015-01-04,2015-04-18,NA,24351,NA,"alarm=8;death=1;probable=24340;severe=2","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2015-01-04,2015-04-18,NA,4070,NA,"alarm=15;death=0;probable=4055;severe=0","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2015-01-04,2015-04-18,NA,2770,NA,"alarm=1;death=0;probable=2768;severe=1","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2015-01-04,2015-04-18,NA,20756,NA,"alarm=7;death=1;probable=20746;severe=2","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2015-01-04,2015-04-18,NA,61055,NA,"alarm=193;death=8;probable=60838;severe=16","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2015-01-04,2015-04-18,NA,4810,NA,"alarm=48;death=4;probable=4750;severe=8","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2015-01-04,2015-04-18,NA,22577,NA,"alarm=70;death=5;probable=22484;severe=18","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2015-01-04,2015-04-18,NA,406666,NA,"alarm=4700;death=169;probable=401564;severe=233","EpiBulletin",""
"Dengue","Brazil","Parana","state",2015-01-04,2015-04-18,NA,40371,NA,"alarm=136;death=8;probable=40203;severe=24","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2015-01-04,2015-04-18,NA,4369,NA,"alarm=49;death=0;probable=4320;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2015-01-04,2015-04-18,NA,1846,NA,"alarm=7;death=1;probable=1837;severe=1","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2015-01-04,2015-04-18,NA,12159,NA,"alarm=29;death=2;probable=12125;severe=3","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2015-01-04,2015-04-18,NA,6440,NA,"alarm=2;death=1;probable=6434;severe=3","EpiBulletin",""
"Dengue","Brazil","Goias","state",2015-01-04,2015-04-18,NA,63567,NA,"alarm=301;death=15;probable=63203;severe=48","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2015-01-04,2015-04-18,NA,3601,NA,"alarm=16;death=3;probable=3578;severe=4","EpiBulletin",""
