"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Rondonia","state",2017-01-01,2017-11-11,NA,2254,NA,"alarm=1;death=0;probable=2250;severe=3","EpiBulletin",""
"Dengue","Brazil","Acre","state",2017-01-01,2017-11-11,NA,1413,NA,"alarm=0;death=0;probable=1413;severe=0","EpiBulletin",""
"Dengue","Brazil","Amazonas","state",2017-01-01,2017-11-11,NA,3917,NA,"alarm=11;death=3;probable=3899;severe=4","EpiBulletin",""
"Dengue","Brazil","Roraima","state",2017-01-01,2017-11-11,NA,296,NA,"alarm=1;death=0;probable=295;severe=0","EpiBulletin",""
"Dengue","Brazil","Para","state",2017-01-01,2017-11-11,NA,7415,NA,"alarm=8;death=0;probable=7406;severe=1","EpiBulletin",""
"Dengue","Brazil","Amapa","state",2017-01-01,2017-11-11,NA,861,NA,"alarm=8;death=1;probable=851;severe=1","EpiBulletin",""
"Dengue","Brazil","Tocantins","state",2017-01-01,2017-11-11,NA,5046,NA,"alarm=99;death=2;probable=4943;severe=2","EpiBulletin",""
"Dengue","Brazil","Maranhao","state",2017-01-01,2017-11-11,NA,6877,NA,"alarm=39;death=4;probable=6821;severe=13","EpiBulletin",""
"Dengue","Brazil","Piaui","state",2017-01-01,2017-11-11,NA,4998,NA,"alarm=9;death=0;probable=4987;severe=2","EpiBulletin",""
"Dengue","Brazil","Ceara","state",2017-01-01,2017-11-11,NA,41151,NA,"alarm=87;death=15;probable=41026;severe=23","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-11-11,NA,6683,NA,"alarm=12;death=0;probable=6666;severe=5","EpiBulletin",""
"Dengue","Brazil","Paraiba","state",2017-01-01,2017-11-11,NA,3367,NA,"alarm=11;death=2;probable=3352;severe=2","EpiBulletin",""
"Dengue","Brazil","Pernambuco","state",2017-01-01,2017-11-11,NA,8625,NA,"alarm=35;death=3;probable=8573;severe=14","EpiBulletin",""
"Dengue","Brazil","Alagoas","state",2017-01-01,2017-11-11,NA,2733,NA,"alarm=11;death=2;probable=2718;severe=2","EpiBulletin",""
"Dengue","Brazil","Sergipe","state",2017-01-01,2017-11-11,NA,532,NA,"alarm=1;death=1;probable=530;severe=0","EpiBulletin",""
"Dengue","Brazil","Bahia","state",2017-01-01,2017-11-11,NA,9396,NA,"alarm=14;death=1;probable=9378;severe=3","EpiBulletin",""
"Dengue","Brazil","Minas_Gerais","state",2017-01-01,2017-11-11,NA,27829,NA,"alarm=116;death=13;probable=27682;severe=18","EpiBulletin",""
"Dengue","Brazil","Espirito_Santo","state",2017-01-01,2017-11-11,NA,6618,NA,"alarm=89;death=7;probable=6506;severe=16","EpiBulletin",""
"Dengue","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-11-11,NA,9760,NA,"alarm=73;death=4;probable=9678;severe=5","EpiBulletin",""
"Dengue","Brazil","Sao_Paulo","state",2017-01-01,2017-11-11,NA,11591,NA,"alarm=56;death=4;probable=11515;severe=16","EpiBulletin",""
"Dengue","Brazil","Parana","state",2017-01-01,2017-11-11,NA,3481,NA,"alarm=9;death=0;probable=3470;severe=2","EpiBulletin",""
"Dengue","Brazil","Santa_Catarina","state",2017-01-01,2017-11-11,NA,249,NA,"alarm=0;death=0;probable=249;severe=0","EpiBulletin",""
"Dengue","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-11-11,NA,178,NA,"alarm=0;death=0;probable=177;severe=1","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-11-11,NA,1712,NA,"alarm=28;death=3;probable=1678;severe=3","EpiBulletin",""
"Dengue","Brazil","Mato_Grosso","state",2017-01-01,2017-11-11,NA,8409,NA,"alarm=15;death=4;probable=8387;severe=3","EpiBulletin",""
"Dengue","Brazil","Goias","state",2017-01-01,2017-11-11,NA,62205,NA,"alarm=1394;death=41;probable=60684;severe=86","EpiBulletin",""
"Dengue","Brazil","Distrito_Federal","state",2017-01-01,2017-11-11,NA,4054,NA,"alarm=82;death=12;probable=3942;severe=18","EpiBulletin",""
